feature_set,model,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,adapt_threshold,adapt_accuracy,adapt_balanced_accuracy,adapt_f1,adapt_tn,adapt_fp,adapt_fn,adapt_tp,adapt_sensitivity_high,adapt_specificity_low,adapt_auc,holdout_threshold,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_sensitivity_high,holdout_specificity_low,holdout_auc,old_guard_092,old_guard_090,selection_score
prob_only,extra_d4,domain_label_third_up,high_sensitivity,0.585,0.868020304568528,0.8560330961201014,0.821917808219178,333,35,43,180,0.8071748878923767,0.904891304347826,0.9007725677519984,0.585,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9497635933806146,0.585,0.8169934640522876,0.7551720383275261,0.6455696202531646,199,25,31,51,0.6219512195121951,0.8883928571428571,0.8104311846689896,0.585,0.6944444444444444,0.6850649350649352,0.7441860465116279,18,10,12,32,0.7272727272727273,0.6428571428571429,0.7167207792207791,0.585,0.8547008547008547,0.7117346938775511,0.5277777777777778,181,15,19,19,0.5,0.923469387755102,0.7254296455424275,True,True,0.8499094163346108
prob_only,logreg_plain_c0.03,none,old_third_balanced,0.4549999999999999,0.8663282571912013,0.8546744004679274,0.8200455580865603,332,36,43,180,0.8071748878923767,0.9021739130434783,0.8973605966075259,0.4549999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9464637509850276,0.4549999999999999,0.8137254901960784,0.7529398954703832,0.6415094339622641,198,26,31,51,0.6219512195121951,0.8839285714285714,0.8009037456445992,0.4549999999999999,0.6944444444444444,0.6785714285714286,0.75,17,11,11,33,0.75,0.6071428571428571,0.7191558441558441,0.4549999999999999,0.8504273504273504,0.6985767991407089,0.5070422535211268,181,15,20,18,0.47368421052631576,0.923469387755102,0.6870300751879699,True,True,0.8486602916847508
prob_only,logreg_plain_c0.03,none,high_sensitivity,0.4549999999999999,0.8663282571912013,0.8546744004679274,0.8200455580865603,332,36,43,180,0.8071748878923767,0.9021739130434783,0.8973605966075259,0.4549999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9464637509850276,0.4549999999999999,0.8137254901960784,0.7529398954703832,0.6415094339622641,198,26,31,51,0.6219512195121951,0.8839285714285714,0.8009037456445992,0.4549999999999999,0.6944444444444444,0.6785714285714286,0.75,17,11,11,33,0.75,0.6071428571428571,0.7191558441558441,0.4549999999999999,0.8504273504273504,0.6985767991407089,0.5070422535211268,181,15,20,18,0.47368421052631576,0.923469387755102,0.6870300751879699,True,True,0.8486602916847508
prob_only,extra_d4,domain_label_third_up,old_third_balanced,0.62,0.8730964467005076,0.8565753558198479,0.8243559718969555,340,28,47,176,0.7892376681614349,0.9239130434782609,0.9007725677519984,0.62,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9497635933806146,0.62,0.826797385620915,0.7464067944250871,0.6394557823129252,206,18,35,47,0.573170731707317,0.9196428571428571,0.8104311846689896,0.62,0.6944444444444444,0.7045454545454546,0.725,21,7,15,29,0.6590909090909091,0.75,0.7167207792207791,0.62,0.8675213675213675,0.708780880773362,0.5373134328358209,185,11,20,18,0.47368421052631576,0.9438775510204082,0.7254296455424275,True,True,0.8483998216430757
prob_only,extra_d4,domain_label_third_up,accuracy,0.62,0.8730964467005076,0.8565753558198479,0.8243559718969555,340,28,47,176,0.7892376681614349,0.9239130434782609,0.9007725677519984,0.62,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9497635933806146,0.62,0.826797385620915,0.7464067944250871,0.6394557823129252,206,18,35,47,0.573170731707317,0.9196428571428571,0.8104311846689896,0.62,0.6944444444444444,0.7045454545454546,0.725,21,7,15,29,0.6590909090909091,0.75,0.7167207792207791,0.62,0.8675213675213675,0.708780880773362,0.5373134328358209,185,11,20,18,0.47368421052631576,0.9438775510204082,0.7254296455424275,True,True,0.8483998216430757
prob_only,logreg_plain_c0.03,domain_label,old_third_balanced,0.5499999999999999,0.8663282571912013,0.8537909436537336,0.8192219679633868,333,35,44,179,0.8026905829596412,0.904891304347826,0.8968853577695457,0.5499999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9461189913317573,0.5499999999999999,0.8137254901960784,0.7490744773519163,0.6369426751592356,199,25,32,50,0.6097560975609756,0.8883928571428571,0.7980727351916376,0.5499999999999999,0.6944444444444444,0.6785714285714286,0.75,17,11,11,33,0.75,0.6071428571428571,0.713474025974026,0.5499999999999999,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.6824650912996777,True,True,0.847346049524472
prob_only,logreg_plain_c0.03,domain_label,high_sensitivity,0.5499999999999999,0.8663282571912013,0.8537909436537336,0.8192219679633868,333,35,44,179,0.8026905829596412,0.904891304347826,0.8968853577695457,0.5499999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9461189913317573,0.5499999999999999,0.8137254901960784,0.7490744773519163,0.6369426751592356,199,25,32,50,0.6097560975609756,0.8883928571428571,0.7980727351916376,0.5499999999999999,0.6944444444444444,0.6785714285714286,0.75,17,11,11,33,0.75,0.6071428571428571,0.713474025974026,0.5499999999999999,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.6824650912996777,True,True,0.847346049524472
prob_only,logreg_bal_c0.03,none,high_sensitivity,0.5499999999999999,0.8646362098138748,0.8524322480015598,0.817351598173516,332,36,44,179,0.8026905829596412,0.9021739130434783,0.8970925131604601,0.5499999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9461682427107958,0.5499999999999999,0.8104575163398693,0.7468423344947734,0.6329113924050633,198,26,32,50,0.6097560975609756,0.8839285714285714,0.7994882404181185,0.5499999999999999,0.6805555555555556,0.6607142857142857,0.7415730337078652,16,12,11,33,0.75,0.5714285714285714,0.7150974025974026,0.5499999999999999,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.6846133190118152,True,True,0.8460969248746122
prob_only,logreg_bal_c0.03,label,high_sensitivity,0.5499999999999999,0.8646362098138748,0.8524322480015598,0.817351598173516,332,36,44,179,0.8026905829596412,0.9021739130434783,0.8970925131604601,0.5499999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9461682427107958,0.5499999999999999,0.8104575163398693,0.7468423344947734,0.6329113924050633,198,26,32,50,0.6097560975609756,0.8839285714285714,0.7994882404181185,0.5499999999999999,0.6805555555555556,0.6607142857142857,0.7415730337078652,16,12,11,33,0.75,0.5714285714285714,0.7150974025974026,0.5499999999999999,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.6846133190118152,True,True,0.8460969248746122
prob_only,logreg_bal_c0.03,domain_label,old_third_balanced,0.5449999999999999,0.8646362098138748,0.8524322480015598,0.817351598173516,332,36,44,179,0.8026905829596412,0.9021739130434783,0.8969097289920063,0.5449999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9462174940898346,0.5449999999999999,0.8104575163398693,0.7468423344947734,0.6329113924050633,198,26,32,50,0.6097560975609756,0.8839285714285714,0.7980727351916377,0.5449999999999999,0.6805555555555556,0.6607142857142857,0.7415730337078652,16,12,11,33,0.75,0.5714285714285714,0.713474025974026,0.5449999999999999,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.6824650912996777,True,True,0.8460969248746122
prob_only,logreg_bal_c0.03,domain_label,high_sensitivity,0.5449999999999999,0.8646362098138748,0.8524322480015598,0.817351598173516,332,36,44,179,0.8026905829596412,0.9021739130434783,0.8969097289920063,0.5449999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9462174940898346,0.5449999999999999,0.8104575163398693,0.7468423344947734,0.6329113924050633,198,26,32,50,0.6097560975609756,0.8839285714285714,0.7980727351916377,0.5449999999999999,0.6805555555555556,0.6607142857142857,0.7415730337078652,16,12,11,33,0.75,0.5714285714285714,0.713474025974026,0.5449999999999999,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.6824650912996777,True,True,0.8460969248746122
prob_only,logreg_plain_c0.03,label,high_sensitivity,0.5499999999999999,0.8646362098138748,0.8524322480015598,0.817351598173516,332,36,44,179,0.8026905829596412,0.9021739130434783,0.8970925131604601,0.5499999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9461682427107958,0.5499999999999999,0.8104575163398693,0.7468423344947734,0.6329113924050633,198,26,32,50,0.6097560975609756,0.8839285714285714,0.7994882404181185,0.5499999999999999,0.6805555555555556,0.6607142857142857,0.7415730337078652,16,12,11,33,0.75,0.5714285714285714,0.7150974025974026,0.5499999999999999,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.6846133190118152,True,True,0.8460969248746122
prob_only,hgb_l2_lr003,domain_label,old_third_balanced,0.4749999999999999,0.856175972927242,0.850939510625853,0.8131868131868132,321,47,38,185,0.8295964125560538,0.8722826086956522,0.8921756190290506,0.4749999999999999,0.9192982456140351,0.9192523640661938,0.9181494661921709,133,11,12,129,0.9148936170212766,0.9236111111111112,0.9315159574468085,0.4749999999999999,0.7973856209150327,0.7611062717770035,0.6436781609195402,188,36,26,56,0.6829268292682927,0.8392857142857143,0.8037891986062717,0.4749999999999999,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.6728896103896104,0.4749999999999999,0.8461538461538461,0.6960257787325457,0.5,180,16,20,18,0.47368421052631576,0.9183673469387755,0.7208646616541353,False,True,0.8450354779677143
prob_only,hgb_l2_lr003,domain_label,high_sensitivity,0.4749999999999999,0.856175972927242,0.850939510625853,0.8131868131868132,321,47,38,185,0.8295964125560538,0.8722826086956522,0.8921756190290506,0.4749999999999999,0.9192982456140351,0.9192523640661938,0.9181494661921709,133,11,12,129,0.9148936170212766,0.9236111111111112,0.9315159574468085,0.4749999999999999,0.7973856209150327,0.7611062717770035,0.6436781609195402,188,36,26,56,0.6829268292682927,0.8392857142857143,0.8037891986062717,0.4749999999999999,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.6728896103896104,0.4749999999999999,0.8461538461538461,0.6960257787325457,0.5,180,16,20,18,0.47368421052631576,0.9183673469387755,0.7208646616541353,False,True,0.8450354779677143
prob_only,hgb_l2_lr003,label,old_third_balanced,0.48999999999999994,0.8578680203045685,0.8505312926496393,0.8133333333333334,324,44,40,183,0.820627802690583,0.8804347826086957,0.8908961298498732,0.48999999999999994,0.9192982456140351,0.9192523640661938,0.9181494661921709,133,11,12,129,0.9148936170212766,0.9236111111111112,0.9328949960598897,0.48999999999999994,0.8006535947712419,0.7556075783972125,0.6390532544378699,191,33,28,54,0.6585365853658537,0.8526785714285714,0.8007404181184669,0.48999999999999994,0.6388888888888888,0.5811688311688312,0.74,9,19,7,37,0.8409090909090909,0.32142857142857145,0.6793831168831169,0.48999999999999994,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.7129430719656284,False,True,0.8436561182970168
prob_only,hgb_l2_lr003,label,high_sensitivity,0.48999999999999994,0.8578680203045685,0.8505312926496393,0.8133333333333334,324,44,40,183,0.820627802690583,0.8804347826086957,0.8908961298498732,0.48999999999999994,0.9192982456140351,0.9192523640661938,0.9181494661921709,133,11,12,129,0.9148936170212766,0.9236111111111112,0.9328949960598897,0.48999999999999994,0.8006535947712419,0.7556075783972125,0.6390532544378699,191,33,28,54,0.6585365853658537,0.8526785714285714,0.8007404181184669,0.48999999999999994,0.6388888888888888,0.5811688311688312,0.74,9,19,7,37,0.8409090909090909,0.32142857142857145,0.6793831168831169,0.48999999999999994,0.8504273504273504,0.6879699248120301,0.4927536231884058,182,14,21,17,0.4473684210526316,0.9285714285714286,0.7129430719656284,False,True,0.8436561182970168
prob_only,extra_d3,label,high_sensitivity,0.5099999999999999,0.8460236886632826,0.8463211639695847,0.8059701492537313,311,57,34,189,0.8475336322869955,0.845108695652174,0.8969097289920062,0.5099999999999999,0.9263157894736842,0.9263445626477542,0.9257950530035336,133,11,10,131,0.9290780141843972,0.9236111111111112,0.949714342001576,0.5099999999999999,0.7712418300653595,0.7509799651567943,0.6236559139784946,178,46,24,58,0.7073170731707317,0.7946428571428571,0.7991615853658536,0.5099999999999999,0.6666666666666666,0.6233766233766234,0.75,12,16,8,36,0.8181818181818182,0.42857142857142855,0.713474025974026,0.5099999999999999,0.8034188034188035,0.7129430719656284,0.4888888888888889,166,30,16,22,0.5789473684210527,0.8469387755102041,0.719656283566058,True,True,0.8434508736373582
prob_only,extra_d3,domain_label,high_sensitivity,0.5099999999999999,0.8460236886632826,0.8463211639695847,0.8059701492537313,311,57,34,189,0.8475336322869955,0.845108695652174,0.8978480210567362,0.5099999999999999,0.9263157894736842,0.9263445626477542,0.9257950530035336,133,11,10,131,0.9290780141843972,0.9236111111111112,0.9505023640661939,0.5099999999999999,0.7712418300653595,0.7509799651567943,0.6236559139784946,178,46,24,58,0.7073170731707317,0.7946428571428571,0.7993793554006968,0.5099999999999999,0.6666666666666666,0.6233766233766234,0.75,12,16,8,36,0.8181818181818182,0.42857142857142855,0.7150974025974026,0.5099999999999999,0.8034188034188035,0.7129430719656284,0.4888888888888889,166,30,16,22,0.5789473684210527,0.8469387755102041,0.7207303974221267,True,True,0.8434508736373582
prob_only,extra_d4,label,old_third_balanced,0.62,0.8697123519458545,0.8520910508871125,0.8188235294117647,340,28,49,174,0.7802690582959642,0.9239130434782609,0.9015158900370444,0.62,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9513396375098503,0.62,0.8202614379084967,0.7342116724738676,0.6206896551724138,206,18,37,45,0.5487804878048781,0.9196428571428571,0.806184668989547,0.62,0.6666666666666666,0.6818181818181819,0.6923076923076923,21,7,17,27,0.6136363636363636,0.75,0.7159090909090909,0.62,0.8675213675213675,0.708780880773362,0.5373134328358209,185,11,20,18,0.47368421052631576,0.9438775510204082,0.7236842105263158,True,True,0.8432730880227983
prob_only,extra_d3,none,old_third_balanced,0.5599999999999999,0.871404399323181,0.8525662897250926,0.8199052132701422,342,26,50,173,0.7757847533632287,0.9293478260869565,0.8969950282706181,0.5599999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9501576044129236,0.5599999999999999,0.8235294117647058,0.7325783972125436,0.6197183098591549,208,16,38,44,0.5365853658536586,0.9285714285714286,0.7998148954703833,0.5599999999999999,0.6666666666666666,0.6883116883116883,0.6842105263157895,22,6,18,26,0.5909090909090909,0.7857142857142857,0.7102272727272727,0.5599999999999999,0.8717948717948718,0.7113319011815252,0.5454545454545454,186,10,20,18,0.47368421052631576,0.9489795918367347,0.7219387755102041,True,True,0.8432079705123794
prob_only,extra_d3,none,accuracy,0.5599999999999999,0.871404399323181,0.8525662897250926,0.8199052132701422,342,26,50,173,0.7757847533632287,0.9293478260869565,0.8969950282706181,0.5599999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9501576044129236,0.5599999999999999,0.8235294117647058,0.7325783972125436,0.6197183098591549,208,16,38,44,0.5365853658536586,0.9285714285714286,0.7998148954703833,0.5599999999999999,0.6666666666666666,0.6883116883116883,0.6842105263157895,22,6,18,26,0.5909090909090909,0.7857142857142857,0.7102272727272727,0.5599999999999999,0.8717948717948718,0.7113319011815252,0.5454545454545454,186,10,20,18,0.47368421052631576,0.9489795918367347,0.7219387755102041,True,True,0.8432079705123794
prob_only,extra_d4,domain_label,old_third_balanced,0.6399999999999999,0.871404399323181,0.8525662897250926,0.8199052132701422,342,26,50,173,0.7757847533632287,0.9293478260869565,0.9016133749268863,0.6399999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9514381402679275,0.6399999999999999,0.8235294117647058,0.7325783972125436,0.6197183098591549,208,16,38,44,0.5365853658536586,0.9285714285714286,0.8046058362369338,0.6399999999999999,0.6527777777777778,0.6704545454545454,0.6753246753246753,21,7,18,26,0.5909090909090909,0.75,0.7159090909090908,0.6399999999999999,0.8760683760683761,0.7138829215896885,0.5538461538461539,187,9,20,18,0.47368421052631576,0.9540816326530612,0.722610096670247,True,True,0.8432079705123794
prob_only,extra_d4,domain_label,accuracy,0.6399999999999999,0.871404399323181,0.8525662897250926,0.8199052132701422,342,26,50,173,0.7757847533632287,0.9293478260869565,0.9016133749268863,0.6399999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9514381402679275,0.6399999999999999,0.8235294117647058,0.7325783972125436,0.6197183098591549,208,16,38,44,0.5365853658536586,0.9285714285714286,0.8046058362369338,0.6399999999999999,0.6527777777777778,0.6704545454545454,0.6753246753246753,21,7,18,26,0.5909090909090909,0.75,0.7159090909090908,0.6399999999999999,0.8760683760683761,0.7138829215896885,0.5538461538461539,187,9,20,18,0.47368421052631576,0.9540816326530612,0.722610096670247,True,True,0.8432079705123794
prob_only,hgb_l2_lr003,domain_label_third_up,high_sensitivity,0.49999999999999994,0.856175972927242,0.8491725969974654,0.811529933481153,323,45,40,183,0.820627802690583,0.8777173913043478,0.8888550399688048,0.49999999999999994,0.9192982456140351,0.9192523640661938,0.9181494661921709,133,11,12,129,0.9148936170212766,0.9236111111111112,0.9315898345153665,0.49999999999999994,0.7973856209150327,0.7533754355400697,0.6352941176470588,190,34,28,54,0.6585365853658537,0.8482142857142857,0.7975827526132404,0.49999999999999994,0.6527777777777778,0.599025974025974,0.7474747474747475,10,18,7,37,0.8409090909090909,0.35714285714285715,0.6964285714285714,0.49999999999999994,0.8418803418803419,0.6828678839957035,0.4788732394366197,180,16,21,17,0.4473684210526316,0.9183673469387755,0.7011278195488723,False,True,0.8424069936471568
prob_only,extra_d4,none,high_sensitivity,0.4799999999999999,0.8595600676818951,0.8483561610450381,0.8117913832199547,329,39,44,179,0.8026905829596412,0.8940217391304348,0.9010162799766036,0.4799999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9498128447596532,0.4799999999999999,0.8006535947712419,0.740145905923345,0.6211180124223602,195,29,32,50,0.6097560975609756,0.8705357142857143,0.8073824041811848,0.4799999999999999,0.6805555555555556,0.6737012987012987,0.7294117647058823,18,10,13,31,0.7045454545454546,0.6428571428571429,0.7094155844155845,0.4799999999999999,0.8376068376068376,0.7015306122448979,0.5,177,19,19,19,0.5,0.9030612244897959,0.7266380236305048,True,True,0.8423495509250323
prob_only,extra_d4,label,high_sensitivity,0.58,0.8595600676818951,0.8483561610450381,0.8117913832199547,329,39,44,179,0.8026905829596412,0.8940217391304348,0.9015158900370444,0.58,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9513396375098503,0.58,0.8006535947712419,0.740145905923345,0.6211180124223602,195,29,32,50,0.6097560975609756,0.8705357142857143,0.806184668989547,0.58,0.6805555555555556,0.6737012987012987,0.7294117647058823,18,10,13,31,0.7045454545454546,0.6428571428571429,0.7159090909090909,0.58,0.8376068376068376,0.7015306122448979,0.5,177,19,19,19,0.5,0.9030612244897959,0.7236842105263158,True,True,0.8423495509250323
prob_only,extra_d4,label,accuracy,0.6499999999999999,0.871404399323181,0.8516828329108987,0.819047619047619,343,25,51,172,0.7713004484304933,0.9320652173913043,0.9015158900370444,0.6499999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9513396375098503,0.6499999999999999,0.8235294117647058,0.7287129790940767,0.6142857142857143,209,15,39,43,0.524390243902439,0.9330357142857143,0.806184668989547,0.6499999999999999,0.6527777777777778,0.6704545454545454,0.6753246753246753,21,7,18,26,0.5909090909090909,0.75,0.7159090909090909,0.6499999999999999,0.8760683760683761,0.7032760472610097,0.5396825396825397,188,8,21,17,0.4473684210526316,0.9591836734693877,0.7236842105263158,True,True,0.8418937283521006
prob_only,extra_d4,none,old_third_balanced,0.59,0.8730964467005076,0.8521580717488789,0.8201438848920863,345,23,52,171,0.7668161434977578,0.9375,0.9010162799766036,0.59,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9498128447596532,0.59,0.826797385620915,0.7270797038327526,0.6131386861313869,211,13,40,42,0.5121951219512195,0.9419642857142857,0.8073824041811848,0.59,0.6666666666666666,0.6883116883116883,0.6842105263157895,22,6,18,26,0.5909090909090909,0.7857142857142857,0.7094155844155845,0.59,0.8760683760683761,0.6926691729323309,0.5245901639344263,189,7,22,16,0.42105263157894735,0.9642857142857143,0.7266380236305048,True,True,0.8418286108416819
prob_only,extra_d4,none,accuracy,0.59,0.8730964467005076,0.8521580717488789,0.8201438848920863,345,23,52,171,0.7668161434977578,0.9375,0.9010162799766036,0.59,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9498128447596532,0.59,0.826797385620915,0.7270797038327526,0.6131386861313869,211,13,40,42,0.5121951219512195,0.9419642857142857,0.8073824041811848,0.59,0.6666666666666666,0.6883116883116883,0.6842105263157895,22,6,18,26,0.5909090909090909,0.7857142857142857,0.7094155844155845,0.59,0.8760683760683761,0.6926691729323309,0.5245901639344263,189,7,22,16,0.42105263157894735,0.9642857142857143,0.7266380236305048,True,True,0.8418286108416819
prob_only,extra_d4,domain_label,high_sensitivity,0.57,0.856175972927242,0.846522226554884,0.8089887640449438,326,42,43,180,0.8071748878923767,0.8858695652173914,0.9016133749268863,0.57,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.9514381402679275,0.57,0.7941176470588235,0.7395470383275261,0.6181818181818182,192,32,31,51,0.6219512195121951,0.8571428571428571,0.8046058362369338,0.57,0.6944444444444444,0.6850649350649352,0.7441860465116279,18,10,12,32,0.7272727272727273,0.6428571428571429,0.7159090909090908,0.57,0.8247863247863247,0.6938775510204082,0.4810126582278481,174,22,19,19,0.5,0.8877551020408163,0.722610096670247,True,True,0.8411655437855912
prob_only,extra_d3,domain_label_third_up,high_sensitivity,0.5199999999999999,0.8460236886632826,0.8445542503411971,0.8043010752688172,313,55,36,187,0.8385650224215246,0.8505434782608695,0.8962395203743418,0.5199999999999999,0.9263157894736842,0.9263445626477542,0.9257950530035336,133,11,10,131,0.9290780141843972,0.9236111111111112,0.9491725768321513,0.5199999999999999,0.7712418300653595,0.7432491289198606,0.6153846153846154,180,44,26,56,0.6829268292682927,0.8035714285714286,0.8014481707317073,0.5199999999999999,0.6805555555555556,0.6412337662337663,0.7578947368421053,13,15,8,36,0.8181818181818182,0.4642857142857143,0.7118506493506493,0.5199999999999999,0.7991452991452992,0.6891783029001074,0.45977011494252873,167,29,18,20,0.5263157894736842,0.8520408163265306,0.7230128893662728,True,True,0.8408223893168006
prob_only,extra_d3,label,old_third_balanced,0.6499999999999999,0.8663282571912013,0.8484902027685709,0.8141176470588235,339,29,50,173,0.7757847533632287,0.9211956521739131,0.8969097289920062,0.6499999999999999,0.9228070175438596,0.9227245862884161,0.9214285714285714,134,10,12,129,0.9148936170212766,0.9305555555555556,0.949714342001576,0.6499999999999999,0.8137254901960784,0.725881968641115,0.6068965517241379,205,19,38,44,0.5365853658536586,0.9151785714285714,0.7991615853658536,0.6499999999999999,0.6666666666666666,0.6883116883116883,0.6842105263157895,22,6,18,26,0.5909090909090909,0.7857142857142857,0.713474025974026,0.6499999999999999,0.8589743589743589,0.7036788399570354,0.5217391304347826,183,13,20,18,0.47368421052631576,0.9336734693877551,0.719656283566058,True,True,0.8394605965627997
prob_only,extra_d3,none,high_sensitivity,0.43499999999999994,0.8494077834179357,0.8437378143887697,0.8043956043956044,319,49,40,183,0.820627802690583,0.8668478260869565,0.8969950282706181,0.43499999999999994,0.9263157894736842,0.9262706855791962,0.9252669039145908,134,10,11,130,0.9219858156028369,0.9305555555555556,0.9501576044129236,0.43499999999999994,0.7777777777777778,0.7361171602787456,0.6091954022988506,185,39,29,53,0.6463414634146342,0.8258928571428571,0.7998148954703833,0.43499999999999994,0.7083333333333334,0.6964285714285714,0.7586206896551724,18,10,11,33,0.75,0.6428571428571429,0.7102272727272727,0.43499999999999994,0.7991452991452992,0.6891783029001074,0.45977011494252873,167,29,18,20,0.5263157894736842,0.8520408163265306,0.7219387755102041,True,True,0.8393513163910035
prob_only,extra_d3,domain_label,old_third_balanced,0.6599999999999999,0.8697123519458545,0.8503241372587249,0.8171021377672208,342,26,51,172,0.7713004484304933,0.9293478260869565,0.8978480210567362,0.6599999999999999,0.9192982456140351,0.9191784869976359,0.9175627240143369,134,10,13,128,0.9078014184397163,0.9305555555555556,0.9505023640661939,0.6599999999999999,0.8235294117647058,0.7325783972125436,0.6197183098591549,208,16,38,44,0.5365853658536586,0.9285714285714286,0.7993793554006968,0.6599999999999999,0.6666666666666666,0.6883116883116883,0.6842105263157895,22,6,18,26,0.5909090909090909,0.7857142857142857,0.7150974025974026,0.6599999999999999,0.8717948717948718,0.7113319011815252,0.5454545454545454,186,10,20,18,0.47368421052631576,0.9489795918367347,0.7207303974221267,False,True,0.8391201578957314
prob_only,extra_d3,domain_label,accuracy,0.6599999999999999,0.8697123519458545,0.8503241372587249,0.8171021377672208,342,26,51,172,0.7713004484304933,0.9293478260869565,0.8978480210567362,0.6599999999999999,0.9192982456140351,0.9191784869976359,0.9175627240143369,134,10,13,128,0.9078014184397163,0.9305555555555556,0.9505023640661939,0.6599999999999999,0.8235294117647058,0.7325783972125436,0.6197183098591549,208,16,38,44,0.5365853658536586,0.9285714285714286,0.7993793554006968,0.6599999999999999,0.6666666666666666,0.6883116883116883,0.6842105263157895,22,6,18,26,0.5909090909090909,0.7857142857142857,0.7150974025974026,0.6599999999999999,0.8717948717948718,0.7113319011815252,0.5454545454545454,186,10,20,18,0.47368421052631576,0.9489795918367347,0.7207303974221267,False,True,0.8391201578957314
