split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7439559368297913,0.6869712351945855,0.6744309319555468,0.6233183856502242,0.7255434782608695,0.5791666666666667,0.6004319654427646,267,101,84,139
test_oof:batch1,case,mean,0.7777777777777778,0.6666666666666666,0.6671052631578948,0.6842105263157895,0.65,0.65,0.6666666666666666,39,21,18,39
test_oof:batch2,case,mean,0.6676587301587301,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.5952380952380952,0.5952380952380952,50,34,34,50
test_oof:third_batch_adapt72_highfocus,case,mean,0.6737012987012987,0.6666666666666666,0.6688311688311688,0.6590909090909091,0.6785714285714286,0.7631578947368421,0.7073170731707317,19,9,15,29
test_oof:third_batch_holdout,case,mean,0.7396616541353385,0.7692307692307693,0.6819280343716434,0.5526315789473685,0.8112244897959183,0.3620689655172414,0.4375,159,37,17,21
test_oof:old,case,mean,0.7109436564223799,0.624561403508772,0.6246306146572105,0.6312056737588653,0.6180555555555556,0.6180555555555556,0.624561403508772,89,55,52,89
test_oof:third,case,mean,0.7445013066202091,0.7450980392156863,0.7021994773519163,0.6097560975609756,0.7946428571428571,0.5208333333333334,0.5617977528089888,178,46,32,50
