split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7558125365568337,0.700507614213198,0.681766669916163,0.6053811659192825,0.7581521739130435,0.6026785714285714,0.6040268456375839,279,89,88,135
test_oof:batch1,case,mean,0.7932748538011696,0.7264957264957265,0.7258771929824561,0.7017543859649122,0.75,0.7272727272727273,0.7142857142857143,45,15,17,40
test_oof:batch2,case,mean,0.6738945578231292,0.6369047619047619,0.6369047619047619,0.6309523809523809,0.6428571428571429,0.6385542168674698,0.6347305389221557,54,30,31,53
test_oof:third_batch_adapt72_highfocus,case,mean,0.6712662337662337,0.5555555555555556,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6,16,12,20,24
test_oof:third_batch_holdout,case,mean,0.7283834586466166,0.7777777777777778,0.6552094522019334,0.47368421052631576,0.8367346938775511,0.36,0.4090909090909091,164,32,20,18
test_oof:old,case,mean,0.7241922773837668,0.6736842105263158,0.6735372340425532,0.6595744680851063,0.6875,0.6739130434782609,0.6666666666666666,99,45,48,93
test_oof:third,case,mean,0.7562608885017422,0.7254901960784313,0.6578832752613241,0.5121951219512195,0.8035714285714286,0.4883720930232558,0.5,180,44,40,42
