split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,image,none,0.7725799376096706,0.7208121827411168,0.7192739812829011,0.7130044843049327,0.7255434782608695,0.6115384615384616,0.6583850931677019,267,101,64,159
test_oof,case,mean,0.7725799376096706,0.7208121827411168,0.7192739812829011,0.7130044843049327,0.7255434782608695,0.6115384615384616,0.6583850931677019,267,101,64,159
test_oof,case,max_prob,0.7725799376096706,0.7208121827411168,0.7192739812829011,0.7130044843049327,0.7255434782608695,0.6115384615384616,0.6583850931677019,267,101,64,159
test_oof,case,majority_vote,0.7192739812829012,0.7208121827411168,0.7192739812829011,0.7130044843049327,0.7255434782608695,0.6115384615384616,0.6583850931677019,267,101,64,159
