feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_bal_c0.03,none,balanced_accuracy,0.4049999999999999,0.6548223350253807,0.6751194189900565,0.6236162361623616,218,150,54,169,0.757847533632287,0.592391304347826,0.7259334178202379,0.4049999999999999,0.6842105263157895,0.6853575650118203,0.7133757961783439,83,61,29,112,0.7943262411347518,0.5763888888888888,0.7231579984239559,0.4049999999999999,0.6274509803921569,0.6489002613240418,0.5,135,89,25,57,0.6951219512195121,0.6026785714285714,0.7091681184668989,0.44194212677764955,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_bal_c0.03,label,balanced_accuracy,0.4049999999999999,0.6548223350253807,0.6751194189900565,0.6236162361623616,218,150,54,169,0.757847533632287,0.592391304347826,0.7259334178202379,0.4049999999999999,0.6842105263157895,0.6853575650118203,0.7133757961783439,83,61,29,112,0.7943262411347518,0.5763888888888888,0.7231579984239559,0.4049999999999999,0.6274509803921569,0.6489002613240418,0.5,135,89,25,57,0.6951219512195121,0.6026785714285714,0.7091681184668989,0.44194212677764955,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_plain_c0.03,label,balanced_accuracy,0.4049999999999999,0.6548223350253807,0.6751194189900565,0.6236162361623616,218,150,54,169,0.757847533632287,0.592391304347826,0.7259334178202379,0.4049999999999999,0.6842105263157895,0.6853575650118203,0.7133757961783439,83,61,29,112,0.7943262411347518,0.5763888888888888,0.7231579984239559,0.4049999999999999,0.6274509803921569,0.6489002613240418,0.5,135,89,25,57,0.6951219512195121,0.6026785714285714,0.7091681184668989,0.44194212677764955,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_plain_c0.01,domain_label,high_sensitivity,0.4099999999999999,0.6429780033840947,0.6735596607525833,0.6278659611992945,202,166,45,178,0.7982062780269058,0.5489130434782609,0.735523493858452,0.4099999999999999,0.6807017543859649,0.6821808510638298,0.718266253869969,78,66,25,116,0.8226950354609929,0.5416666666666666,0.7285263987391646,0.4099999999999999,0.6078431372549019,0.6548344947735192,0.5081967213114754,124,100,20,62,0.7560975609756098,0.5535714285714286,0.7218532229965158,0.4395153364653429,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_bal_c0.1,none,high_sensitivity,0.27999999999999997,0.6362098138747885,0.6690083349580815,0.62478184991274,197,171,44,179,0.8026905829596412,0.5353260869565217,0.7149419964905439,0.27999999999999997,0.6842105263157895,0.6858008274231678,0.7239263803680982,77,67,23,118,0.8368794326241135,0.5347222222222222,0.7169030732860521,0.27999999999999997,0.5915032679738562,0.639808362369338,0.4939271255060729,120,104,21,61,0.7439024390243902,0.5357142857142857,0.6925631533101045,0.4370360421114704,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_bal_c0.1,label,high_sensitivity,0.27999999999999997,0.6362098138747885,0.6690083349580815,0.62478184991274,197,171,44,179,0.8026905829596412,0.5353260869565217,0.7149419964905439,0.27999999999999997,0.6842105263157895,0.6858008274231678,0.7239263803680982,77,67,23,118,0.8368794326241135,0.5347222222222222,0.7169030732860521,0.27999999999999997,0.5915032679738562,0.639808362369338,0.4939271255060729,120,104,21,61,0.7439024390243902,0.5357142857142857,0.6925631533101045,0.4370360421114704,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_bal_c0.1,domain_label,balanced_accuracy,0.26999999999999996,0.6362098138747885,0.6690083349580815,0.62478184991274,197,171,44,179,0.8026905829596412,0.5353260869565217,0.7150029245466952,0.26999999999999996,0.6842105263157895,0.6858008274231678,0.7239263803680982,77,67,23,118,0.8368794326241135,0.5347222222222222,0.7177403467297084,0.26999999999999996,0.5915032679738562,0.639808362369338,0.4939271255060729,120,104,21,61,0.7439024390243902,0.5357142857142857,0.6920187282229966,0.4370360421114704,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_bal_c0.1,domain_label,high_sensitivity,0.26999999999999996,0.6362098138747885,0.6690083349580815,0.62478184991274,197,171,44,179,0.8026905829596412,0.5353260869565217,0.7150029245466952,0.26999999999999996,0.6842105263157895,0.6858008274231678,0.7239263803680982,77,67,23,118,0.8368794326241135,0.5347222222222222,0.7177403467297084,0.26999999999999996,0.5915032679738562,0.639808362369338,0.4939271255060729,120,104,21,61,0.7439024390243902,0.5357142857142857,0.6920187282229966,0.4370360421114704,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_plain_c0.1,label,high_sensitivity,0.27999999999999997,0.6362098138747885,0.6690083349580815,0.62478184991274,197,171,44,179,0.8026905829596412,0.5353260869565217,0.7149419964905439,0.27999999999999997,0.6842105263157895,0.6858008274231678,0.7239263803680982,77,67,23,118,0.8368794326241135,0.5347222222222222,0.7169030732860521,0.27999999999999997,0.5915032679738562,0.639808362369338,0.4939271255060729,120,104,21,61,0.7439024390243902,0.5357142857142857,0.6925631533101045,0.4370360421114704,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,512,logreg_plain_c0.1,domain_label,balanced_accuracy,0.27499999999999997,0.6362098138747885,0.6690083349580815,0.62478184991274,197,171,44,179,0.8026905829596412,0.5353260869565217,0.714905439656853,0.27499999999999997,0.6842105263157895,0.6858008274231678,0.7239263803680982,77,67,23,118,0.8368794326241135,0.5347222222222222,0.7173955870764381,0.27499999999999997,0.5915032679738562,0.639808362369338,0.4939271255060729,120,104,21,61,0.7439024390243902,0.5357142857142857,0.6918554006968641,0.4370360421114704,False,False
