split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7705083837005263,0.7106598984771574,0.6969864983427568,0.6412556053811659,0.7527173913043478,0.6111111111111112,0.6258205689277899,277,91,80,143
test_oof:batch1,case,mean,0.7950292397660819,0.717948717948718,0.7184210526315788,0.7368421052631579,0.7,0.7,0.717948717948718,42,18,15,42
test_oof:batch2,case,mean,0.7028061224489797,0.6607142857142857,0.6607142857142858,0.6785714285714286,0.6428571428571429,0.6551724137931034,0.6666666666666666,54,30,27,57
test_oof:third_batch_adapt72_highfocus,case,mean,0.6939935064935066,0.6111111111111112,0.6168831168831169,0.5909090909090909,0.6428571428571429,0.7222222222222222,0.65,18,10,18,26
test_oof:third_batch_holdout,case,mean,0.7563104189044039,0.7735042735042735,0.6526584317937701,0.47368421052631576,0.8316326530612245,0.35294117647058826,0.4044943820224719,163,33,20,18
test_oof:old,case,mean,0.7406422379826635,0.6842105263157895,0.6843971631205674,0.7021276595744681,0.6666666666666666,0.673469387755102,0.6875,96,48,42,99
test_oof:third,case,mean,0.7630117595818816,0.7352941176470589,0.6723105400696865,0.5365853658536586,0.8080357142857143,0.5057471264367817,0.5207100591715976,181,43,38,44
