feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.003,domain_label_third_up,balanced_accuracy,0.44499999999999995,0.6362098138747885,0.6610572236303374,0.6126126126126126,206,162,53,170,0.7623318385650224,0.5597826086956522,0.7010382140768181,0.44499999999999995,0.6421052631578947,0.6436170212765957,0.6851851851851852,72,72,30,111,0.7872340425531915,0.5,0.6839539007092198,0.44499999999999995,0.630718954248366,0.6588632404181185,0.5108225108225108,134,90,23,59,0.7195121951219512,0.5982142857142857,0.6999128919860627,0.3874141851475611,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.003,none,balanced_accuracy,0.43999999999999995,0.626057529610829,0.6546719633456815,0.6088495575221239,198,170,51,172,0.7713004484304933,0.5380434782608695,0.701269740690193,0.43999999999999995,0.6421052631578947,0.6436908983451537,0.6871165644171779,71,73,29,112,0.7943262411347518,0.4930555555555556,0.6849389282899921,0.43999999999999995,0.6111111111111112,0.6493358013937283,0.502092050209205,127,97,22,60,0.7317073170731707,0.5669642857142857,0.6965918989547039,0.38065654793336046,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.003,label,balanced_accuracy,0.43999999999999995,0.626057529610829,0.6546719633456815,0.6088495575221239,198,170,51,172,0.7713004484304933,0.5380434782608695,0.701269740690193,0.43999999999999995,0.6421052631578947,0.6436908983451537,0.6871165644171779,71,73,29,112,0.7943262411347518,0.4930555555555556,0.6849389282899921,0.43999999999999995,0.6111111111111112,0.6493358013937283,0.502092050209205,127,97,22,60,0.7317073170731707,0.5669642857142857,0.6965918989547039,0.38065654793336046,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.003,label,balanced_accuracy,0.43999999999999995,0.626057529610829,0.6546719633456815,0.6088495575221239,198,170,51,172,0.7713004484304933,0.5380434782608695,0.701269740690193,0.43999999999999995,0.6421052631578947,0.6436908983451537,0.6871165644171779,71,73,29,112,0.7943262411347518,0.4930555555555556,0.6849389282899921,0.43999999999999995,0.6111111111111112,0.6493358013937283,0.502092050209205,127,97,22,60,0.7317073170731707,0.5669642857142857,0.6965918989547039,0.38065654793336046,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.003,domain_label_third_up,high_sensitivity,0.42999999999999994,0.6277495769881557,0.6569141158120491,0.6113074204946997,198,170,50,173,0.7757847533632287,0.5380434782608695,0.7007945018522129,0.42999999999999994,0.6350877192982456,0.6366725768321513,0.6809815950920245,70,74,30,111,0.7872340425531915,0.4861111111111111,0.6840031520882585,0.42999999999999994,0.6209150326797386,0.6637630662020906,0.5166666666666667,128,96,20,62,0.7560975609756098,0.5714285714285714,0.6989329268292683,0.376418962604115,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.01,none,balanced_accuracy,0.38999999999999996,0.6192893401015228,0.6510040943653734,0.6073298429319371,192,176,49,174,0.7802690582959642,0.5217391304347826,0.6937390329498928,0.38999999999999996,0.6421052631578947,0.6438386524822695,0.6909090909090909,69,75,27,114,0.8085106382978723,0.4791666666666667,0.6777974783293933,0.38999999999999996,0.5980392156862745,0.6404072299651569,0.49382716049382713,123,101,22,60,0.7317073170731707,0.5491071428571429,0.6872822299651568,0.37540792366095654,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.01,label,balanced_accuracy,0.38999999999999996,0.6192893401015228,0.6510040943653734,0.6073298429319371,192,176,49,174,0.7802690582959642,0.5217391304347826,0.6937390329498928,0.38999999999999996,0.6421052631578947,0.6438386524822695,0.6909090909090909,69,75,27,114,0.8085106382978723,0.4791666666666667,0.6777974783293933,0.38999999999999996,0.5980392156862745,0.6404072299651569,0.49382716049382713,123,101,22,60,0.7317073170731707,0.5491071428571429,0.6872822299651568,0.37540792366095654,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.01,label,balanced_accuracy,0.38999999999999996,0.6192893401015228,0.6510040943653734,0.6073298429319371,192,176,49,174,0.7802690582959642,0.5217391304347826,0.6937390329498928,0.38999999999999996,0.6421052631578947,0.6438386524822695,0.6909090909090909,69,75,27,114,0.8085106382978723,0.4791666666666667,0.6777974783293933,0.38999999999999996,0.5980392156862745,0.6404072299651569,0.49382716049382713,123,101,22,60,0.7317073170731707,0.5491071428571429,0.6872822299651568,0.37540792366095654,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.003,domain_label_third_up,balanced_accuracy,0.4549999999999999,0.6395939086294417,0.6584738740495224,0.6062846580406654,214,154,59,164,0.7354260089686099,0.5815217391304348,0.7007945018522129,0.4549999999999999,0.6456140350877193,0.6468676122931443,0.6813880126182965,76,68,33,108,0.7659574468085106,0.5277777777777778,0.6840031520882585,0.4549999999999999,0.6339869281045751,0.6494991289198606,0.5,138,86,26,56,0.6829268292682927,0.6160714285714286,0.6989329268292683,0.37337107935837244,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.003,none,high_sensitivity,0.42999999999999994,0.6175972927241963,0.6531792259699747,0.6116838487972509,187,181,45,178,0.7982062780269058,0.5081521739130435,0.701269740690193,0.42999999999999994,0.6350877192982456,0.636894208037825,0.6867469879518072,67,77,27,114,0.8085106382978723,0.4652777777777778,0.6849389282899921,0.42999999999999994,0.6013071895424836,0.6581010452961673,0.512,120,104,18,64,0.7804878048780488,0.5357142857142857,0.6965918989547039,0.3708652770665891,False,False
