score,recall_target,model,train_scope,pass_n,pass_frac,pass_acc,hardlike_n,hard_recall,hard_precision,base_acc,base_bacc,final_acc,final_bacc,final_auc,final_sens,final_spec,final_tn,final_fp,final_fn,final_tp,hard_base_acc,hard_final_acc,rescued,hurt,rescued_hard,hurt_hard,feature_set
review_score_hybrid_max_allrange_fn,0.58,hgb_leaf5_l20.05_min24_iter60_lr0.08,flag_train,161,0.5649122807017544,0.8571428571428571,124,0.6,0.314516129032258,0.7684210526315789,0.7684692671394799,0.8175438596491228,0.8173020094562649,0.8334810874704491,0.7943262411347518,0.8402777777777778,121,23,29,112,0.2769230769230769,0.5076923076923077,23,9,16,1,raw_plus_review_gross
