base_name,base_threshold,route_name,route_threshold,budget_pct,corrector_name,corrector_threshold,selection_score,train_accuracy,train_balanced_accuracy,train_f1,train_tn,train_fp,train_fn,train_tp,train_routed_n,train_routed_pct,train_pass_n,train_pass_acc,train_routed_acc,train_rescue_n,train_hurt_n,train_net_rescue,old_oof_accuracy,old_oof_balanced_accuracy,old_oof_f1,old_oof_tn,old_oof_fp,old_oof_fn,old_oof_tp,old_oof_n,adapt_oof_accuracy,adapt_oof_balanced_accuracy,adapt_oof_f1,adapt_oof_tn,adapt_oof_fp,adapt_oof_fn,adapt_oof_tp,adapt_oof_n,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_routed_n,holdout_routed_pct,holdout_pass_n,holdout_pass_acc,holdout_routed_acc,holdout_rescue_n,holdout_hurt_n,holdout_net_rescue
adapt_r2_c0.0003,0.53,low_margin,0.8736555147171019,10,adapt_r2_c0.0003,0.53,0.8063746584945584,0.6722689075630253,0.6745914519170333,0.6588921282798834,127,45,72,113,36,0.10084033613445378,321,0.67601246105919,0.6388888888888888,0,0,0,0.656140350877193,0.6552157210401892,0.6201550387596899,107,37,61,80,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,36,0.15384615384615385,198,0.8080808080808081,0.5555555555555556,0,0,0
adapt_r2_c0.0003,0.53,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.52,0.8063746584945584,0.6722689075630253,0.6745914519170333,0.6588921282798834,127,45,72,113,36,0.10084033613445378,321,0.6822429906542056,0.5833333333333334,0,0,0,0.656140350877193,0.6552157210401892,0.6201550387596899,107,37,61,80,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,14,0.05982905982905983,220,0.7727272727272727,0.7142857142857143,0,0,0
adapt_r2_c0.0003,0.53,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.53,0.8063746584945584,0.6722689075630253,0.6745914519170333,0.6588921282798834,127,45,72,113,36,0.10084033613445378,321,0.6822429906542056,0.5833333333333334,0,0,0,0.656140350877193,0.6552157210401892,0.6201550387596899,107,37,61,80,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,14,0.05982905982905983,220,0.7727272727272727,0.7142857142857143,0,0,0
adapt_r2_c0.0003,0.53,old_adapt_gap,0.26199225783348085,10,adapt_r2_c0.0003,0.53,0.8063746584945584,0.6722689075630253,0.6745914519170333,0.6588921282798834,127,45,72,113,36,0.10084033613445378,321,0.6884735202492211,0.5277777777777778,0,0,0,0.656140350877193,0.6552157210401892,0.6201550387596899,107,37,61,80,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,25,0.10683760683760683,209,0.784688995215311,0.64,0,0,0
adapt_r2_c0.0003,0.53,base_low_high_consensus,0.7705049633979802,10,adapt_r2_c0.0003,0.53,0.8063746584945584,0.6722689075630253,0.6745914519170333,0.6588921282798834,127,45,72,113,36,0.10084033613445378,321,0.6822429906542056,0.5833333333333334,0,0,0,0.656140350877193,0.6552157210401892,0.6201550387596899,107,37,61,80,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,17,0.07264957264957266,217,0.7557603686635944,0.9411764705882353,0,0,0
adapt_r2_c0.0003,0.53,base_low_high_consensus,0.7705049633979802,10,adapt_r2_c0.0003,0.57,0.8063746584945584,0.6722689075630253,0.6745914519170333,0.6588921282798834,127,45,72,113,36,0.10084033613445378,321,0.6822429906542056,0.5833333333333334,0,0,0,0.656140350877193,0.6552157210401892,0.6201550387596899,107,37,61,80,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,17,0.07264957264957266,217,0.7557603686635944,0.9411764705882353,0,0,0
adapt_r2_c0.0003,0.53,mixed_disagreement_margin,0.4733357180197648,10,adapt_r2_c0.0003,0.53,0.8063746584945584,0.6722689075630253,0.6745914519170333,0.6588921282798834,127,45,72,113,36,0.10084033613445378,321,0.67601246105919,0.6388888888888888,0,0,0,0.656140350877193,0.6552157210401892,0.6201550387596899,107,37,61,80,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,28,0.11965811965811966,206,0.8009708737864077,0.5357142857142857,0,0,0
adapt_r2_c0.0003,0.52,low_margin,0.8102475185394287,20,oldonly_c0.001,0.59,0.8063180800766301,0.6722689075630253,0.6743871778755499,0.6608695652173913,126,46,71,114,72,0.20168067226890757,285,0.6947368421052632,0.5833333333333334,14,14,0,0.6807017543859649,0.680186170212766,0.6617100371747212,105,39,52,89,285,0.6388888888888888,0.6590909090909092,0.6578947368421053,21,7,19,25,72,0.782051282051282,0.6683673469387755,0.42696629213483145,164,32,19,19,46,0.19658119658119658,188,0.8031914893617021,0.6956521739130435,18,8,10
adapt_r2_c0.0003,0.53,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.6,0.806244950607552,0.6722689075630253,0.6752042740414834,0.6528189910979229,130,42,75,110,36,0.10084033613445378,321,0.6822429906542056,0.5833333333333334,4,4,0,0.656140350877193,0.6549940898345153,0.6111111111111112,110,34,64,77,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7649572649572649,0.689983888292159,0.4444444444444444,157,39,16,22,14,0.05982905982905983,220,0.7727272727272727,0.6428571428571429,0,1,-1
adapt_r2_c0.0003,0.53,old_adapt_gap,0.26199225783348085,10,adapt_r4_c0.0003,0.6,0.806244950607552,0.6722689075630253,0.6752042740414834,0.6528189910979229,130,42,75,110,36,0.10084033613445378,321,0.6884735202492211,0.5277777777777778,4,4,0,0.656140350877193,0.6549940898345153,0.6111111111111112,110,34,64,77,285,0.7361111111111112,0.7321428571428572,0.7764705882352941,20,8,11,33,72,0.7692307692307693,0.6925349087003223,0.4489795918367347,158,38,16,22,25,0.10683760683760683,209,0.784688995215311,0.64,1,1,0
adapt_r2_c0.0003,0.57,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.52,0.8061800092892447,0.6498599439775911,0.6537869264613451,0.617737003058104,131,41,84,101,36,0.10084033613445378,321,0.6573208722741433,0.5833333333333334,3,2,1,0.6526315789473685,0.6515218676122931,0.6086956521739131,109,35,64,77,285,0.6388888888888888,0.6655844155844155,0.6486486486486487,22,6,20,24,72,0.8290598290598291,0.6964285714285714,0.48717948717948717,175,21,19,19,14,0.05982905982905983,220,0.8363636363636363,0.7142857142857143,0,2,-2
adapt_r2_c0.0003,0.57,candidate_std,0.17304307673784786,10,adapt_r2_c0.0003,0.53,0.8061800092892447,0.6498599439775911,0.6537869264613451,0.617737003058104,131,41,84,101,36,0.10084033613445378,321,0.6573208722741433,0.5833333333333334,3,2,1,0.6526315789473685,0.6515218676122931,0.6086956521739131,109,35,64,77,285,0.6388888888888888,0.6655844155844155,0.6486486486486487,22,6,20,24,72,0.8290598290598291,0.6964285714285714,0.48717948717948717,175,21,19,19,14,0.05982905982905983,220,0.8363636363636363,0.7142857142857143,0,2,-2
oldonly_c0.0003,0.6,candidate_std,0.14072202727795385,30,adapt_r4_c0.0003,0.54,0.8061507126911193,0.6274509803921569,0.6340037712130735,0.5581395348837209,140,32,101,84,107,0.29971988795518206,250,0.652,0.5700934579439252,24,19,5,0.631578947368421,0.6296542553191489,0.5454545454545454,117,27,78,63,285,0.6111111111111112,0.6493506493506493,0.6,23,5,23,21,72,0.811965811965812,0.6544038668098818,0.42105263157894735,174,22,22,16,35,0.14957264957264957,199,0.8592964824120602,0.5428571428571428,4,12,-8
adapt_r2_c0.0003,0.57,low_margin,0.8890303192138672,10,adapt_r4_c0.0003,0.54,0.8060628962583514,0.6498599439775911,0.6539912005028284,0.6153846153846154,132,40,85,100,36,0.10084033613445378,321,0.6635514018691588,0.5277777777777778,5,4,1,0.6526315789473685,0.6513741134751774,0.6024096385542169,111,33,66,75,285,0.6388888888888888,0.6590909090909092,0.6578947368421053,21,7,19,25,72,0.811965811965812,0.7180451127819549,0.5,168,28,16,22,22,0.09401709401709402,212,0.8679245283018868,0.2727272727272727,3,9,-6
adapt_r2_c0.0003,0.57,candidate_std,0.17304307673784786,10,adapt_r4_c0.0003,0.6,0.8060503014022384,0.6498599439775911,0.6543997485857951,0.6105919003115264,134,38,87,98,36,0.10084033613445378,321,0.6573208722741433,0.5833333333333334,2,1,1,0.6526315789473685,0.6513002364066194,0.5991902834008097,112,32,67,74,285,0.6388888888888888,0.6655844155844155,0.6486486486486487,22,6,20,24,72,0.8247863247863247,0.6938775510204082,0.4810126582278481,174,22,19,19,14,0.05982905982905983,220,0.8363636363636363,0.6428571428571429,0,3,-3
adapt_r4_c0.0003,0.6,base_low_high_consensus,0.8768396377563478,10,adapt_r2_c0.0003,0.53,0.8057855158043257,0.6358543417366946,0.6402734129478316,0.5962732919254659,131,41,89,96,36,0.10084033613445378,321,0.6386292834890965,0.6111111111111112,12,7,5,0.6421052631578947,0.6406619385342789,0.5819672131147541,112,32,70,71,285,0.6111111111111112,0.6233766233766234,0.6410256410256411,19,9,19,25,72,0.8247863247863247,0.704484425349087,0.49382716049382713,173,23,18,20,8,0.03418803418803419,226,0.827433628318584,0.75,2,2,0
adapt_r4_c0.0003,0.57,base_low_high_consensus,0.8646968722343447,10,oldonly_c0.001,0.62,0.8056629513794357,0.6358543417366946,0.6394563167818982,0.6060606060606061,127,45,85,100,36,0.10084033613445378,321,0.6417445482866043,0.5833333333333334,9,4,5,0.6421052631578947,0.6409574468085106,0.5952380952380952,108,36,66,75,285,0.6111111111111112,0.6233766233766234,0.6410256410256411,19,9,19,25,72,0.8162393162393162,0.731203007518797,0.5168539325842697,168,28,15,23,6,0.02564102564102564,228,0.8201754385964912,0.6666666666666666,0,2,-2
adapt_r2_c0.0003,0.57,mixed_disagreement_margin,0.43399722986548434,20,adapt_r4_c0.0003,0.5,0.8054489371931899,0.6526610644257703,0.6560810810810811,0.6265060240963856,129,43,81,104,72,0.20168067226890757,285,0.6877192982456141,0.5138888888888888,11,9,2,0.6456140350877193,0.6444296690307328,0.5976095617529881,109,35,66,75,285,0.6805555555555556,0.6866883116883117,0.7160493827160493,20,8,15,29,72,0.782051282051282,0.700187969924812,0.4631578947368421,161,35,16,22,34,0.1452991452991453,200,0.88,0.20588235294117646,3,16,-13
adapt_r4_c0.0003,0.6,candidate_std,0.14072202727795385,30,adapt_r2_c0.0003,0.52,0.8053450472180993,0.6358543417366946,0.6402734129478316,0.5962732919254659,131,41,89,96,107,0.29971988795518206,250,0.66,0.5794392523364486,15,10,5,0.6280701754385964,0.6265514184397163,0.5619834710743802,111,33,73,68,285,0.6666666666666666,0.6753246753246753,0.7,20,8,16,28,72,0.8376068376068376,0.7121374865735768,0.5128205128205128,176,20,18,20,35,0.14957264957264957,199,0.8693467336683417,0.6571428571428571,3,0,3
adapt_r4_c0.0003,0.54,base_low_high_consensus,0.8351574834833002,10,adapt_r2_c0.0003,0.57,0.8053007450214611,0.6638655462184874,0.6654619736015085,0.6571428571428571,122,50,70,115,36,0.10084033613445378,321,0.67601246105919,0.5555555555555556,5,5,0,0.656140350877193,0.6555112293144207,0.631578947368421,103,41,57,84,285,0.6944444444444444,0.6915584415584416,0.7380952380952381,19,9,13,31,72,0.7564102564102564,0.6954887218045113,0.44660194174757284,154,42,15,23,7,0.029914529914529916,227,0.748898678414097,1.0,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r4_c0.0003,0.5,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r4_c0.0003,0.54,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r4_c0.0003,0.57,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r4_c0.0003,0.58,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r4_c0.0003,0.6,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r2_c0.0003,0.52,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r2_c0.0003,0.53,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,adapt_r2_c0.0003,0.57,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,oldonly_c0.001,0.56,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,oldonly_c0.001,0.59,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,low_margin,inf,0,oldonly_c0.001,0.62,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r4_c0.0003,0.5,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r4_c0.0003,0.54,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r4_c0.0003,0.57,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r4_c0.0003,0.58,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r4_c0.0003,0.6,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r2_c0.0003,0.52,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r2_c0.0003,0.53,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,adapt_r2_c0.0003,0.57,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,oldonly_c0.001,0.56,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,oldonly_c0.001,0.59,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,candidate_std,inf,0,oldonly_c0.001,0.62,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r4_c0.0003,0.5,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r4_c0.0003,0.54,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r4_c0.0003,0.57,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r4_c0.0003,0.58,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r4_c0.0003,0.6,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r2_c0.0003,0.52,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r2_c0.0003,0.53,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,adapt_r2_c0.0003,0.57,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,oldonly_c0.001,0.56,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,oldonly_c0.001,0.59,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
adapt_r2_c0.0003,0.52,old_adapt_gap,inf,0,oldonly_c0.001,0.62,0.8052418097020951,0.6722689075630253,0.6737743557511,0.6666666666666666,123,49,68,117,0,0.0,357,0.6722689075630253,,0,0,0,0.6526315789473685,0.6519651300236406,0.6264150943396226,103,41,58,83,285,0.75,0.7435064935064934,0.7906976744186046,20,8,10,34,72,0.7393162393162394,0.6746777658431794,0.41904761904761906,151,45,16,22,0,0.0,234,0.7393162393162394,,0,0,0
