feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_bal_c0.003,none,balanced_accuracy,0.5299999999999999,0.7021996615905245,0.7060952427373757,0.6465863453815262,254,114,62,161,0.7219730941704036,0.6902173913043478,0.7575307077403003,0.5299999999999999,0.6807017543859649,0.6814420803782506,0.6996699669966997,88,56,35,106,0.75177304964539,0.6111111111111112,0.7387706855791962,0.5299999999999999,0.7222222222222222,0.7059015679442509,0.5641025641025641,166,58,27,55,0.6707317073170732,0.7410714285714286,0.757131968641115,0.44822135152142606,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_bal_c0.003,label,balanced_accuracy,0.5299999999999999,0.7021996615905245,0.7060952427373757,0.6465863453815262,254,114,62,161,0.7219730941704036,0.6902173913043478,0.7575307077403003,0.5299999999999999,0.6807017543859649,0.6814420803782506,0.6996699669966997,88,56,35,106,0.75177304964539,0.6111111111111112,0.7387706855791962,0.5299999999999999,0.7222222222222222,0.7059015679442509,0.5641025641025641,166,58,27,55,0.6707317073170732,0.7410714285714286,0.757131968641115,0.44822135152142606,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_plain_c0.003,label,balanced_accuracy,0.5299999999999999,0.7021996615905245,0.7060952427373757,0.6465863453815262,254,114,62,161,0.7219730941704036,0.6902173913043478,0.7575307077403003,0.5299999999999999,0.6807017543859649,0.6814420803782506,0.6996699669966997,88,56,35,106,0.75177304964539,0.6111111111111112,0.7387706855791962,0.5299999999999999,0.7222222222222222,0.7059015679442509,0.5641025641025641,166,58,27,55,0.6707317073170732,0.7410714285714286,0.757131968641115,0.44822135152142606,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_plain_c0.01,domain_label_third_up,balanced_accuracy,0.4499999999999999,0.676818950930626,0.6918990056541237,0.6375711574952562,232,136,55,168,0.7533632286995515,0.6304347826086957,0.7466124000779879,0.4499999999999999,0.6666666666666666,0.6678486997635934,0.6984126984126984,80,64,31,110,0.7801418439716312,0.5555555555555556,0.7326635145784082,0.4499999999999999,0.6862745098039216,0.6929442508710801,0.5471698113207547,152,72,24,58,0.7073170731707317,0.6785714285714286,0.7421058362369338,0.44549278715118623,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_bal_c0.003,domain_label,balanced_accuracy,0.5299999999999999,0.7021996615905245,0.7060952427373757,0.6465863453815262,254,114,62,161,0.7219730941704036,0.6902173913043478,0.7578840904659777,0.5299999999999999,0.6771929824561403,0.6779698581560283,0.6973684210526315,87,57,35,106,0.75177304964539,0.6041666666666666,0.7400019700551617,0.5299999999999999,0.7254901960784313,0.7081337108013938,0.5670103092783505,167,57,27,55,0.6707317073170732,0.7455357142857143,0.756315331010453,0.4442923961673546,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_plain_c0.003,domain_label,balanced_accuracy,0.5299999999999999,0.7021996615905245,0.7060952427373757,0.6465863453815262,254,114,62,161,0.7219730941704036,0.6902173913043478,0.7579693897445896,0.5299999999999999,0.6771929824561403,0.6779698581560283,0.6973684210526315,87,57,35,106,0.75177304964539,0.6041666666666666,0.7397557131599685,0.5299999999999999,0.7254901960784313,0.7081337108013938,0.5670103092783505,167,57,27,55,0.6707317073170732,0.7455357142857143,0.7566419860627177,0.4442923961673546,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_bal_c0.01,domain_label,high_sensitivity,0.4549999999999999,0.6802030456852792,0.6946163969584714,0.64,234,134,55,168,0.7533632286995515,0.6358695652173914,0.7503411971144472,0.4549999999999999,0.6596491228070176,0.6609042553191489,0.694006309148265,78,66,31,110,0.7801418439716312,0.5416666666666666,0.7378841607565012,0.4549999999999999,0.6993464052287581,0.7018728222996515,0.5576923076923077,156,68,24,58,0.7073170731707317,0.6964285714285714,0.742323606271777,0.44028135169981286,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_plain_c0.01,none,balanced_accuracy,0.4649999999999999,0.6954314720812182,0.6980100896860987,0.6370967741935484,253,115,65,158,0.7085201793721974,0.6875,0.7505849093390524,0.4649999999999999,0.6771929824561403,0.6777482269503546,0.6912751677852349,90,54,38,103,0.7304964539007093,0.625,0.7405437352245864,0.4649999999999999,0.7124183006535948,0.6992051393728222,0.5555555555555556,163,61,27,55,0.6707317073170732,0.7276785714285714,0.7393292682926829,0.4389329562921137,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_bal_c0.01,none,balanced_accuracy,0.5099999999999999,0.6920473773265652,0.6979430688243322,0.6388888888888888,248,120,62,161,0.7219730941704036,0.6739130434782609,0.7500243712224605,0.5099999999999999,0.6771929824561403,0.6779698581560283,0.6973684210526315,87,57,35,106,0.75177304964539,0.6041666666666666,0.7372438928289992,0.5099999999999999,0.7058823529411765,0.6947408536585367,0.55,161,63,27,55,0.6707317073170732,0.71875,0.7428135888501742,0.43635297039704657,False,False
vit_large_patch16_siglip_384.v2_webli,avg,whole_plus_crop,384,logreg_bal_c0.01,label,balanced_accuracy,0.5099999999999999,0.6920473773265652,0.6979430688243322,0.6388888888888888,248,120,62,161,0.7219730941704036,0.6739130434782609,0.7500243712224605,0.5099999999999999,0.6771929824561403,0.6779698581560283,0.6973684210526315,87,57,35,106,0.75177304964539,0.6041666666666666,0.7372438928289992,0.5099999999999999,0.7058823529411765,0.6947408536585367,0.55,161,63,27,55,0.6707317073170732,0.71875,0.7428135888501742,0.43635297039704657,False,False
