align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
coral,128,0.8975908756256104,extra_d5,none,p85,balanced_accuracy,0.49999999999999994,0.6280289598108747,0.6280701754385964,0.6280289598108747,0.624113475177305,91,53,53,88,0.6547478329393223,0.5462962962962963,0.5446459713986745,0.5050505050505051,34,27,22,25,0.5462155563306592,0.5428571428571428,0.5418195157740279,0.5102040816326531,32,26,22,25,0.5465884079236978
coral,32,0.6356820464134216,logreg_c1,none,none,balanced_accuracy,0.61,0.7112884160756501,0.712280701754386,0.7112884160756501,0.6796875,116,28,54,87,0.7418735224586288,0.5555555555555556,0.5406348099058249,0.45454545454545453,40,21,27,20,0.5716777118939659,0.5523809523809524,0.5403521643433602,0.45977011494252873,38,20,27,20,0.5685986793837123
coral,64,0.7724225521087646,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.6131796690307328,0.6140350877192983,0.6131796690307328,0.5769230769230769,100,44,66,75,0.6175137903861309,0.5648148148148148,0.5488315312173003,0.45977011494252873,41,20,27,20,0.5678409487268922,0.5523809523809524,0.5403521643433602,0.45977011494252873,38,20,27,20,0.5663976522377109
coral,200,0.9631337523460388,extra_d5,maxsim,none,balanced_accuracy,0.5199999999999999,0.5804521276595744,0.5824561403508772,0.5804521276595744,0.48034934497816595,111,33,86,55,0.5890957446808511,0.5648148148148148,0.5488315312173003,0.45977011494252873,41,20,27,20,0.5395884199511685,0.5523809523809524,0.5403521643433602,0.45977011494252873,38,20,27,20,0.5315480557593543
diag,32,0.6359776258468628,logreg_c001,none,none,balanced_accuracy,0.5099999999999999,0.6805555555555556,0.6807017543859649,0.6805555555555556,0.6738351254480287,100,44,47,94,0.7239460204885737,0.5555555555555556,0.550401116149285,0.5,36,25,23,24,0.6110917335193582,0.5428571428571428,0.5398019075568599,0.5,33,25,23,24,0.6027146001467352
mean,32,0.6356135606765747,logreg_c1,none,none,balanced_accuracy,0.4599999999999999,0.6951832151300237,0.6947368421052632,0.6951832151300237,0.7050847457627119,94,50,37,104,0.7357171000788023,0.5370370370370371,0.5437739797697942,0.5283018867924528,30,31,19,28,0.5643529822113709,0.5333333333333333,0.5392516507703595,0.5333333333333333,28,30,19,28,0.5546588407923698
coral,200,0.9631748795509338,extra_d5,none,p85,balanced_accuracy,0.49999999999999994,0.5721778959810875,0.5719298245614035,0.5721778959810875,0.5793103448275863,79,65,57,84,0.5882092198581561,0.5277777777777778,0.5355772584583187,0.5233644859813084,29,32,19,28,0.5374956400418556,0.5333333333333333,0.5392516507703595,0.5333333333333333,28,30,19,28,0.541452677916361
mean,32,0.6358537673950195,rf_d5,none,none,balanced_accuracy,0.5399999999999999,0.6865395981087471,0.6877192982456141,0.6865395981087471,0.6454183266932271,115,29,60,81,0.715770291568164,0.5740740740740741,0.5448203697244507,0.39473684210526316,47,14,32,15,0.5981862574119288,0.5619047619047619,0.5388848129126926,0.39473684210526316,44,14,32,15,0.5902421129860602
coral,200,0.9631848335266113,logreg_c001,none,p90,balanced_accuracy,0.61,0.576315011820331,0.5789473684210527,0.576315011820331,0.4339622641509434,119,25,95,46,0.5857466509062254,0.5648148148148148,0.5366236484129752,0.38961038961038963,46,15,32,15,0.5319148936170213,0.5619047619047619,0.5388848129126926,0.39473684210526316,44,14,32,15,0.5341159207630227
none,32,0.6357938647270203,extra_d5,none,p85,balanced_accuracy,0.49999999999999994,0.6770094562647754,0.6771929824561403,0.6770094562647754,0.6690647482014388,100,44,48,93,0.7130122143420017,0.5648148148148148,0.5463899546564353,0.4470588235294118,42,19,28,19,0.5957446808510638,0.5523809523809524,0.5383345561261922,0.4470588235294118,39,19,28,19,0.5847395451210565
coral,128,0.8975585103034973,logreg_c001,none,p90,balanced_accuracy,0.5499999999999999,0.6334219858156028,0.6350877192982456,0.6334219858156028,0.5630252100840336,114,30,74,67,0.6526300236406619,0.5555555555555556,0.5381932333449598,0.4418604651162791,41,20,28,19,0.5322636902685733,0.5523809523809524,0.5383345561261922,0.4470588235294118,39,19,28,19,0.5352164343360235
mean,200,0.9632173776626587,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.5980348699763594,0.5964912280701754,0.5980348699763594,0.6461538461538462,65,79,36,105,0.6334712371946414,0.5185185185185185,0.5469131496337635,0.5806451612903226,20,41,11,36,0.5420299965120334,0.5142857142857142,0.5381511371973587,0.5853658536585366,18,40,11,36,0.5337490829053558
none,32,0.635861873626709,logreg_c01,none,p80,balanced_accuracy,0.59,0.6968823877068557,0.6982456140350877,0.6968823877068557,0.6504065040650406,119,25,61,80,0.7319739952718677,0.5925925925925926,0.5392396232996163,0.21428571428571427,58,3,41,6,0.5807464248343216,0.580952380952381,0.5379677182685253,0.21428571428571427,55,3,41,6,0.5730007336757154
mean,32,0.635888397693634,logreg_c001,none,none,balanced_accuracy,0.5099999999999999,0.6806294326241135,0.6807017543859649,0.6806294326241135,0.6761565836298933,99,45,46,95,0.7220744680851064,0.5555555555555556,0.5479595395884199,0.48936170212765956,37,24,24,23,0.5758632717125916,0.5428571428571428,0.5377842993396919,0.48936170212765956,34,24,24,23,0.5682318415260454
coral,64,0.7726995348930359,extra_d5,none,p85,balanced_accuracy,0.5399999999999999,0.6214539007092199,0.624561403508772,0.6214539007092199,0.4623115577889447,132,12,95,46,0.6430260047281324,0.5833333333333334,0.540809208231601,0.3076923076923077,53,8,37,10,0.5877223578653645,0.5714285714285714,0.537417461482025,0.3076923076923077,50,8,37,10,0.5858400586940573
coral,64,0.7725385427474976,logreg_c01,none,p80,balanced_accuracy,0.4499999999999999,0.6778959810874705,0.6771929824561403,0.6778959810874705,0.695364238410596,88,56,36,105,0.7199074074074073,0.5277777777777778,0.5331356818974538,0.5142857142857142,30,31,20,27,0.5772584583188002,0.5333333333333333,0.5372340425531915,0.5242718446601942,29,29,20,27,0.5774027879677183
mean,128,0.897659957408905,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.6563238770685579,0.656140350877193,0.6563238770685579,0.6597222222222222,92,52,46,95,0.7229609929078015,0.5277777777777778,0.5331356818974538,0.5142857142857142,30,31,20,27,0.4931984652947331,0.5333333333333333,0.5372340425531915,0.5242718446601942,29,29,20,27,0.4948642699926632
coral,128,0.8975690007209778,logreg_c01,none,p90,balanced_accuracy,0.48999999999999994,0.6702127659574468,0.6701754385964912,0.6702127659574468,0.6690140845070423,96,48,46,95,0.7072990543735225,0.5370370370370371,0.5413324032089293,0.5192307692307693,31,30,20,27,0.5427275898151378,0.5333333333333333,0.5372340425531915,0.5242718446601942,29,29,20,27,0.5469552457813646
coral,200,0.9631834030151367,logreg_c01,maxsim,none,balanced_accuracy,0.5099999999999999,0.6490839243498818,0.6491228070175439,0.6490839243498818,0.6453900709219859,94,50,50,91,0.6770094562647755,0.5277777777777778,0.5331356818974538,0.5142857142857142,30,31,20,27,0.5486571328915243,0.5333333333333333,0.5372340425531915,0.5242718446601942,29,29,20,27,0.5513573000733676
coral,128,0.8977046608924866,logreg_c01,top5sim,none,balanced_accuracy,0.4099999999999999,0.657136524822695,0.656140350877193,0.657136524822695,0.6838709677419355,81,63,35,106,0.6999605988967692,0.5185185185185185,0.5347052668294384,0.543859649122807,25,36,16,31,0.5521450994070458,0.5238095238095238,0.5366837857666911,0.5535714285714286,24,34,16,31,0.5561261922230375
coral,64,0.772337794303894,logreg_c01,none,none,balanced_accuracy,0.5399999999999999,0.6802600472813238,0.6807017543859649,0.6802600472813238,0.6642066420664207,104,40,51,90,0.7173463356973995,0.5370370370370371,0.5291245204046041,0.46808510638297873,36,25,25,22,0.5699337286362052,0.5428571428571428,0.5357666911225238,0.4782608695652174,35,23,25,22,0.5711665443873808
none,200,0.9631192088127136,extra_d5,none,p90,balanced_accuracy,0.5099999999999999,0.6191637115839244,0.6210526315789474,0.6191637115839244,0.5344827586206896,115,29,79,62,0.6799152876280535,0.5462962962962963,0.5373212417160795,0.4731182795698925,37,24,25,22,0.533658876874782,0.5428571428571428,0.5357666911225238,0.4782608695652174,35,23,25,22,0.5271460014673515
mean,64,0.7727806568145752,logreg_c001,none,none,balanced_accuracy,0.4699999999999999,0.6781914893617021,0.6771929824561403,0.6781914893617021,0.7032258064516129,84,60,32,109,0.7256698187549251,0.5277777777777778,0.5404604115800489,0.5405405405405406,27,34,17,30,0.5326124869201255,0.5238095238095238,0.5346661775495232,0.5454545454545454,25,33,17,30,0.5300807043286867
none,64,0.772492527961731,logreg_c001,top5sim,none,balanced_accuracy,0.49999999999999994,0.7121010638297872,0.712280701754386,0.7121010638297872,0.7050359712230215,105,39,43,98,0.760441292356186,0.5648148148148148,0.5415068015347053,0.41975308641975306,44,17,30,17,0.5451691663760028,0.5523809523809524,0.5342993396918562,0.41975308641975306,41,17,30,17,0.5410858400586941
coral,64,0.7725540399551392,logreg_c001,none,p85,balanced_accuracy,0.5499999999999999,0.6540336879432624,0.656140350877193,0.6540336879432624,0.5663716814159292,123,21,77,64,0.690405831363278,0.5648148148148148,0.5415068015347053,0.41975308641975306,44,17,30,17,0.5720265085455181,0.5523809523809524,0.5342993396918562,0.41975308641975306,41,17,30,17,0.5711665443873808
coral,128,0.8977557420730591,extra_d5,none,p90,balanced_accuracy,0.4799999999999999,0.5698877068557919,0.5684210526315789,0.5698877068557919,0.6191950464396285,62,82,41,100,0.5813140267927502,0.5092592592592593,0.5338332752005581,0.5619834710743802,21,40,13,34,0.55284269271015,0.5142857142857142,0.5341159207630228,0.5714285714285714,20,38,13,34,0.5520909757887014
mean,200,0.9631412029266357,rf_d5,none,none,balanced_accuracy,0.5099999999999999,0.6653368794326241,0.6666666666666666,0.6653368794326241,0.6153846153846154,114,30,65,76,0.6753841607565011,0.5462962962962963,0.5446459713986745,0.5050505050505051,34,27,22,25,0.5217997907220091,0.5333333333333333,0.5331988261188554,0.5050505050505051,31,27,22,25,0.5176082171680118
none,32,0.6357426643371582,logreg_c01,maxsim,none,balanced_accuracy,0.57,0.6832151300236406,0.6842105263157895,0.6832151300236406,0.6484375,112,32,58,83,0.7194148936170212,0.5740740740740741,0.5374956400418556,0.34285714285714286,50,11,35,12,0.6285315660969655,0.5619047619047619,0.5328319882611885,0.34285714285714286,47,11,35,12,0.6162876008804108
coral,128,0.8976163864135742,logreg_c01,none,p80,balanced_accuracy,0.4499999999999999,0.6464982269503546,0.6456140350877193,0.6464982269503546,0.6710097719869706,81,63,38,103,0.6845941686367217,0.5185185185185185,0.5298221137077084,0.5272727272727272,27,34,18,29,0.5420299965120334,0.5238095238095238,0.532648569332355,0.5370370370370371,26,32,18,29,0.5465884079236977
coral,200,0.9632242918014526,rf_d5,none,p90,balanced_accuracy,0.49999999999999994,0.5859929078014184,0.5859649122807018,0.5859929078014184,0.5845070422535211,84,60,58,83,0.5847616233254531,0.5185185185185185,0.5298221137077084,0.5272727272727272,27,34,18,29,0.5228461806766656,0.5238095238095238,0.532648569332355,0.5370370370370371,26,32,18,29,0.5253118121790169
none,32,0.6360267400741577,rf_d5,top5sim,none,balanced_accuracy,0.48999999999999994,0.6739066193853428,0.6736842105263158,0.6739066193853428,0.6782006920415224,94,50,43,98,0.7243892828999213,0.5648148148148148,0.5390652249738402,0.4050632911392405,45,16,31,16,0.5392396232996164,0.5523809523809524,0.5322817314746882,0.4050632911392405,42,16,31,16,0.5264123257520176
coral,200,0.9631854891777039,rf_d5,none,none,balanced_accuracy,0.4699999999999999,0.5805998817966903,0.5789473684210527,0.5805998817966903,0.6341463414634146,61,83,37,104,0.5910657998423956,0.5092592592592593,0.531391698639693,0.5546218487394958,22,39,14,33,0.5514475061039414,0.5142857142857142,0.5320983125458547,0.5641025641025641,21,37,14,33,0.5546588407923698
coral,64,0.7722598910331726,rf_d5,maxsim,none,balanced_accuracy,0.5299999999999999,0.5949320330969268,0.5964912280701754,0.5949320330969268,0.5228215767634855,107,37,78,63,0.6248029944838456,0.5555555555555556,0.5406348099058249,0.45454545454545453,40,21,27,20,0.5612138123474015,0.5428571428571428,0.5317314746881878,0.45454545454545453,37,21,27,20,0.5564930300807043
coral,128,0.8978248834609985,rf_d5,none,none,balanced_accuracy,0.5199999999999999,0.5849586288416075,0.5859649122807018,0.5849586288416075,0.5390625,98,46,72,69,0.603871158392435,0.5462962962962963,0.5324380885943495,0.449438202247191,39,22,27,20,0.545866759679107,0.5428571428571428,0.5317314746881878,0.45454545454545453,37,21,27,20,0.5447542186353631
none,32,0.6359362602233887,rf_d5,none,p80,balanced_accuracy,0.5299999999999999,0.6653368794326241,0.6666666666666666,0.6653368794326241,0.6153846153846154,114,30,65,76,0.7079885736800631,0.5833333333333334,0.5334844785490059,0.23728813559322035,56,5,40,7,0.5388908266480643,0.5714285714285714,0.5313646368305209,0.23728813559322035,53,5,40,7,0.5227439471753486
diag,64,0.7725183367729187,logreg_c1,none,none,balanced_accuracy,0.57,0.7048611111111112,0.7052631578947368,0.7048611111111112,0.6911764705882353,107,37,47,94,0.7176910953506698,0.5462962962962963,0.5422043948378095,0.4948453608247423,35,26,23,24,0.5472619462853157,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.5440205429200293
none,200,0.9631090760231018,logreg_c1,none,none,balanced_accuracy,0.29,0.6080082742316785,0.6070175438596491,0.6080082742316785,0.6387096774193548,74,70,42,99,0.6152974783293932,0.5277777777777778,0.5258109522148587,0.48484848484848486,33,28,23,24,0.4994768050226718,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.5077035950110051
none,128,0.8977607488632202,extra_d5,none,p85,balanced_accuracy,0.49999999999999994,0.7017582742316785,0.7017543859649122,0.7017582742316785,0.6996466431095406,101,43,42,99,0.746946414499606,0.5648148148148148,0.5268573421695152,0.3188405797101449,50,11,36,11,0.5141262643878619,0.5619047619047619,0.5308143800440206,0.3235294117647059,48,10,36,11,0.5146735143066765
diag,64,0.7724038362503052,logreg_c01,none,none,balanced_accuracy,0.41999999999999993,0.6918587470449172,0.6912280701754386,0.6918587470449172,0.7066666666666667,91,53,35,106,0.719316390858944,0.5277777777777778,0.5355772584583187,0.5233644859813084,29,32,19,28,0.5580746424834322,0.5238095238095238,0.530630961115187,0.5283018867924528,27,31,19,28,0.5561261922230374
coral,128,0.8976437449455261,rf_d5,top5sim,none,balanced_accuracy,0.5499999999999999,0.6045360520094563,0.6070175438596491,0.6045360520094563,0.48148148148148145,121,23,89,52,0.6340130023640662,0.5555555555555556,0.5284269271014999,0.38461538461538464,45,16,32,15,0.5664457621206835,0.5523809523809524,0.5302641232575203,0.38961038961038963,43,15,32,15,0.5623624358033749
none,32,0.6357961893081665,logreg_c001,none,p80,balanced_accuracy,0.5399999999999999,0.679225768321513,0.6807017543859649,0.679225768321513,0.6255144032921811,118,26,65,76,0.7265070921985816,0.5833333333333334,0.531042901988141,0.21052631578947367,57,4,41,6,0.589117544471573,0.5714285714285714,0.5293470286133529,0.21052631578947367,54,4,41,6,0.5799706529713866
coral,32,0.6358494758605957,logreg_c01,none,p90,balanced_accuracy,0.5099999999999999,0.6980644208037825,0.6982456140350877,0.6980644208037825,0.6906474820143885,103,41,45,96,0.7273936170212765,0.5462962962962963,0.5397628182769445,0.4842105263157895,36,25,24,23,0.5821416114405302,0.5333333333333333,0.5291636096845195,0.4842105263157895,33,25,24,23,0.5770359501100513
coral,200,0.9631141424179077,logreg_c01,none,p80,balanced_accuracy,0.5399999999999999,0.6486406619385343,0.6491228070175439,0.6486406619385343,0.6296296296296297,100,44,56,85,0.6620862884160756,0.5277777777777778,0.5233693756539937,0.4742268041237113,34,27,24,23,0.5406348099058249,0.5333333333333333,0.5291636096845195,0.4842105263157895,33,25,24,23,0.5469552457813647
none,64,0.772570013999939,rf_d5,maxsim,none,balanced_accuracy,0.5199999999999999,0.6656323877068557,0.6666666666666666,0.6656323877068557,0.6274509803921569,110,34,61,80,0.6924251379038614,0.5740740740740741,0.5326124869201255,0.30303030303030304,52,9,37,10,0.514475061039414,0.5619047619047619,0.5287967718268526,0.30303030303030304,49,9,37,10,0.5007336757153338
mean,64,0.7727165222167969,logreg_c01,none,none,balanced_accuracy,0.4599999999999999,0.6567671394799055,0.656140350877193,0.6567671394799055,0.6733333333333333,86,58,40,101,0.6887805358550039,0.5185185185185185,0.5249389605859784,0.5094339622641509,29,32,20,27,0.5538890826648064,0.5238095238095238,0.5286133528980191,0.5192307692307693,28,30,20,27,0.553558327219369
mean,128,0.8977295756340027,logreg_c01,none,none,balanced_accuracy,0.4799999999999999,0.6767878250591017,0.6771929824561403,0.6767878250591017,0.6617647058823529,103,41,51,90,0.7070035460992907,0.5185185185185185,0.5249389605859784,0.5094339622641509,29,32,20,27,0.5040111614928496,0.5238095238095238,0.5286133528980191,0.5192307692307693,28,30,20,27,0.5058694057226706
mean,128,0.897713840007782,rf_d5,none,none,balanced_accuracy,0.48999999999999994,0.7092937352245863,0.7087719298245614,0.7092937352245863,0.7205387205387206,95,49,34,107,0.7597517730496455,0.5092592592592593,0.526508545517963,0.5391304347826087,24,37,16,31,0.5005231949773281,0.5142857142857142,0.5280630961115187,0.5486725663716814,23,35,16,31,0.4970652971386647
coral,32,0.6357561349868774,rf_d5,none,p90,balanced_accuracy,0.5199999999999999,0.6445035460992907,0.6456140350877193,0.6445035460992907,0.6007905138339921,108,36,65,76,0.6486406619385343,0.5555555555555556,0.5357516567840949,0.42857142857142855,42,19,29,18,0.5612138123474015,0.5428571428571428,0.5276962582538518,0.42857142857142855,39,19,29,18,0.5557593543653705
coral,128,0.8977158665657043,rf_d5,none,p85,balanced_accuracy,0.5299999999999999,0.5984042553191489,0.6,0.5984042553191489,0.525,108,36,78,63,0.5998817966903074,0.5462962962962963,0.5275549354726194,0.4235294117647059,41,20,29,18,0.5657481688175794,0.5428571428571428,0.5276962582538518,0.42857142857142855,39,19,29,18,0.5649303008070433
none,32,0.6359695792198181,rf_d5,none,none,balanced_accuracy,0.5399999999999999,0.6861702127659575,0.6877192982456141,0.6861702127659575,0.6307053941908713,120,24,65,76,0.7281816390858944,0.5740740740740741,0.5301709103592606,0.28125,53,8,38,9,0.5545866759679107,0.5619047619047619,0.5267791636096845,0.28125,50,8,38,9,0.5410858400586941
none,32,0.6358879804611206,rf_d5,none,p85,balanced_accuracy,0.5199999999999999,0.6831412529550827,0.6842105263157895,0.6831412529550827,0.6456692913385826,113,31,59,82,0.7193163908589442,0.5740740740740741,0.5301709103592606,0.28125,53,8,38,9,0.5483083362399721,0.5619047619047619,0.5267791636096845,0.28125,50,8,38,9,0.5322817314746882
coral,64,0.7724992632865906,rf_d5,none,none,balanced_accuracy,0.5499999999999999,0.5978871158392436,0.6,0.5978871158392436,0.49557522123893805,115,29,85,56,0.6151497241922774,0.5648148148148148,0.5317404952912452,0.3561643835616438,48,13,34,13,0.562260202302058,0.5523809523809524,0.5262289068231841,0.3561643835616438,45,13,34,13,0.5594277329420396
none,200,0.9631732702255249,extra_d5,maxsim,none,balanced_accuracy,0.49999999999999994,0.5803782505910166,0.5789473684210527,0.5803782505910166,0.6273291925465838,64,80,40,101,0.5962864460204885,0.5185185185185185,0.5322636902685735,0.5357142857142857,26,35,17,30,0.5109870945238926,0.5142857142857142,0.5260454878943507,0.5405405405405406,24,34,17,30,0.5051357300073368
none,64,0.7725436091423035,logreg_c1,none,none,balanced_accuracy,0.4799999999999999,0.7228132387706856,0.7228070175438597,0.7228132387706856,0.7208480565371025,104,40,39,102,0.745665878644602,0.5462962962962963,0.5251133589117545,0.40963855421686746,42,19,30,17,0.5224973840251134,0.5428571428571428,0.5256786500366838,0.4146341463414634,40,18,30,17,0.5216434336023478
none,32,0.6356397867202759,logreg_c001,none,p85,balanced_accuracy,0.4799999999999999,0.6780437352245863,0.6771929824561403,0.6780437352245863,0.6993464052287581,86,58,34,107,0.718183609141056,0.5462962962962963,0.5348796651552146,0.46153846153846156,38,23,26,21,0.560167422392745,0.5333333333333333,0.5251283932501833,0.46153846153846156,35,23,26,21,0.549156272927366
coral,128,0.8975372314453125,svc_c1,none,none,balanced_accuracy,0.48999999999999994,0.61399231678487,0.6140350877192983,0.61399231678487,0.6099290780141844,89,55,55,86,0.6432722616233255,0.5277777777777778,0.5282525287757238,0.49504950495049505,32,29,22,25,0.5256365538890828,0.5238095238095238,0.524578136463683,0.5,30,28,22,25,0.5278796771826852
none,32,0.6355170011520386,logreg_c01,top5sim,none,balanced_accuracy,0.59,0.6833628841607564,0.6842105263157895,0.6833628841607564,0.6538461538461539,110,34,56,85,0.7181343577620173,0.5648148148148148,0.5292989187303802,0.3380281690140845,49,12,35,12,0.6100453435647017,0.5523809523809524,0.5242112986060161,0.3380281690140845,46,12,35,12,0.5994130594277329
none,64,0.7724291086196899,logreg_c01,none,p90,balanced_accuracy,0.4799999999999999,0.6986554373522458,0.6982456140350877,0.6986554373522458,0.7074829931972789,95,49,37,104,0.7163613081166273,0.5648148148148148,0.5292989187303802,0.3380281690140845,49,12,35,12,0.5441227764213463,0.5523809523809524,0.5242112986060161,0.3380281690140845,46,12,35,12,0.5436537050623624
coral,200,0.963204562664032,logreg_c01,none,p85,balanced_accuracy,0.42999999999999994,0.6112588652482269,0.6105263157894737,0.6112588652482269,0.6336633663366337,78,66,45,96,0.6118498817966903,0.5092592592592593,0.521625392396233,0.5225225225225225,26,35,18,29,0.545517963027555,0.5142857142857142,0.5240278796771827,0.5321100917431193,25,33,18,29,0.5506236243580338
coral,200,0.9632184505462646,rf_d5,none,p80,balanced_accuracy,0.48999999999999994,0.5512706855791962,0.5508771929824562,0.5512706855791962,0.564625850340136,74,70,58,83,0.5685086682427107,0.5092592592592593,0.521625392396233,0.5225225225225225,26,35,18,29,0.5524938960585979,0.5142857142857142,0.5240278796771827,0.5321100917431193,25,33,18,29,0.5502567865003668
coral,200,0.9631913900375366,logreg_c001,maxsim,none,balanced_accuracy,0.6,0.5939716312056738,0.5964912280701754,0.5939716312056738,0.46511627906976744,120,24,91,50,0.6229314420803782,0.5462962962962963,0.5226717823508894,0.3950617283950617,43,18,31,16,0.5259853505406348,0.5428571428571428,0.5236610418195158,0.4,41,17,31,16,0.5242112986060161
mean,128,0.8977147340774536,logreg_c1,none,none,balanced_accuracy,0.09999999999999999,0.6575797872340425,0.656140350877193,0.6575797872340425,0.6956521739130435,75,69,29,112,0.688632781717888,0.5,0.5231949773282176,0.55,21,40,14,33,0.494942448552494,0.5047619047619047,0.5234776228906823,0.559322033898305,20,38,14,33,0.49669845928099776
diag,32,0.6359167098999023,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.6623817966903074,0.6631578947368421,0.6623817966903074,0.6335877862595419,106,38,58,83,0.7045409771473601,0.5462962962962963,0.5324380885943495,0.449438202247191,39,22,27,20,0.5727241018486222,0.5333333333333333,0.5231107850330154,0.449438202247191,36,22,27,20,0.5597945707997065
diag,32,0.6357282400131226,logreg_c1,none,none,balanced_accuracy,0.5299999999999999,0.6979166666666666,0.6982456140350877,0.6979166666666666,0.6861313868613139,105,39,47,94,0.7401004728132388,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.5922567143355424,0.5238095238095238,0.522560528246515,0.4897959183673469,31,27,23,24,0.5836390315480557
coral,64,0.772481381893158,rf_d5,top5sim,none,balanced_accuracy,0.5499999999999999,0.6046099290780143,0.6070175438596491,0.6046099290780143,0.48623853211009177,120,24,88,53,0.5957446808510638,0.5648148148148148,0.5268573421695152,0.3188405797101449,50,11,36,11,0.550401116149285,0.5523809523809524,0.5221936903888481,0.3188405797101449,47,11,36,11,0.5528246515040353
coral,200,0.963187575340271,rf_d5,top5sim,none,balanced_accuracy,0.5599999999999999,0.5863622931442081,0.5894736842105263,0.5863622931442081,0.4120603015075377,127,17,100,41,0.6065799842395586,0.5648148148148148,0.5268573421695152,0.3188405797101449,50,11,36,11,0.5653993721660272,0.5523809523809524,0.5221936903888481,0.3188405797101449,47,11,36,11,0.5652971386647102
coral,64,0.7726192474365234,extra_d5,top5sim,none,balanced_accuracy,0.5199999999999999,0.6018026004728132,0.6035087719298246,0.6018026004728132,0.5232067510548524,110,34,79,62,0.6346040189125296,0.5555555555555556,0.5284269271014999,0.38461538461538464,45,16,32,15,0.55772584583188,0.5428571428571428,0.5216434336023478,0.38461538461538464,42,16,32,15,0.5612619222303742
coral,32,0.6354156732559204,extra_d5,none,p85,balanced_accuracy,0.5099999999999999,0.6407358156028369,0.6421052631578947,0.6407358156028369,0.5853658536585366,111,33,69,72,0.6615445232466508,0.5462962962962963,0.5299965120334844,0.4367816091954023,40,21,28,19,0.5674921520753401,0.5333333333333333,0.5210931768158474,0.4367816091954023,37,21,28,19,0.5634629493763756
none,128,0.8976717591285706,logreg_c01,none,none,balanced_accuracy,0.42999999999999994,0.7089982269503546,0.7087719298245614,0.7089982269503546,0.71280276816609,99,45,38,103,0.7621650906225373,0.5370370370370371,0.5217997907220091,0.4318181818181818,39,22,28,19,0.507499128008371,0.5333333333333333,0.5210931768158474,0.4367816091954023,37,21,28,19,0.5110051357300074
coral,200,0.963241696357727,extra_d5,top5sim,none,balanced_accuracy,0.4699999999999999,0.539524231678487,0.5368421052631579,0.539524231678487,0.6292134831460674,41,103,29,112,0.5407801418439716,0.49074074074074076,0.5223229856993372,0.5669291338582677,17,44,11,36,0.5319148936170213,0.49523809523809526,0.5209097578870139,0.576,16,42,11,36,0.5289801907556859
none,64,0.7722597122192383,extra_d5,top5sim,none,balanced_accuracy,0.5299999999999999,0.6398492907801419,0.6421052631578947,0.6398492907801419,0.5405405405405406,123,21,81,60,0.6966115051221435,0.5740740740740741,0.5228461806766656,0.20689655172413793,56,5,41,6,0.538542029996512,0.5619047619047619,0.5207263389581805,0.20689655172413793,53,5,41,6,0.532648569332355
none,32,0.6358002424240112,logreg_c01,none,none,balanced_accuracy,0.5199999999999999,0.6732417257683215,0.6736842105263158,0.6732417257683215,0.6568265682656826,103,41,52,89,0.7129137115839244,0.5648148148148148,0.5244157656086502,0.29850746268656714,51,10,37,10,0.5831880013951866,0.5523809523809524,0.5201760821716801,0.29850746268656714,48,10,37,10,0.5755685986793837
none,128,0.8976624011993408,rf_d5,none,p85,balanced_accuracy,0.48999999999999994,0.6814420803782506,0.6807017543859649,0.6814420803782506,0.6996699669966997,88,56,35,106,0.7307919621749408,0.5555555555555556,0.5162190442971748,0.29411764705882354,50,11,37,10,0.471224276246948,0.5523809523809524,0.5201760821716801,0.29850746268656714,48,10,37,10,0.4732208363903154
diag,32,0.6358246803283691,logreg_c01,none,none,balanced_accuracy,0.4599999999999999,0.6708776595744681,0.6701754385964912,0.6708776595744681,0.6887417218543046,87,57,37,104,0.7088750985027581,0.5277777777777778,0.5331356818974538,0.5142857142857142,30,31,20,27,0.600976630624346,0.5142857142857142,0.5199926632428467,0.5142857142857142,27,31,20,27,0.5924431401320616
coral,64,0.7724101543426514,logreg_c001,top5sim,none,balanced_accuracy,0.4799999999999999,0.6143617021276596,0.6140350877192983,0.6143617021276596,0.6232876712328768,84,60,50,91,0.6409081954294719,0.5185185185185185,0.5249389605859784,0.5094339622641509,29,32,20,27,0.5845831880013952,0.5142857142857142,0.5199926632428467,0.5142857142857142,27,31,20,27,0.5832721936903889
