split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,tta_mean,0.7618687853382724,0.6582064297800339,0.6822540943653734,0.7802690582959642,0.5842391304347826,0.5321100917431193,0.6327272727272727,215,153,49,174
