split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7344024176252681,0.6717428087986463,0.6701537824137258,0.6636771300448431,0.6766304347826086,0.5543071161048689,0.6040816326530613,249,119,75,148
test_oof:batch1,case,mean,0.7511695906432749,0.6837606837606838,0.6855263157894738,0.7543859649122807,0.6166666666666667,0.6515151515151515,0.6991869918699187,37,23,14,43
test_oof:batch2,case,mean,0.6826814058956916,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6547619047619048,0.6547619047619048,55,29,29,55
test_oof:third_batch_adapt72_highfocus,case,mean,0.7094155844155844,0.6805555555555556,0.6866883116883117,0.6590909090909091,0.7142857142857143,0.7837837837837838,0.7160493827160493,20,8,15,29
test_oof:third_batch_holdout,case,mean,0.7148227712137487,0.6752136752136753,0.6258055853920517,0.5526315789473685,0.6989795918367347,0.2625,0.3559322033898305,137,59,17,21
test_oof:old,case,mean,0.7145390070921986,0.6666666666666666,0.6669621749408983,0.6950354609929078,0.6388888888888888,0.6533333333333333,0.6735395189003437,92,52,43,98
test_oof:third,case,mean,0.7317617595818816,0.6764705882352942,0.6553244773519163,0.6097560975609756,0.7008928571428571,0.42735042735042733,0.5025125628140703,157,67,32,50
