feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.003,domain_label_third_up,balanced_accuracy,0.4599999999999999,0.6463620981387479,0.6656755702866056,0.6136783733826248,216,152,57,166,0.7443946188340808,0.5869565217391305,0.7054494053421719,0.4599999999999999,0.6491228070175439,0.6503398345153664,0.6835443037974683,77,67,33,108,0.7659574468085106,0.5347222222222222,0.6916371158392434,0.4599999999999999,0.6437908496732027,0.6639263937282229,0.5155555555555555,139,85,24,58,0.7073170731707317,0.6205357142857143,0.7013283972125436,0.40198540682876993,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.003,domain_label_third_up,balanced_accuracy,0.4599999999999999,0.6429780033840947,0.6638416357964516,0.6128440366972477,213,155,56,167,0.7488789237668162,0.5788043478260869,0.7053275492298694,0.4599999999999999,0.6456140350877193,0.6468676122931443,0.6813880126182965,76,68,33,108,0.7659574468085106,0.5277777777777778,0.6910460992907801,0.4599999999999999,0.6405228758169934,0.6655596689895471,0.5175438596491229,137,87,23,59,0.7195121951219512,0.6116071428571429,0.702036149825784,0.3965696016534692,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.01,none,balanced_accuracy,0.4149999999999999,0.6311336717428088,0.6578645934880094,0.6107142857142858,202,166,52,171,0.7668161434977578,0.5489130434782609,0.7003192630142329,0.4149999999999999,0.6526315789473685,0.6541814420803782,0.6953846153846154,73,71,28,113,0.8014184397163121,0.5069444444444444,0.6846926713947991,0.4149999999999999,0.6111111111111112,0.6416049651567943,0.49361702127659574,129,95,24,58,0.7073170731707317,0.5758928571428571,0.6933797909407665,0.3941160391302161,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.01,label,balanced_accuracy,0.4149999999999999,0.6311336717428088,0.6578645934880094,0.6107142857142858,202,166,52,171,0.7668161434977578,0.5489130434782609,0.7003192630142329,0.4149999999999999,0.6526315789473685,0.6541814420803782,0.6953846153846154,73,71,28,113,0.8014184397163121,0.5069444444444444,0.6846926713947991,0.4149999999999999,0.6111111111111112,0.6416049651567943,0.49361702127659574,129,95,24,58,0.7073170731707317,0.5758928571428571,0.6933797909407665,0.3941160391302161,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.01,label,balanced_accuracy,0.4149999999999999,0.6311336717428088,0.6578645934880094,0.6107142857142858,202,166,52,171,0.7668161434977578,0.5489130434782609,0.7003192630142329,0.4149999999999999,0.6526315789473685,0.6541814420803782,0.6953846153846154,73,71,28,113,0.8014184397163121,0.5069444444444444,0.6846926713947991,0.4149999999999999,0.6111111111111112,0.6416049651567943,0.49361702127659574,129,95,24,58,0.7073170731707317,0.5758928571428571,0.6933797909407665,0.3941160391302161,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.01,domain_label_third_up,balanced_accuracy,0.39499999999999996,0.6328257191201354,0.660106745954377,0.6131907308377896,202,166,51,172,0.7713004484304933,0.5489130434782609,0.6982355234938583,0.39499999999999996,0.6456140350877193,0.6471631205673759,0.6892307692307692,72,72,29,112,0.7943262411347518,0.5,0.6808510638297872,0.39499999999999996,0.6209150326797386,0.6560322299651569,0.5084745762711864,130,94,22,60,0.7317073170731707,0.5803571428571429,0.6946319686411151,0.38987845380097064,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.01,domain_label_third_up,balanced_accuracy,0.4049999999999999,0.6328257191201354,0.6592232891401832,0.6118067978533095,203,165,52,171,0.7668161434977578,0.5516304347826086,0.698686391109378,0.4049999999999999,0.6456140350877193,0.647089243498818,0.6873065015479877,73,71,30,111,0.7872340425531915,0.5069444444444444,0.6809988179669031,0.4049999999999999,0.6209150326797386,0.6560322299651569,0.5084745762711864,130,94,22,60,0.7317073170731707,0.5803571428571429,0.6964285714285715,0.3898562906804033,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.003,none,balanced_accuracy,0.4499999999999999,0.6311336717428088,0.6578645934880094,0.6107142857142858,202,166,52,171,0.7668161434977578,0.5489130434782609,0.7049254240592708,0.4499999999999999,0.6456140350877193,0.6471631205673759,0.6892307692307692,72,72,29,112,0.7943262411347518,0.5,0.691440110323089,0.4499999999999999,0.6176470588235294,0.6499346689895471,0.502127659574468,130,94,23,59,0.7195121951219512,0.5803571428571429,0.6989329268292683,0.3873955907370459,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_bal_c0.003,label,balanced_accuracy,0.4499999999999999,0.6311336717428088,0.6578645934880094,0.6107142857142858,202,166,52,171,0.7668161434977578,0.5489130434782609,0.7049254240592708,0.4499999999999999,0.6456140350877193,0.6471631205673759,0.6892307692307692,72,72,29,112,0.7943262411347518,0.5,0.691440110323089,0.4499999999999999,0.6176470588235294,0.6499346689895471,0.502127659574468,130,94,23,59,0.7195121951219512,0.5803571428571429,0.6989329268292683,0.3873955907370459,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.003,label,balanced_accuracy,0.4499999999999999,0.6311336717428088,0.6578645934880094,0.6107142857142858,202,166,52,171,0.7668161434977578,0.5489130434782609,0.7049254240592708,0.4499999999999999,0.6456140350877193,0.6471631205673759,0.6892307692307692,72,72,29,112,0.7943262411347518,0.5,0.691440110323089,0.4499999999999999,0.6176470588235294,0.6499346689895471,0.502127659574468,130,94,23,59,0.7195121951219512,0.5803571428571429,0.6989329268292683,0.3873955907370459,False,False
eva02_large_patch14_clip_336.merged2b,avg,whole_plus_crop,336,logreg_plain_c0.01,none,balanced_accuracy,0.39499999999999996,0.6429780033840947,0.6594243517254825,0.6056074766355141,218,150,61,162,0.726457399103139,0.592391304347826,0.6985279781633847,0.39499999999999996,0.6526315789473685,0.6536643026004728,0.6816720257234726,80,64,35,106,0.75177304964539,0.5555555555555556,0.6830181245074862,0.39499999999999996,0.6339869281045751,0.6494991289198606,0.5,138,86,26,56,0.6829268292682927,0.6160714285714286,0.6895688153310104,0.38383113908214994,False,False
