split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7772592123220899,0.7140439932318104,0.7111888282316241,0.6995515695067265,0.7228260869565217,0.6046511627906976,0.6486486486486487,266,102,67,156
test_oof:batch1,case,mean,0.8286549707602339,0.7521367521367521,0.7530701754385964,0.7894736842105263,0.7166666666666667,0.7258064516129032,0.7563025210084033,43,17,12,45
test_oof:batch2,case,mean,0.6760204081632653,0.6369047619047619,0.6369047619047619,0.7023809523809523,0.5714285714285714,0.6210526315789474,0.659217877094972,48,36,25,59
test_oof:third_batch_adapt72_highfocus,case,mean,0.7451298701298701,0.6527777777777778,0.6444805194805194,0.6818181818181818,0.6071428571428571,0.7317073170731707,0.7058823529411765,17,11,14,30
test_oof:third_batch_holdout,case,mean,0.7551020408163266,0.7692307692307693,0.6925349087003223,0.5789473684210527,0.8061224489795918,0.36666666666666664,0.4489795918367347,158,38,16,22
test_oof:old,case,mean,0.738672182821119,0.6842105263157895,0.6847665484633569,0.7375886524822695,0.6319444444444444,0.6624203821656051,0.697986577181208,91,53,37,104
test_oof:third,case,mean,0.7957317073170732,0.7418300653594772,0.7076981707317074,0.6341463414634146,0.78125,0.5148514851485149,0.5683060109289617,175,49,30,52
