split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7751632871904856,0.7021996615905245,0.7060952427373757,0.7219730941704036,0.6902173913043478,0.5854545454545454,0.6465863453815262,254,114,62,161
test_oof:batch1,case,mean,0.808187134502924,0.7435897435897436,0.7447368421052631,0.7894736842105263,0.7,0.7142857142857143,0.75,42,18,12,45
test_oof:batch2,case,mean,0.6914682539682538,0.6309523809523809,0.6309523809523809,0.7142857142857143,0.5476190476190477,0.6122448979591837,0.6593406593406593,46,38,24,60
test_oof:third_batch_adapt72_highfocus,case,mean,0.7150974025974026,0.6944444444444444,0.6785714285714286,0.75,0.6071428571428571,0.75,0.75,17,11,11,33
test_oof:third_batch_holdout,case,mean,0.7435553168635876,0.7350427350427351,0.682733619763695,0.6052631578947368,0.7602040816326531,0.32857142857142857,0.42592592592592593,149,47,15,23
test_oof:old,case,mean,0.7416272655634358,0.6771929824561403,0.6778959810874705,0.7446808510638298,0.6111111111111112,0.6521739130434783,0.695364238410596,88,56,36,105
test_oof:third,case,mean,0.7797800522648084,0.7254901960784313,0.7119991289198606,0.6829268292682927,0.7410714285714286,0.49122807017543857,0.5714285714285714,166,58,26,56
