fold_id,best_epoch,best_val_selection_metric,test_case_mean_primary_metric,test_case_mean_accuracy,test_case_mean_balanced_accuracy
1,6,0.7045390070921986,0.8341666666666667,0.7479674796747967,0.7370833333333333
2,6,0.6857364341085271,0.7531914893617021,0.7295081967213115,0.7045390070921986
3,5,0.7172666454284804,0.7931782945736433,0.6779661016949152,0.692093023255814
4,4,0.7285714285714286,0.7451417648932781,0.6637931034482759,0.6850907932462568
5,3,0.7591666666666668,0.7972789115646258,0.6875,0.7166666666666667
