split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7174156755702866,0.6632825719120136,0.6607099337102749,0.6502242152466368,0.6711956521739131,0.5451127819548872,0.5930470347648262,247,121,78,145
test_oof:batch1,case,mean,0.7359649122807017,0.6666666666666666,0.6679824561403509,0.7192982456140351,0.6166666666666667,0.640625,0.6776859504132231,37,23,16,41
test_oof:batch2,case,mean,0.6237244897959182,0.5535714285714286,0.5535714285714286,0.5952380952380952,0.5119047619047619,0.5494505494505495,0.5714285714285714,43,41,34,50
test_oof:third_batch_adapt72_highfocus,case,mean,0.6728896103896104,0.6666666666666666,0.6623376623376623,0.6818181818181818,0.6428571428571429,0.75,0.7142857142857143,18,10,14,30
test_oof:third_batch_holdout,case,mean,0.7214017185821697,0.7393162393162394,0.6958915145005371,0.631578947368421,0.7602040816326531,0.3380281690140845,0.44036697247706424,149,47,14,24
test_oof:old,case,mean,0.6723798266351458,0.6,0.6004728132387707,0.6453900709219859,0.5555555555555556,0.5870967741935483,0.6148648648648649,80,64,50,91
test_oof:third,case,mean,0.7432491289198606,0.7222222222222222,0.702036149825784,0.6585365853658537,0.7455357142857143,0.4864864864864865,0.5595854922279793,167,57,28,54
