feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.3,label,balanced_accuracy,0.4599999999999999,0.6971235194585449,0.6870003899395594,0.6167023554603854,268,100,79,144,0.6457399103139013,0.7282608695652174,0.7460396763501658,0.4599999999999999,0.6842105263157895,0.6841755319148937,0.6808510638297872,99,45,45,96,0.6808510638297872,0.6875,0.7236012608353033,0.4599999999999999,0.7091503267973857,0.6699150696864111,0.518918918918919,169,55,34,48,0.5853658536585366,0.7544642857142857,0.7515243902439025,0.35447573107735253,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.3,domain_label,balanced_accuracy,0.4699999999999999,0.700507614213198,0.6879508676155195,0.6160520607375272,272,96,81,142,0.6367713004484304,0.7391304347826086,0.7451501267303569,0.4699999999999999,0.6807017543859649,0.6805555555555556,0.6738351254480287,100,44,47,94,0.6666666666666666,0.6944444444444444,0.7229117415287629,0.4699999999999999,0.7189542483660131,0.6766114982578397,0.5274725274725275,172,52,34,48,0.5853658536585366,0.7678571428571429,0.750544425087108,0.3531489247389157,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.03,domain_label_third_up,balanced_accuracy,0.615,0.7241962774957699,0.6999049522324039,0.6218097447795824,294,74,89,134,0.600896860986547,0.7989130434782609,0.7572991811269253,0.615,0.6877192982456141,0.6870567375886525,0.6641509433962264,108,36,53,88,0.624113475177305,0.75,0.7325157604412924,0.615,0.7581699346405228,0.6956663763066202,0.5542168674698795,186,38,36,46,0.5609756097560976,0.8303571428571429,0.7635561846689894,0.35268968874752094,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.03,domain_label_third_up,accuracy,0.615,0.7241962774957699,0.6999049522324039,0.6218097447795824,294,74,89,134,0.600896860986547,0.7989130434782609,0.7572991811269253,0.615,0.6877192982456141,0.6870567375886525,0.6641509433962264,108,36,53,88,0.624113475177305,0.75,0.7325157604412924,0.615,0.7581699346405228,0.6956663763066202,0.5542168674698795,186,38,36,46,0.5609756097560976,0.8303571428571429,0.7635561846689894,0.35268968874752094,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.003,none,balanced_accuracy,0.5499999999999999,0.7021996615905245,0.6901930200818873,0.6190476190476191,272,96,80,143,0.6412556053811659,0.7391304347826086,0.7541065509845974,0.5499999999999999,0.6666666666666666,0.6666666666666666,0.6643109540636042,96,48,47,94,0.6666666666666666,0.6666666666666666,0.718429866036249,0.5499999999999999,0.7352941176470589,0.6916376306620209,0.547486033519553,176,48,33,49,0.5975609756097561,0.7857142857142857,0.7695993031358885,0.35211108833777405,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.003,label,balanced_accuracy,0.5499999999999999,0.7021996615905245,0.6901930200818873,0.6190476190476191,272,96,80,143,0.6412556053811659,0.7391304347826086,0.7541065509845974,0.5499999999999999,0.6666666666666666,0.6666666666666666,0.6643109540636042,96,48,47,94,0.6666666666666666,0.6666666666666666,0.718429866036249,0.5499999999999999,0.7352941176470589,0.6916376306620209,0.547486033519553,176,48,33,49,0.5975609756097561,0.7857142857142857,0.7695993031358885,0.35211108833777405,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.003,label,balanced_accuracy,0.5499999999999999,0.7021996615905245,0.6901930200818873,0.6190476190476191,272,96,80,143,0.6412556053811659,0.7391304347826086,0.7541065509845974,0.5499999999999999,0.6666666666666666,0.6666666666666666,0.6643109540636042,96,48,47,94,0.6666666666666666,0.6666666666666666,0.718429866036249,0.5499999999999999,0.7352941176470589,0.6916376306620209,0.547486033519553,176,48,33,49,0.5975609756097561,0.7857142857142857,0.7695993031358885,0.35211108833777405,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d3,label,high_sensitivity,0.615,0.6565143824027073,0.6623428056151297,0.6011787819253438,235,133,70,153,0.6860986547085202,0.6385869565217391,0.7073625463053226,0.615,0.6385964912280702,0.6392582742316785,0.6578073089700996,83,61,42,99,0.7021276595744681,0.5763888888888888,0.6959219858156028,0.615,0.673202614379085,0.6685540069686411,0.5192307692307693,152,72,28,54,0.6585365853658537,0.6785714285714286,0.6987151567944251,0.35183658207545077,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.1,domain_label_third_up,balanced_accuracy,0.5549999999999999,0.7174280879864636,0.6971205400662897,0.6213151927437641,287,81,86,137,0.6143497757847534,0.779891304347826,0.752534607135894,0.5549999999999999,0.6912280701754386,0.6907505910165486,0.674074074074074,106,38,50,91,0.6453900709219859,0.7361111111111112,0.729265169424744,0.5549999999999999,0.7418300653594772,0.684505662020906,0.5380116959064327,181,43,36,46,0.5609756097560976,0.8080357142857143,0.7562608885017421,0.3513921829497558,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.1,domain_label_third_up,accuracy,0.5549999999999999,0.7174280879864636,0.6971205400662897,0.6213151927437641,287,81,86,137,0.6143497757847534,0.779891304347826,0.752534607135894,0.5549999999999999,0.6912280701754386,0.6907505910165486,0.674074074074074,106,38,50,91,0.6453900709219859,0.7361111111111112,0.729265169424744,0.5549999999999999,0.7418300653594772,0.684505662020906,0.5380116959064327,181,43,36,46,0.5609756097560976,0.8080357142857143,0.7562608885017421,0.3513921829497558,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.03,domain_label_third_up,balanced_accuracy,0.63,0.7258883248730964,0.7003801910703841,0.6214953271028038,296,72,90,133,0.5964125560538116,0.8043478260869565,0.7572748099044648,0.63,0.6947368421052632,0.6940011820330969,0.6692015209125475,110,34,53,88,0.624113475177305,0.7638888888888888,0.7323680063041765,0.63,0.7549019607843137,0.6895688153310104,0.5454545454545454,186,38,37,45,0.5487804878048781,0.8303571428571429,0.7638283972125436,0.34851608969728887,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.03,domain_label_third_up,accuracy,0.63,0.7258883248730964,0.7003801910703841,0.6214953271028038,296,72,90,133,0.5964125560538116,0.8043478260869565,0.7572748099044648,0.63,0.6947368421052632,0.6940011820330969,0.6692015209125475,110,34,53,88,0.624113475177305,0.7638888888888888,0.7323680063041765,0.63,0.7549019607843137,0.6895688153310104,0.5454545454545454,186,38,37,45,0.5487804878048781,0.8303571428571429,0.7638283972125436,0.34851608969728887,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,extra_d2,domain_label,high_sensitivity,0.62,0.6074450084602369,0.632658656658218,0.5857142857142857,195,173,59,164,0.7354260089686099,0.529891304347826,0.7073991031390134,0.62,0.6280701754385964,0.6294326241134751,0.66875,72,72,34,107,0.7588652482269503,0.5,0.6944444444444444,0.62,0.5882352941176471,0.6221145470383276,0.475,123,101,25,57,0.6951219512195121,0.5491071428571429,0.7019817073170732,0.3419173719148981,False,False
