split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.773822869955157,0.7123519458544839,0.6859767985962175,0.57847533632287,0.7934782608695652,0.6292682926829268,0.602803738317757,292,76,94,129
test_oof:batch1,case,mean,0.7961988304093567,0.7008547008547008,0.6986842105263158,0.6140350877192983,0.7833333333333333,0.7291666666666666,0.6666666666666666,47,13,22,35
test_oof:batch2,case,mean,0.6971371882086168,0.6607142857142857,0.6607142857142857,0.6309523809523809,0.6904761904761905,0.6708860759493671,0.6503067484662577,58,26,31,53
test_oof:third_batch_adapt72_highfocus,case,mean,0.7094155844155845,0.5555555555555556,0.5584415584415584,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6,16,12,20,24
test_oof:third_batch_holdout,case,mean,0.7516111707841031,0.8034188034188035,0.6599087003222341,0.4473684210526316,0.8724489795918368,0.40476190476190477,0.425,171,25,21,17
test_oof:old,case,mean,0.7397557131599685,0.6771929824561403,0.6766400709219857,0.624113475177305,0.7291666666666666,0.6929133858267716,0.6567164179104478,105,39,53,88
test_oof:third,case,mean,0.780433362369338,0.7450980392156863,0.6674107142857143,0.5,0.8348214285714286,0.5256410256410257,0.5125,187,37,41,41
