rule_name,signal,mode,threshold,eval_domain,n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,rescued_fn,rescued_fp,hurt_to_fn,hurt_to_fp,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc
robust_prob|single:low_conf|all_preds|t=0.710407,single:low_conf,all_preds,0.7104066932074546,old_data,285,58,0.20350877192982456,45,69,-24,17,41,17,0,0,41,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7578947368421053,0.7596040189125295,0.790273556231003,0.9219858156028369,0.5972222222222222,86,58,11,130,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.710407,single:low_conf,all_preds,0.7104066932074546,third_batch,306,61,0.19934640522875818,59,88,-29,16,45,13,3,8,37,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7124183006535948,0.6914743031358885,0.5463917525773195,0.6463414634146342,0.7366071428571429,165,59,29,53,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.710407,single:low_conf,all_preds,0.7104066932074546,strict_external,105,34,0.3238095238095238,32,46,-14,10,24,6,4,1,23,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5619047619047619,0.5832721936903889,0.6166666666666667,0.7872340425531915,0.3793103448275862,22,36,10,37,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.710407,single:low_conf,all_preds,0.7104066932074546,all_three_domains,696,153,0.21982758620689655,136,203,-67,43,110,36,7,9,101,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7083333333333334,0.727829942618675,0.6842923794712286,0.8148148148148148,0.6408450704225352,273,153,50,220,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.768014,single:low_conf,all_preds,0.76801439705047,old_data,285,47,0.1649122807017544,45,60,-15,16,31,16,0,0,31,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7894736842105263,0.7907801418439716,0.8113207547169812,0.9148936170212766,0.6666666666666666,96,48,12,129,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.768014,single:low_conf,all_preds,0.76801439705047,third_batch,306,42,0.13725490196078433,59,75,-16,13,29,13,0,0,29,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7549019607843137,0.7514155052264808,0.6192893401015228,0.7439024390243902,0.7589285714285714,170,54,21,61,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.768014,single:low_conf,all_preds,0.76801439705047,strict_external,105,23,0.21904761904761905,32,49,-17,3,20,3,0,0,20,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5333333333333333,0.5533749082905356,0.5882352941176471,0.7446808510638298,0.3620689655172414,21,37,12,35,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.768014,single:low_conf,all_preds,0.76801439705047,all_three_domains,696,112,0.16091954022988506,136,184,-48,32,80,32,0,0,80,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.735632183908046,0.7535211267605634,0.7097791798107256,0.8333333333333334,0.6737089201877934,287,139,45,225,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.768708,single:low_conf,all_preds,0.76870789950123,old_data,285,47,0.1649122807017544,45,60,-15,16,31,16,0,0,31,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7894736842105263,0.7907801418439716,0.8113207547169812,0.9148936170212766,0.6666666666666666,96,48,12,129,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.768708,single:low_conf,all_preds,0.76870789950123,third_batch,306,42,0.13725490196078433,59,75,-16,13,29,13,0,0,29,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7549019607843137,0.7514155052264808,0.6192893401015228,0.7439024390243902,0.7589285714285714,170,54,21,61,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.768708,single:low_conf,all_preds,0.76870789950123,strict_external,105,23,0.21904761904761905,32,49,-17,3,20,3,0,0,20,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5333333333333333,0.5533749082905356,0.5882352941176471,0.7446808510638298,0.3620689655172414,21,37,12,35,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.768708,single:low_conf,all_preds,0.76870789950123,all_three_domains,696,112,0.16091954022988506,136,184,-48,32,80,32,0,0,80,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.735632183908046,0.7535211267605634,0.7097791798107256,0.8333333333333334,0.6737089201877934,287,139,45,225,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.830252,single:low_conf,all_preds,0.830252221692372,old_data,285,34,0.11929824561403508,45,55,-10,12,22,12,0,0,22,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8070175438596491,0.807845744680851,0.819672131147541,0.8865248226950354,0.7291666666666666,105,39,16,125,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.830252,single:low_conf,all_preds,0.830252221692372,third_batch,306,26,0.08496732026143791,59,67,-8,9,17,9,0,0,17,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7810457516339869,0.7538109756097561,0.6298342541436464,0.6951219512195121,0.8125,182,42,25,57,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.830252,single:low_conf,all_preds,0.830252221692372,strict_external,105,17,0.1619047619047619,32,47,-15,1,16,1,0,0,16,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5523809523809524,0.5665810711665444,0.584070796460177,0.7021276595744681,0.43103448275862066,25,33,14,33,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.830252,single:low_conf,all_preds,0.830252221692372,all_three_domains,696,77,0.11063218390804598,136,169,-33,22,55,22,0,0,55,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.757183908045977,0.7643453312467396,0.7178631051752922,0.7962962962962963,0.7323943661971831,312,114,55,215,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.830275,single:low_conf,all_preds,0.8302748216994172,old_data,285,33,0.11578947368421053,45,56,-11,11,22,11,0,0,22,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8042996453900709,0.8157894736842105,0.8794326241134752,0.7291666666666666,105,39,17,124,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.830275,single:low_conf,all_preds,0.8302748216994172,third_batch,306,26,0.08496732026143791,59,67,-8,9,17,9,0,0,17,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7810457516339869,0.7538109756097561,0.6298342541436464,0.6951219512195121,0.8125,182,42,25,57,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.830275,single:low_conf,all_preds,0.8302748216994172,strict_external,105,17,0.1619047619047619,32,47,-15,1,16,1,0,0,16,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5523809523809524,0.5665810711665444,0.584070796460177,0.7021276595744681,0.43103448275862066,25,33,14,33,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.830275,single:low_conf,all_preds,0.8302748216994172,all_three_domains,696,76,0.10919540229885058,136,170,-34,21,55,21,0,0,55,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7557471264367817,0.7624934793948879,0.7157190635451505,0.7925925925925926,0.7323943661971831,312,114,56,214,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.868748,single:low_conf,all_preds,0.8687475473196062,old_data,285,22,0.07719298245614035,45,57,-12,5,17,5,0,0,17,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8,0.8003841607565012,0.8054607508532423,0.8368794326241135,0.7638888888888888,110,34,23,118,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.868748,single:low_conf,all_preds,0.8687475473196062,third_batch,306,22,0.0718954248366013,59,65,-6,8,14,8,0,0,14,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.868748,single:low_conf,all_preds,0.8687475473196062,strict_external,105,13,0.12380952380952381,32,45,-13,0,13,0,0,0,13,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5714285714285714,0.5818048422597212,0.5871559633027523,0.6808510638297872,0.4827586206896552,28,30,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.868748,single:low_conf,all_preds,0.8687475473196062,all_three_domains,696,57,0.08189655172413793,136,167,-31,13,44,13,0,0,44,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7600574712643678,0.7605894627021388,0.7115716753022453,0.762962962962963,0.7582159624413145,323,103,64,206,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.870038,single:low_conf,all_preds,0.8700383681253676,old_data,285,21,0.07368421052631578,45,58,-13,4,17,4,0,0,17,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7964912280701755,0.796838061465721,0.8013698630136986,0.8297872340425532,0.7638888888888888,110,34,24,117,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.870038,single:low_conf,all_preds,0.8700383681253676,third_batch,306,21,0.06862745098039216,59,64,-5,8,13,8,0,0,13,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7908496732026143,0.7566419860627178,0.6363636363636364,0.6829268292682927,0.8303571428571429,186,38,26,56,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.870038,single:low_conf,all_preds,0.8700383681253676,strict_external,105,13,0.12380952380952381,32,45,-13,0,13,0,0,0,13,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.5714285714285714,0.5818048422597212,0.5871559633027523,0.6808510638297872,0.4827586206896552,28,30,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.870038,single:low_conf,all_preds,0.8700383681253676,all_three_domains,696,55,0.07902298850574713,136,167,-31,12,43,12,0,0,43,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7600574712643678,0.7599113197704748,0.7105719237435009,0.7592592592592593,0.7605633802816901,324,102,65,205,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.907258,single:low_conf,all_preds,0.907257868063155,old_data,285,15,0.05263157894736842,45,56,-11,2,13,2,0,0,13,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8036347517730495,0.8041958041958042,0.8156028368794326,0.7916666666666666,114,30,26,115,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.907258,single:low_conf,all_preds,0.907257868063155,third_batch,306,15,0.049019607843137254,59,62,-3,6,9,6,0,0,9,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7973856209150327,0.7533754355400697,0.6352941176470588,0.6585365853658537,0.8482142857142857,190,34,28,54,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.907258,single:low_conf,all_preds,0.907257868063155,strict_external,105,9,0.08571428571428572,32,41,-9,0,9,0,0,0,9,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6095238095238096,0.6162876008804108,0.6095238095238096,0.6808510638297872,0.5517241379310345,32,26,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.907258,single:low_conf,all_preds,0.907257868063155,all_three_domains,696,39,0.05603448275862069,136,159,-23,8,31,8,0,0,31,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.771551724137931,0.7665884194053207,0.7165775401069518,0.7444444444444445,0.7887323943661971,336,90,69,201,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.907567,single:low_conf,all_preds,0.9075674855494276,old_data,285,15,0.05263157894736842,45,56,-11,2,13,2,0,0,13,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8035087719298246,0.8036347517730495,0.8041958041958042,0.8156028368794326,0.7916666666666666,114,30,26,115,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.907567,single:low_conf,all_preds,0.9075674855494276,third_batch,306,15,0.049019607843137254,59,62,-3,6,9,6,0,0,9,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7973856209150327,0.7533754355400697,0.6352941176470588,0.6585365853658537,0.8482142857142857,190,34,28,54,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.907567,single:low_conf,all_preds,0.9075674855494276,strict_external,105,9,0.08571428571428572,32,41,-9,0,9,0,0,0,9,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6095238095238096,0.6162876008804108,0.6095238095238096,0.6808510638297872,0.5517241379310345,32,26,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.907567,single:low_conf,all_preds,0.9075674855494276,all_three_domains,696,39,0.05603448275862069,136,159,-23,8,31,8,0,0,31,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.771551724137931,0.7665884194053207,0.7165775401069518,0.7444444444444445,0.7887323943661971,336,90,69,201,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.952045,single:low_conf,all_preds,0.9520453211033412,old_data,285,8,0.028070175438596492,45,51,-6,1,7,1,0,0,7,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8210526315789474,0.8209219858156028,0.8172043010752689,0.8085106382978723,0.8333333333333334,120,24,27,114,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.952045,single:low_conf,all_preds,0.9520453211033412,third_batch,306,10,0.032679738562091505,59,63,-4,3,7,3,0,0,7,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7941176470588235,0.7395470383275261,0.6181818181818182,0.6219512195121951,0.8571428571428571,192,32,31,51,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.952045,single:low_conf,all_preds,0.9520453211033412,strict_external,105,3,0.02857142857142857,32,35,-3,0,3,0,0,0,3,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6666666666666666,0.6680117388114453,0.6464646464646465,0.6808510638297872,0.6551724137931034,38,20,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.952045,single:low_conf,all_preds,0.9520453211033412,all_three_domains,696,21,0.03017241379310345,136,149,-13,4,17,4,0,0,17,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7859195402298851,0.7756129368805424,0.7255985267034991,0.7296296296296296,0.8215962441314554,350,76,73,197,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.952471,single:low_conf,all_preds,0.9524706784605818,old_data,285,8,0.028070175438596492,45,51,-6,1,7,1,0,0,7,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8210526315789474,0.8209219858156028,0.8172043010752689,0.8085106382978723,0.8333333333333334,120,24,27,114,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.952471,single:low_conf,all_preds,0.9524706784605818,third_batch,306,10,0.032679738562091505,59,63,-4,3,7,3,0,0,7,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.7941176470588235,0.7395470383275261,0.6181818181818182,0.6219512195121951,0.8571428571428571,192,32,31,51,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.952471,single:low_conf,all_preds,0.9524706784605818,strict_external,105,2,0.01904761904761905,32,34,-2,0,2,0,0,0,2,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6761904761904762,0.6766324284666178,0.6530612244897959,0.6808510638297872,0.6724137931034483,39,19,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.952471,single:low_conf,all_preds,0.9524706784605818,all_three_domains,696,20,0.028735632183908046,136,148,-12,4,16,4,0,0,16,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7873563218390804,0.7767866458007303,0.7269372693726938,0.7296296296296296,0.823943661971831,351,75,73,197,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.973443,single:low_conf,all_preds,0.9734429746969694,old_data,285,5,0.017543859649122806,45,48,-3,1,4,1,0,0,4,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8315789473684211,0.8313386524822695,0.8260869565217391,0.8085106382978723,0.8541666666666666,123,21,27,114,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.973443,single:low_conf,all_preds,0.9734429746969694,third_batch,306,7,0.02287581699346405,59,60,-1,3,4,3,0,0,4,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7462434668989547,0.6296296296296297,0.6219512195121951,0.8705357142857143,195,29,31,51,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.973443,single:low_conf,all_preds,0.9734429746969694,strict_external,105,2,0.01904761904761905,32,34,-2,0,2,0,0,0,2,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6761904761904762,0.6766324284666178,0.6530612244897959,0.6808510638297872,0.6724137931034483,39,19,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.973443,single:low_conf,all_preds,0.9734429746969694,all_three_domains,696,14,0.020114942528735632,136,142,-6,4,10,4,0,0,10,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7959770114942529,0.7838288993218571,0.7350746268656716,0.7296296296296296,0.8380281690140845,357,69,73,197,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.984868,single:low_conf,all_preds,0.9848675737721391,old_data,285,4,0.014035087719298246,45,49,-4,0,4,0,0,0,4,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8280701754385965,0.8277925531914894,0.8218181818181818,0.8014184397163121,0.8541666666666666,123,21,28,113,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.984868,single:low_conf,all_preds,0.9848675737721391,third_batch,306,5,0.016339869281045753,59,60,-1,2,3,2,0,0,3,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7423780487804879,0.625,0.6097560975609756,0.875,196,28,32,50,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.984868,single:low_conf,all_preds,0.9848675737721391,strict_external,105,1,0.009523809523809525,32,33,-1,0,1,0,0,0,1,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6857142857142857,0.6852531181217902,0.6597938144329897,0.6808510638297872,0.6896551724137931,40,18,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.984868,single:low_conf,all_preds,0.9848675737721391,all_three_domains,696,10,0.014367816091954023,136,142,-6,2,8,2,0,0,8,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7959770114942529,0.7824726134585289,0.7330827067669173,0.7222222222222222,0.8427230046948356,359,67,75,195,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.989681,single:low_conf,all_preds,0.9896809295579424,old_data,285,3,0.010526315789473684,45,48,-3,0,3,0,0,0,3,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8315789473684211,0.8312647754137117,0.8248175182481752,0.8014184397163121,0.8611111111111112,124,20,28,113,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.989681,single:low_conf,all_preds,0.9896809295579424,third_batch,306,3,0.00980392156862745,59,60,-1,1,2,1,0,0,2,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.803921568627451,0.7385126306620209,0.620253164556962,0.5975609756097561,0.8794642857142857,197,27,33,49,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.989681,single:low_conf,all_preds,0.9896809295579424,strict_external,105,0,0.0,32,32,0,0,0,0,0,0,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.989681,single:low_conf,all_preds,0.9896809295579424,all_three_domains,696,6,0.008620689655172414,136,140,-4,1,5,1,0,0,5,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.7988505747126436,0.7841418883672405,0.7348484848484849,0.7185185185185186,0.8497652582159625,362,64,76,194,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.992329,single:low_conf,all_preds,0.9923285182208633,old_data,285,2,0.007017543859649123,45,47,-2,0,2,0,0,0,2,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8350877192982457,0.8347369976359338,0.8278388278388278,0.8014184397163121,0.8680555555555556,125,19,28,113,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.992329,single:low_conf,all_preds,0.9923285182208633,third_batch,306,1,0.0032679738562091504,59,58,1,1,0,1,0,0,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8104575163398693,0.7429769163763066,0.6282051282051282,0.5975609756097561,0.8883928571428571,199,25,33,49,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.992329,single:low_conf,all_preds,0.9923285182208633,strict_external,105,0,0.0,32,32,0,0,0,0,0,0,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.992329,single:low_conf,all_preds,0.9923285182208633,all_three_domains,696,3,0.004310344827586207,136,137,-1,1,2,1,0,0,2,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.8031609195402298,0.7876630151278039,0.7390476190476191,0.7185185185185186,0.8568075117370892,365,61,76,194,0.8477743001217182
robust_prob|single:low_conf|all_preds|t=0.994702,single:low_conf,all_preds,0.9947020901764356,old_data,285,2,0.007017543859649123,45,47,-2,0,2,0,0,0,2,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.8350877192982457,0.8347369976359338,0.8278388278388278,0.8014184397163121,0.8680555555555556,125,19,28,113,0.9036643026004727
robust_prob|single:low_conf|all_preds|t=0.994702,single:low_conf,all_preds,0.9947020901764356,third_batch,306,1,0.0032679738562091504,59,58,1,1,0,1,0,0,0,306,0.8071895424836601,0.7368793554006968,0.6193548387096774,0.5853658536585366,0.8883928571428571,199,25,34,48,0.8161476480836237,306,0.8104575163398693,0.7429769163763066,0.6282051282051282,0.5975609756097561,0.8883928571428571,199,25,33,49,0.8161476480836237
robust_prob|single:low_conf|all_preds|t=0.994702,single:low_conf,all_preds,0.9947020901764356,strict_external,105,0,0.0,32,32,0,0,0,0,0,0,0,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748,105,0.6952380952380952,0.6938738077769626,0.6666666666666666,0.6808510638297872,0.7068965517241379,41,17,15,32,0.6621423330887748
robust_prob|single:low_conf|all_preds|t=0.994702,single:low_conf,all_preds,0.9947020901764356,all_three_domains,696,3,0.004310344827586207,136,137,-1,1,2,1,0,0,2,696,0.8045977011494253,0.7881585811163276,0.7394636015325671,0.7148148148148148,0.8615023474178404,367,59,77,193,0.8477743001217182,696,0.8031609195402298,0.7876630151278039,0.7390476190476191,0.7185185185185186,0.8568075117370892,365,61,76,194,0.8477743001217182
robust_prob|single:low_conf|pred_high_only|t=0.514763,single:low_conf,pred_high_only,0.5147631258101467,old_data,285,47,0.1649122807017544,45,70,-25,11,36,0,11,36,0,285,0.8421052631578947,0.8416814420803782,0.8339483394833949,0.8014184397163121,0.8819444444444444,127,17,28,113,0.9036643026004727,285,0.7543859649122807,0.7522163120567376,0.6875,0.5460992907801419,0.9583333333333334,138,6,64,77,0.9036643026004727
