score,recall_target,model,train_scope,pass_n,pass_frac,pass_acc,hardlike_n,hard_recall,hard_precision,base_acc,base_bacc,final_acc,final_bacc,final_auc,final_sens,final_spec,final_tn,final_fp,final_fn,final_tp,hard_base_acc,hard_final_acc,rescued,hurt,rescued_hard,hurt_hard,feature_set
review_score_upper_low_conf,0.6,extra,flag_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8124014972419227,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.27692307692307694,0,1,0,0,raw_plus_review
review_score_upper_low_conf,0.6,extra,all_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8122044917257684,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_upper_low_conf,0.8,extra,all_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8120074862096138,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.9,extra,all_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8104806934594169,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review_gross
review_score_learn_hard_core_extra,0.8,extra,all_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8092986603624902,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review_gross
review_score_learn_hard_core_rf,0.6,extra,all_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.808165878644602,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.8,extra,flag_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8062450748620961,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_extra,0.7,extra,flag_train,135,0.47368421052631576,0.8518518518518519,150,0.6923076923076923,0.3,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8059495665878643,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.7,extra,all_train,120,0.42105263157894735,0.8333333333333334,165,0.6923076923076923,0.2727272727272727,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8055555555555556,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.8,extra,all_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8051615445232467,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_extra,0.9,extra,all_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8031914893617021,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review_gross
review_score_learn_hard_core_extra,0.8,extra,flag_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8024034672970843,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.9,extra,all_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.8007289204097715,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.6,extra,flag_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.800531914893617,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_hybrid_max_allrange_fn,0.9,extra,all_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.7991036249014973,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review_gross
review_score_learn_hard_core_extra,0.8,extra,all_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.7986111111111112,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.7,extra,flag_train,120,0.42105263157894735,0.8333333333333334,165,0.6923076923076923,0.2727272727272727,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.7985618597320726,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.9,extra,flag_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.7975768321513002,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_extra,0.9,extra,flag_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.7944739952718677,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_learn_hard_core_extra,0.9,extra,all_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.7940307328605202,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_hybrid_max_allrange_fn,0.9,extra,all_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7649122807017544,0.7649231678486997,0.7929472025216706,0.7659574468085106,0.7638888888888888,110,34,33,108,0.27692307692307694,0.26153846153846155,0,1,0,1,raw_plus_review
review_score_hybrid_max_allrange_fn,0.7,logreg,all_train,129,0.45263157894736844,0.8682170542635659,156,0.7230769230769231,0.30128205128205127,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7616725768321513,0.8182624113475176,0.7872340425531915,0.7361111111111112,106,38,30,111,0.27692307692307694,0.4,18,20,12,4,raw_plus_review_gross
review_score_upper_low_conf,0.8,extra,flag_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7615248226950355,0.8291469661150512,0.7730496453900709,0.75,108,36,32,109,0.27692307692307694,0.26153846153846155,1,3,0,1,raw_plus_review_gross
review_score_hybrid_max_allrange_fn,0.6,extra,flag_train,159,0.5578947368421052,0.8616352201257862,126,0.6153846153846154,0.31746031746031744,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7615248226950355,0.8153073286052008,0.7730496453900709,0.75,108,36,32,109,0.27692307692307694,0.2923076923076923,2,4,1,0,raw_plus_review_gross
review_score_hybrid_max_allrange_fn,0.7,extra,flag_train,129,0.45263157894736844,0.8682170542635659,156,0.7230769230769231,0.30128205128205127,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7615248226950355,0.8005319148936171,0.7730496453900709,0.75,108,36,32,109,0.27692307692307694,0.26153846153846155,0,2,0,1,raw_plus_review
review_score_learn_hard_core_rf,0.6,logreg,all_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7614509456264775,0.8222517730496455,0.7659574468085106,0.7569444444444444,109,35,33,108,0.27692307692307694,0.38461538461538464,15,17,11,4,raw_plus_review_gross
review_score_learn_hard_core_rf,0.6,logreg,flag_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7613770685579195,0.8242218282111899,0.7588652482269503,0.7638888888888888,110,34,34,107,0.27692307692307694,0.3230769230769231,17,19,8,5,raw_plus_review_gross
review_score_learn_hard_core_rf,0.7,extra,flag_train,120,0.42105263157894735,0.8333333333333334,165,0.6923076923076923,0.2727272727272727,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7613770685579195,0.8125985027580772,0.7588652482269503,0.7638888888888888,110,34,34,107,0.27692307692307694,0.24615384615384617,0,2,0,2,raw_plus_review_gross
review_score_upper_low_conf,0.9,extra,flag_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7613770685579195,0.8082643814026792,0.7588652482269503,0.7638888888888888,110,34,34,107,0.27692307692307694,0.26153846153846155,0,2,0,1,raw_plus_review
review_score_hybrid_max_allrange_fn,0.7,gb,all_train,129,0.45263157894736844,0.8682170542635659,156,0.7230769230769231,0.30128205128205127,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7611554373522458,0.8251329787234043,0.7375886524822695,0.7847222222222222,113,31,37,104,0.27692307692307694,0.27692307692307694,8,10,6,6,raw_plus_review
review_score_hybrid_max_allrange_fn,0.6,gb,all_train,159,0.5578947368421052,0.8616352201257862,126,0.6153846153846154,0.31746031746031744,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.7611554373522458,0.824788219070134,0.7375886524822695,0.7847222222222222,113,31,37,104,0.27692307692307694,0.27692307692307694,8,10,6,6,raw_plus_review
review_score_hybrid_max_allrange_fn,0.8,gb,all_train,74,0.2596491228070175,0.8378378378378378,211,0.7846153846153846,0.24170616113744076,0.7684210526315789,0.7684692671394799,0.7614035087719299,0.761081560283688,0.8071808510638298,0.7304964539007093,0.7916666666666666,114,30,38,103,0.27692307692307694,0.27692307692307694,9,11,6,6,raw_plus_review
review_score_upper_low_conf,0.7,logreg,flag_train,142,0.4982456140350877,0.852112676056338,143,0.7076923076923077,0.32167832167832167,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7579787234042553,0.8389972419227738,0.7659574468085106,0.75,108,36,33,108,0.27692307692307694,0.4153846153846154,18,21,11,2,raw_plus_review_gross
review_score_upper_low_conf,0.9,logreg,all_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7579787234042553,0.8247635933806147,0.7659574468085106,0.75,108,36,33,108,0.27692307692307694,0.4307692307692308,20,23,14,4,raw_plus_review_gross
review_score_upper_low_conf,0.8,logreg,all_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7579048463356974,0.8213159968479118,0.7588652482269503,0.7569444444444444,109,35,34,107,0.27692307692307694,0.4153846153846154,19,22,13,4,raw_plus_review_gross
review_score_learn_hard_core_extra,0.6,extra,flag_train,166,0.5824561403508772,0.8373493975903614,119,0.5846153846153846,0.31932773109243695,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7578309692671394,0.8340721040189124,0.75177304964539,0.7638888888888888,110,34,35,106,0.27692307692307694,0.26153846153846155,2,5,1,2,raw_plus_review_gross
review_score_upper_low_conf,0.9,extra,flag_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7578309692671394,0.8273739164696612,0.75177304964539,0.7638888888888888,110,34,35,106,0.27692307692307694,0.24615384615384617,0,3,0,2,raw_plus_review_gross
review_score_learn_hard_core_extra,0.6,gb,flag_train,166,0.5824561403508772,0.8373493975903614,119,0.5846153846153846,0.31932773109243695,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7576832151300237,0.8242218282111899,0.7375886524822695,0.7777777777777778,112,32,37,104,0.27692307692307694,0.4,19,22,11,3,raw_plus_review_gross
review_score_learn_hard_core_rf,0.7,gb,all_train,120,0.42105263157894735,0.8333333333333334,165,0.6923076923076923,0.2727272727272727,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7576832151300237,0.8102590622537431,0.7375886524822695,0.7777777777777778,112,32,37,104,0.27692307692307694,0.2153846153846154,6,9,3,7,raw_plus_review
review_score_upper_low_conf,0.9,gb,all_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7575354609929078,0.8222763987391646,0.723404255319149,0.7916666666666666,114,30,39,102,0.27692307692307694,0.26153846153846155,9,12,6,7,raw_plus_review
review_score_learn_hard_core_rf,0.9,gb,all_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7575354609929078,0.8123029944838455,0.723404255319149,0.7916666666666666,114,30,39,102,0.27692307692307694,0.26153846153846155,9,12,6,7,raw_plus_review
review_score_hybrid_max_allrange_fn,0.9,gb,all_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7575354609929078,0.808978526398739,0.723404255319149,0.7916666666666666,114,30,39,102,0.27692307692307694,0.26153846153846155,9,12,6,7,raw_plus_review
review_score_learn_hard_core_extra,0.9,gb,all_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7578947368421053,0.7575354609929078,0.80575256107171,0.723404255319149,0.7916666666666666,114,30,39,102,0.27692307692307694,0.26153846153846155,9,12,6,7,raw_plus_review
review_score_upper_low_conf,0.8,logreg,flag_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7548020094562649,0.8298857368006304,0.7943262411347518,0.7152777777777778,103,41,29,112,0.27692307692307694,0.4461538461538462,21,25,13,2,raw_plus_review_gross
review_score_upper_low_conf,0.6,logreg,flag_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7544326241134751,0.8321513002364067,0.7588652482269503,0.75,108,36,34,107,0.27692307692307694,0.36923076923076925,17,21,12,6,raw_plus_review_gross
review_score_learn_hard_core_rf,0.6,gb,all_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7542109929078014,0.8108254531126871,0.7375886524822695,0.7708333333333334,111,33,37,104,0.27692307692307694,0.2153846153846154,5,9,3,7,raw_plus_review
review_score_learn_hard_core_extra,0.7,gb,all_train,135,0.47368421052631576,0.8518518518518519,150,0.6923076923076923,0.3,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7541371158392436,0.8220793932230103,0.7304964539007093,0.7777777777777778,112,32,38,103,0.27692307692307694,0.23076923076923078,7,11,4,7,raw_plus_review
review_score_learn_hard_core_extra,0.9,gb,flag_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7541371158392436,0.8016154452324665,0.7304964539007093,0.7777777777777778,112,32,38,103,0.27692307692307694,0.24615384615384617,7,11,4,6,raw_plus_review
review_score_upper_low_conf,0.8,gb,all_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7540632387706856,0.8227689125295508,0.723404255319149,0.7847222222222222,113,31,39,102,0.27692307692307694,0.26153846153846155,8,12,6,7,raw_plus_review
review_score_learn_hard_core_rf,0.8,gb,all_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7540632387706856,0.8136820330969267,0.723404255319149,0.7847222222222222,113,31,39,102,0.27692307692307694,0.24615384615384617,8,12,5,7,raw_plus_review
review_score_learn_hard_core_extra,0.8,gb,all_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7543859649122807,0.7540632387706856,0.8091509062253743,0.723404255319149,0.7847222222222222,113,31,39,102,0.27692307692307694,0.24615384615384617,8,12,5,7,raw_plus_review
review_score_hybrid_max_allrange_fn,0.6,extra,flag_train,159,0.5578947368421052,0.8616352201257862,126,0.6153846153846154,0.31746031746031744,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.7510342789598109,0.8066883372734437,0.7659574468085106,0.7361111111111112,106,38,33,108,0.27692307692307694,0.24615384615384617,0,5,0,2,raw_plus_review
review_score_learn_hard_core_rf,0.8,logreg,all_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.750960401891253,0.8124014972419228,0.7588652482269503,0.7430555555555556,107,37,34,107,0.27692307692307694,0.4153846153846154,19,24,13,4,raw_plus_review_gross
review_score_learn_hard_core_rf,0.9,logreg,all_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.750960401891253,0.8031914893617021,0.7588652482269503,0.7430555555555556,107,37,34,107,0.27692307692307694,0.4307692307692308,20,25,14,4,raw_plus_review_gross
review_score_learn_hard_core_extra,0.8,logreg,all_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.750886524822695,0.8070823483057525,0.75177304964539,0.75,108,36,35,106,0.27692307692307694,0.4153846153846154,19,24,13,4,raw_plus_review_gross
review_score_learn_hard_core_extra,0.6,gb,all_train,166,0.5824561403508772,0.8373493975903614,119,0.5846153846153846,0.31932773109243695,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.7507387706855791,0.8233845547675335,0.7375886524822695,0.7638888888888888,110,34,37,104,0.27692307692307694,0.2,5,10,2,7,raw_plus_review
review_score_learn_hard_core_rf,0.9,gb,flag_train,52,0.1824561403508772,0.8846153846153846,233,0.8923076923076924,0.24892703862660945,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.7506648936170213,0.8022064617809298,0.7304964539007093,0.7708333333333334,111,33,38,103,0.27692307692307694,0.24615384615384617,9,14,6,8,raw_plus_review
review_score_upper_low_conf,0.7,gb,all_train,142,0.4982456140350877,0.852112676056338,143,0.7076923076923077,0.32167832167832167,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.7505910165484634,0.8221778959810875,0.723404255319149,0.7777777777777778,112,32,39,102,0.27692307692307694,0.26153846153846155,7,12,6,7,raw_plus_review
review_score_upper_low_conf,0.8,gb,flag_train,111,0.3894736842105263,0.8648648648648649,174,0.8,0.2988505747126437,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.7503693853427896,0.817400512214342,0.7021276595744681,0.7986111111111112,115,29,42,99,0.27692307692307694,0.3384615384615385,14,19,10,6,raw_plus_review
review_score_hybrid_max_allrange_fn,0.8,gb,flag_train,74,0.2596491228070175,0.8378378378378378,211,0.7846153846153846,0.24170616113744076,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.7503693853427896,0.7996453900709222,0.7021276595744681,0.7986111111111112,115,29,42,99,0.27692307692307694,0.2153846153846154,9,14,3,7,raw_plus_review
review_score_upper_low_conf,0.9,gb,flag_train,83,0.2912280701754386,0.9156626506024096,202,0.8769230769230769,0.28217821782178215,0.7684210526315789,0.7684692671394799,0.7508771929824561,0.7502216312056738,0.8180900315208826,0.6879432624113475,0.8125,117,27,44,97,0.27692307692307694,0.3230769230769231,13,18,9,6,raw_plus_review
review_score_upper_low_conf,0.6,gb,all_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.7473684210526316,0.7471187943262412,0.8149379432624114,0.723404255319149,0.7708333333333334,111,33,39,102,0.27692307692307694,0.24615384615384617,6,12,5,7,raw_plus_review
review_score_learn_hard_core_rf,0.8,gb,flag_train,75,0.2631578947368421,0.8533333333333334,210,0.8153846153846154,0.2523809523809524,0.7684210526315789,0.7684692671394799,0.7473684210526316,0.7469710401891253,0.8024773443656421,0.7092198581560284,0.7847222222222222,113,31,41,100,0.27692307692307694,0.2923076923076923,12,18,8,7,raw_plus_review
review_score_hybrid_max_allrange_fn,0.7,gb,flag_train,129,0.45263157894736844,0.8682170542635659,156,0.7230769230769231,0.30128205128205127,0.7684210526315789,0.7684692671394799,0.7473684210526316,0.7468971631205674,0.8138790386130812,0.7021276595744681,0.7916666666666666,114,30,42,99,0.27692307692307694,0.27692307692307694,12,18,7,7,raw_plus_review
review_score_hybrid_max_allrange_fn,0.9,gb,flag_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7473684210526316,0.7468971631205674,0.8113179669030733,0.7021276595744681,0.7916666666666666,114,30,42,99,0.27692307692307694,0.24615384615384617,9,15,6,8,raw_plus_review
review_score_hybrid_max_allrange_fn,0.6,logreg,flag_train,159,0.5578947368421052,0.8616352201257862,126,0.6153846153846154,0.31746031746031744,0.7684210526315789,0.7684692671394799,0.743859649122807,0.7445330969267139,0.8122537431048069,0.8085106382978723,0.6805555555555556,98,46,27,114,0.27692307692307694,0.3076923076923077,15,22,8,6,raw_plus_review
review_score_hybrid_max_allrange_fn,0.6,logreg,flag_train,159,0.5578947368421052,0.8616352201257862,126,0.6153846153846154,0.31746031746031744,0.7684210526315789,0.7684692671394799,0.743859649122807,0.7443853427895981,0.7969365642237983,0.7943262411347518,0.6944444444444444,100,44,29,112,0.27692307692307694,0.4,18,25,11,3,raw_plus_review_gross
review_score_hybrid_max_allrange_fn,0.6,logreg,all_train,159,0.5578947368421052,0.8616352201257862,126,0.6153846153846154,0.31746031746031744,0.7684210526315789,0.7684692671394799,0.743859649122807,0.7443114657210401,0.797724586288416,0.7872340425531915,0.7013888888888888,101,43,30,111,0.27692307692307694,0.3076923076923077,9,16,5,3,raw_plus_review
review_score_hybrid_max_allrange_fn,0.8,logreg,all_train,74,0.2596491228070175,0.8378378378378378,211,0.7846153846153846,0.24170616113744076,0.7684210526315789,0.7684692671394799,0.743859649122807,0.7442375886524824,0.7948187549251379,0.7801418439716312,0.7083333333333334,102,42,31,110,0.27692307692307694,0.4307692307692308,20,27,14,4,raw_plus_review_gross
review_score_upper_low_conf,0.6,gb,flag_train,162,0.5684210526315789,0.8271604938271605,123,0.6461538461538462,0.34146341463414637,0.7684210526315789,0.7684692671394799,0.743859649122807,0.7439420803782506,0.8198384554767534,0.75177304964539,0.7361111111111112,106,38,35,106,0.27692307692307694,0.46153846153846156,19,26,13,1,raw_plus_review_gross
review_score_hybrid_max_allrange_fn,0.7,logreg,flag_train,129,0.45263157894736844,0.8682170542635659,156,0.7230769230769231,0.30128205128205127,0.7684210526315789,0.7684692671394799,0.7403508771929824,0.7410608747044918,0.7974290780141844,0.8085106382978723,0.6736111111111112,97,47,27,114,0.27692307692307694,0.4461538461538462,20,28,13,2,raw_plus_review_gross
review_score_hybrid_max_allrange_fn,0.9,logreg,all_train,41,0.14385964912280702,0.8536585365853658,244,0.9076923076923077,0.24180327868852458,0.7684210526315789,0.7684692671394799,0.7403508771929824,0.7406176122931443,0.7917159180457052,0.7659574468085106,0.7152777777777778,103,41,33,108,0.27692307692307694,0.4461538461538462,21,29,15,4,raw_plus_review_gross
review_score_learn_hard_core_extra,0.9,logreg,all_train,30,0.10526315789473684,0.8333333333333334,255,0.9230769230769231,0.23529411764705882,0.7684210526315789,0.7684692671394799,0.7403508771929824,0.7404698581560283,0.7874310480693459,0.75177304964539,0.7291666666666666,105,39,35,106,0.27692307692307694,0.4461538461538462,21,29,15,4,raw_plus_review_gross
review_score_learn_hard_core_extra,0.8,logreg,flag_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7368421052631579,0.7370715130023641,0.8182131599684791,0.7588652482269503,0.7152777777777778,103,41,34,107,0.27692307692307694,0.4461538461538462,19,28,13,2,raw_plus_review_gross
review_score_learn_hard_core_rf,0.6,gb,flag_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7368421052631579,0.7369237588652482,0.8014676910953505,0.7446808510638298,0.7291666666666666,105,39,36,105,0.27692307692307694,0.3230769230769231,10,19,5,2,raw_plus_review_gross
review_score_learn_hard_core_extra,0.8,gb,flag_train,79,0.2771929824561403,0.8481012658227848,206,0.8153846153846154,0.25728155339805825,0.7684210526315789,0.7684692671394799,0.7368421052631579,0.7367021276595744,0.7932673364854217,0.723404255319149,0.75,108,36,39,102,0.27692307692307694,0.24615384615384617,9,18,5,7,raw_plus_review
review_score_hybrid_max_allrange_fn,0.7,logreg,all_train,129,0.45263157894736844,0.8682170542635659,156,0.7230769230769231,0.30128205128205127,0.7684210526315789,0.7684692671394799,0.7333333333333333,0.7336731678486997,0.7967395587076438,0.7659574468085106,0.7013888888888888,101,43,33,108,0.27692307692307694,0.2923076923076923,9,19,5,4,raw_plus_review
review_score_upper_low_conf,0.7,gb,flag_train,142,0.4982456140350877,0.852112676056338,143,0.7076923076923077,0.32167832167832167,0.7684210526315789,0.7684692671394799,0.7333333333333333,0.7327866430260047,0.8179176516942475,0.6808510638297872,0.7847222222222222,113,31,45,96,0.27692307692307694,0.3230769230769231,14,24,11,8,raw_plus_review
review_score_learn_hard_core_rf,0.6,logreg,all_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7298245614035088,0.7299054373522458,0.7921591804570528,0.7375886524822695,0.7222222222222222,104,40,37,104,0.27692307692307694,0.27692307692307694,9,20,5,5,raw_plus_review
review_score_learn_hard_core_rf,0.7,gb,flag_train,120,0.42105263157894735,0.8333333333333334,165,0.6923076923076923,0.2727272727272727,0.7684210526315789,0.7684692671394799,0.7298245614035088,0.7293882978723405,0.790016745468873,0.6879432624113475,0.7708333333333334,111,33,44,97,0.27692307692307694,0.23076923076923078,11,22,5,8,raw_plus_review
review_score_learn_hard_core_rf,0.6,logreg,flag_train,154,0.5403508771929825,0.8116883116883117,131,0.6,0.29770992366412213,0.7684210526315789,0.7684692671394799,0.7228070175438597,0.7231087470449172,0.7882190701339636,0.75177304964539,0.6944444444444444,100,44,35,106,0.27692307692307694,0.27692307692307694,11,24,4,4,raw_plus_review
