split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,image,none,0.8043242710795903,0.743859649122807,0.7435726950354611,0.7163120567375887,0.7708333333333334,0.753731343283582,0.7345454545454545,111,33,40,101
test_oof,case,mean,0.8043242710795903,0.743859649122807,0.7435726950354611,0.7163120567375887,0.7708333333333334,0.753731343283582,0.7345454545454545,111,33,40,101
