candidate_id,scope,n,baseline_adaptive_review_n,baseline_adaptive_review_rate,flip_n,flip_rate,remaining_review_n,remaining_review_rate,flip_error_n,rescued_n,hurt_n,base_raw_error_n,base_raw_balanced_accuracy,accuracy,balanced_accuracy,f1,sensitivity_high,specificity_low,tn,fp,fn,tp,auc
stable_supported_domain_flip,old_data,285,154,0.5403508771929825,0,0.0,154,0.5403508771929825,0,0,0,1,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,144,0,0,141,0.8737687155240348
stable_supported_domain_flip,third_batch,306,164,0.5359477124183006,2,0.006535947712418301,162,0.5294117647058824,0,2,0,9,0.9528527874564461,0.9967320261437909,0.9939024390243902,0.9938650306748467,0.9878048780487805,1.0,224,0,1,81,0.818270905923345
stable_supported_domain_flip,internal_old_third,591,318,0.5380710659898477,2,0.00338409475465313,316,0.5346869712351946,0,2,0,10,0.9802288457789043,0.9983079526226735,0.9977578475336323,0.9977528089887641,0.9955156950672646,1.0,368,0,1,222,0.860011698186781
stable_supported_domain_flip,strict_external_no_flip,108,94,0.8703703703703703,0,0.0,94,0.8703703703703703,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,61,0,0,47,0.67317753749564
stable_supported_domain_flip,all_domains,699,412,0.5894134477825465,2,0.002861230329041488,410,0.586552217453505,0,2,0,10,0.9835405335405336,0.9985693848354793,0.9981481481481482,0.9981447124304267,0.9962962962962963,1.0,429,0,1,269,0.8353017353017353
