align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
mean,32,0.6242353916168213,logreg_c001,none,none,balanced_accuracy,0.5099999999999999,0.708628841607565,0.7087719298245614,0.708628841607565,0.7025089605734767,104,40,43,98,0.7400019700551616,0.5925925925925926,0.5856295779560516,0.5319148936170213,39,22,22,25,0.5521450994070457,0.580952380952381,0.5763022743947175,0.5319148936170213,36,22,22,25,0.5421863536316949
diag,64,0.7603662610054016,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.6805555555555556,0.6807017543859649,0.6805555555555556,0.6738351254480287,100,44,47,94,0.7230594956658786,0.5740740740740741,0.5790024415765609,0.5576923076923077,33,28,18,29,0.5974886641088246,0.5714285714285714,0.5757520176082171,0.5631067961165048,31,27,18,29,0.5935436537050625
mean,200,0.9603592753410339,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.5979609929078014,0.6,0.5979609929078014,0.5,114,30,84,57,0.6362293144208038,0.5925925925925926,0.5734216951517266,0.47619047619047616,44,17,27,20,0.5465643529822114,0.5904761904761905,0.5748349229640499,0.4819277108433735,42,16,27,20,0.5531914893617021
mean,32,0.624032199382782,logreg_c1,none,none,balanced_accuracy,0.5299999999999999,0.7119533096926713,0.712280701754386,0.7119533096926713,0.7007299270072993,107,37,45,96,0.7509357762017337,0.5925925925925926,0.5831880013951866,0.5217391304347826,40,21,23,24,0.5591210324380886,0.580952380952381,0.5742846661775496,0.5217391304347826,37,21,23,24,0.549523110785033
coral,32,0.6241244077682495,logreg_c001,none,p80,balanced_accuracy,0.49999999999999994,0.6739066193853428,0.6736842105263158,0.6739066193853428,0.6782006920415224,94,50,43,98,0.7115839243498817,0.5833333333333334,0.5847575863271712,0.5544554455445545,35,26,19,28,0.6055109870945239,0.5714285714285714,0.5737344093910491,0.5544554455445545,32,26,19,28,0.5946441672780631
coral,64,0.7601783275604248,logreg_c001,none,p80,balanced_accuracy,0.4799999999999999,0.6288416075650118,0.6280701754385964,0.6288416075650118,0.6513157894736842,80,64,42,99,0.6662234042553191,0.5648148148148148,0.5781304499476805,0.5765765765765766,29,32,15,32,0.5772584583188001,0.5619047619047619,0.5731841526045488,0.5818181818181818,27,31,15,32,0.5715333822450477
diag,200,0.9604427218437195,svc_c1,none,none,balanced_accuracy,0.5099999999999999,0.6053486997635933,0.6070175438596491,0.6053486997635933,0.5294117647058824,110,34,78,63,0.6152974783293932,0.5833333333333334,0.5823160097663063,0.5454545454545454,36,25,20,27,0.5660969654691315,0.5714285714285714,0.5717168011738811,0.5454545454545454,33,25,20,27,0.5634629493763756
mean,32,0.6240699887275696,rf_d5,none,none,balanced_accuracy,0.5099999999999999,0.6626034278959811,0.6631578947368421,0.6626034278959811,0.6417910447761194,103,41,55,86,0.7096138691883372,0.5740740740740741,0.5716777118939658,0.5306122448979592,36,25,21,26,0.5863271712591559,0.5714285714285714,0.5696991929567131,0.5360824742268041,34,24,21,26,0.5807043286867205
coral,128,0.8905518054962158,logreg_c001,none,p90,balanced_accuracy,0.5199999999999999,0.6480496453900709,0.6491228070175439,0.6480496453900709,0.6062992125984252,108,36,64,77,0.6641055949566588,0.5740740740740741,0.5692361353331008,0.5208333333333334,37,24,22,25,0.5486571328915242,0.5714285714285714,0.5676815847395451,0.5263157894736842,35,23,22,25,0.5465884079236978
mean,64,0.7600275278091431,svc_c1,none,none,balanced_accuracy,0.48999999999999994,0.648936170212766,0.6491228070175439,0.648936170212766,0.6402877697841727,96,48,52,89,0.6974241528762806,0.5648148148148148,0.5708057202650855,0.5523809523809524,32,29,18,29,0.545517963027555,0.5619047619047619,0.5671313279530448,0.5576923076923077,30,28,18,29,0.5421863536316948
diag,32,0.6242423057556152,logreg_c01,none,none,balanced_accuracy,0.6,0.6971040189125295,0.6982456140350877,0.6971040189125295,0.6587301587301587,116,28,58,83,0.7289696611505122,0.5925925925925926,0.5734216951517266,0.47619047619047616,44,17,27,20,0.5803976281827694,0.580952380952381,0.5662142333088774,0.47619047619047616,41,17,27,20,0.5696991929567132
coral,200,0.9603282809257507,extra_d5,top5sim,none,balanced_accuracy,0.4699999999999999,0.5251182033096926,0.5228070175438596,0.5251182033096926,0.6069364161849711,44,100,36,105,0.5313731284475965,0.5370370370370371,0.5657481688175794,0.5967741935483871,21,40,10,37,0.5845831880013951,0.5428571428571428,0.5660308143800441,0.6065573770491803,20,38,10,37,0.5836390315480557
coral,128,0.8906428813934326,logreg_c01,none,p80,balanced_accuracy,0.48999999999999994,0.6565455082742317,0.656140350877193,0.6565455082742317,0.6666666666666666,89,55,43,98,0.6814420803782506,0.5648148148148148,0.5683641437042204,0.5436893203883495,33,28,19,28,0.5437739797697942,0.5619047619047619,0.5651137197358767,0.5490196078431373,31,27,19,28,0.5425531914893618
coral,128,0.8904733061790466,logreg_c001,none,p80,balanced_accuracy,0.4599999999999999,0.6184988179669031,0.6175438596491228,0.6184988179669031,0.6472491909385113,76,68,41,100,0.6411052009456264,0.5555555555555556,0.5699337286362051,0.5714285714285714,28,33,15,32,0.5451691663760027,0.5523809523809524,0.5645634629493763,0.5765765765765766,26,32,15,32,0.5410858400586941
diag,32,0.6242743730545044,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.6835845153664303,0.6842105263157895,0.6835845153664303,0.6616541353383458,107,37,53,88,0.719562647754137,0.5833333333333334,0.5725497035228462,0.5054945054945055,40,21,24,23,0.6341123125217998,0.5714285714285714,0.5636463683052091,0.5054945054945055,37,21,24,23,0.6239911958914159
none,32,0.6239251494407654,logreg_c001,maxsim,none,balanced_accuracy,0.4699999999999999,0.6747931442080378,0.6736842105263158,0.6747931442080378,0.7028753993610224,82,62,31,110,0.738672182821119,0.5833333333333334,0.5725497035228462,0.5054945054945055,40,21,24,23,0.5709801185908616,0.5714285714285714,0.5636463683052091,0.5054945054945055,37,21,24,23,0.5601614086573734
diag,200,0.9603305459022522,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.6338652482269503,0.631578947368421,0.6338652482269503,0.6956521739130435,60,84,21,120,0.6772557131599685,0.5462962962962963,0.5592954307638647,0.5585585585585585,28,33,16,31,0.5943494942448553,0.5523809523809524,0.5625458547322083,0.5688073394495413,27,31,16,31,0.5975788701393984
coral,32,0.6241216659545898,extra_d5,none,p90,balanced_accuracy,0.49999999999999994,0.6383717494089834,0.6385964912280702,0.6383717494089834,0.628158844765343,95,49,54,87,0.6729215918045706,0.5740740740740741,0.5716777118939658,0.5306122448979592,36,25,21,26,0.5845831880013952,0.5619047619047619,0.5610785033015407,0.5306122448979592,33,25,21,26,0.5766691122523844
coral,64,0.759845495223999,logreg_c01,none,none,balanced_accuracy,0.5199999999999999,0.6804816784869976,0.6807017543859649,0.6804816784869976,0.6714801444043321,101,43,48,93,0.720596926713948,0.5648148148148148,0.5634809905824905,0.5252525252525253,35,26,21,26,0.5727241018486222,0.5619047619047619,0.5610785033015407,0.5306122448979592,33,25,21,26,0.5693323550990462
mean,64,0.7598298788070679,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.6760490543735225,0.6771929824561403,0.6760490543735225,0.6349206349206349,113,31,61,80,0.7110914105594957,0.5740740740740741,0.5692361353331008,0.5208333333333334,37,24,22,25,0.5734216951517266,0.5619047619047619,0.5590608950843727,0.5208333333333334,34,24,22,25,0.5671313279530448
coral,32,0.6240571737289429,logreg_c001,none,p90,balanced_accuracy,0.48999999999999994,0.6601654846335698,0.6596491228070176,0.6601654846335698,0.6734006734006734,88,56,41,100,0.6994188337273444,0.5648148148148148,0.5708057202650855,0.5523809523809524,32,29,18,29,0.5880711545169166,0.5523809523809524,0.5585106382978724,0.5523809523809524,29,29,18,29,0.5770359501100513
coral,64,0.7600622177124023,logreg_c001,none,p85,balanced_accuracy,0.48999999999999994,0.6422133569739953,0.6421052631578947,0.6422133569739953,0.6433566433566433,91,53,49,92,0.682919621749409,0.5555555555555556,0.56260899895361,0.5471698113207547,31,30,18,29,0.5800488315312172,0.5523809523809524,0.5585106382978724,0.5523809523809524,29,29,18,29,0.574468085106383
mean,32,0.6239680051803589,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.6671838061465721,0.6666666666666666,0.6671838061465721,0.6801346801346801,89,55,40,101,0.7171985815602837,0.5462962962962963,0.5641785838855947,0.5739130434782609,26,35,14,33,0.6145797000348797,0.5428571428571428,0.557960381511372,0.5789473684210527,24,34,14,33,0.6060161408657374
diag,32,0.6242782473564148,logreg_c001,none,none,balanced_accuracy,0.5199999999999999,0.6943705673758864,0.6947368421052632,0.6943705673758864,0.6813186813186813,105,39,48,93,0.745419621749409,0.5740740740740741,0.5667945587722358,0.5106382978723404,38,23,23,24,0.5866759679107081,0.5619047619047619,0.5570432868672046,0.5106382978723404,35,23,23,24,0.5770359501100514
none,32,0.6240071058273315,logreg_c01,top5sim,none,balanced_accuracy,0.4599999999999999,0.6780437352245863,0.6771929824561403,0.6780437352245863,0.6993464052287581,86,58,34,107,0.7253743104806935,0.5740740740740741,0.5667945587722358,0.5106382978723404,38,23,23,24,0.5699337286362052,0.5619047619047619,0.5570432868672046,0.5106382978723404,35,23,23,24,0.5608950843727072
coral,32,0.6242280006408691,logreg_c01,none,p80,balanced_accuracy,0.5399999999999999,0.697621158392435,0.6982456140350877,0.697621158392435,0.6766917293233082,109,35,51,90,0.7327127659574467,0.5740740740740741,0.5667945587722358,0.5106382978723404,38,23,23,24,0.579351238228113,0.5619047619047619,0.5570432868672046,0.5106382978723404,35,23,23,24,0.5696991929567131
coral,128,0.8904566764831543,logreg_c001,maxsim,none,balanced_accuracy,0.5399999999999999,0.6269208037825059,0.6280701754385964,0.6269208037825059,0.5793650793650794,106,38,68,73,0.6515957446808511,0.5648148148148148,0.5585978374607603,0.5052631578947369,37,24,23,24,0.5224973840251134,0.5619047619047619,0.5570432868672046,0.5106382978723404,35,23,23,24,0.5201760821716801
coral,200,0.9603164196014404,logreg_c001,none,p90,balanced_accuracy,0.48999999999999994,0.5895390070921986,0.5894736842105263,0.5895390070921986,0.5894736842105263,84,60,57,84,0.5915583136327818,0.5555555555555556,0.5601674223927451,0.5384615384615384,32,29,19,28,0.54307638646669,0.5523809523809524,0.5564930300807043,0.5436893203883495,30,28,19,28,0.5425531914893617
none,32,0.6241892576217651,logreg_c001,top5sim,none,balanced_accuracy,0.48999999999999994,0.6845449172576832,0.6842105263157895,0.6845449172576832,0.6917808219178082,94,50,40,101,0.7397557131599685,0.5833333333333334,0.5627833972793861,0.4578313253012048,44,17,28,19,0.5629577956051621,0.5714285714285714,0.555575935436537,0.4578313253012048,41,17,28,19,0.5539251650770359
diag,200,0.9602964520454407,rf_d5,none,none,balanced_accuracy,0.48999999999999994,0.604831560283688,0.6035087719298246,0.604831560283688,0.64576802507837,69,75,38,103,0.6368695823483057,0.5370370370370371,0.5413324032089293,0.5192307692307693,31,30,20,27,0.5211021974189048,0.5523809523809524,0.5544754218635364,0.5346534653465347,31,27,20,27,0.5366837857666911
coral,200,0.9603165984153748,extra_d5,maxsim,none,balanced_accuracy,0.49999999999999994,0.5576241134751774,0.5578947368421052,0.5576241134751774,0.5434782608695652,84,60,66,75,0.5668833727344366,0.5555555555555556,0.5577258458318801,0.5294117647058824,33,28,20,27,0.5524938960585979,0.5523809523809524,0.5544754218635364,0.5346534653465347,31,27,20,27,0.5487894350696992
coral,32,0.6240483522415161,logreg_c01,none,none,balanced_accuracy,0.62,0.6999113475177305,0.7017543859649122,0.6999113475177305,0.6351931330472103,126,18,67,74,0.7375394011032308,0.5833333333333334,0.5603418207185211,0.4444444444444444,45,16,29,18,0.5786536449250087,0.5714285714285714,0.553558327219369,0.4444444444444444,42,16,29,18,0.5689655172413792
coral,64,0.7600588798522949,logreg_c001,none,p90,balanced_accuracy,0.48999999999999994,0.6532210401891253,0.6526315789473685,0.6532210401891253,0.6688963210702341,86,58,41,100,0.6876970055161544,0.5462962962962963,0.5568538542029997,0.5504587155963303,29,32,17,30,0.5716777118939658,0.5428571428571428,0.5519075568598679,0.5555555555555556,27,31,17,30,0.5612619222303742
coral,32,0.6242592930793762,logreg_c001,top5sim,none,balanced_accuracy,0.5599999999999999,0.6540336879432624,0.656140350877193,0.6540336879432624,0.5663716814159292,123,21,77,64,0.6963652482269503,0.5833333333333334,0.557900244157656,0.43037974683544306,46,15,30,17,0.6037670038367632,0.5714285714285714,0.551540719002201,0.43037974683544306,43,15,30,17,0.5924431401320617
coral,32,0.6239915490150452,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.6340868794326241,0.6350877192982456,0.6340868794326241,0.59375,105,39,65,76,0.6580969267139479,0.5740740740740741,0.5594698290896407,0.4772727272727273,41,20,26,21,0.5880711545169166,0.5619047619047619,0.5509904622157007,0.4772727272727273,38,20,26,21,0.5788701393983859
coral,128,0.8904595971107483,extra_d5,none,p80,balanced_accuracy,0.5099999999999999,0.6129580378250591,0.6140350877192983,0.6129580378250591,0.5669291338582677,103,41,69,72,0.5954491725768322,0.5648148148148148,0.5512731077781653,0.47191011235955055,40,21,26,21,0.5357516567840949,0.5619047619047619,0.5509904622157007,0.4772727272727273,38,20,26,21,0.532648569332355
coral,32,0.6240026950836182,logreg_c01,none,p90,balanced_accuracy,0.48999999999999994,0.7016105200945626,0.7017543859649122,0.7016105200945626,0.6953405017921147,103,41,44,97,0.7395587076438139,0.5648148148148148,0.5610394140216254,0.5154639175257731,36,25,22,25,0.5814440181374259,0.5523809523809524,0.5504402054292004,0.5154639175257731,33,25,22,25,0.5730007336757154
coral,32,0.6240267157554626,logreg_c01,none,p85,balanced_accuracy,0.58,0.6583185579196218,0.6596491228070176,0.6583185579196218,0.6072874493927125,113,31,66,75,0.7042947202521672,0.5740740740740741,0.5570282525287757,0.46511627906976744,42,19,27,20,0.576909661667248,0.5619047619047619,0.5489728539985327,0.46511627906976744,39,19,27,20,0.5674981658107117
coral,128,0.8904428482055664,svc_c1,none,none,balanced_accuracy,0.49999999999999994,0.6037234042553192,0.6035087719298246,0.6037234042553192,0.6089965397923875,84,60,53,88,0.6280043341213554,0.5555555555555556,0.550401116149285,0.5,36,25,23,24,0.5591210324380885,0.5523809523809524,0.5484225972120322,0.5052631578947369,34,24,23,24,0.5575935436537051
coral,128,0.8905868530273438,rf_d5,none,p85,balanced_accuracy,0.57,0.6000295508274232,0.6035087719298246,0.6000295508274232,0.4021164021164021,134,10,103,38,0.5898345153664303,0.5925925925925926,0.5514475061039414,0.3333333333333333,53,8,36,11,0.5238925706313219,0.580952380952381,0.5480557593543653,0.3333333333333333,50,8,36,11,0.5245781364636831
coral,32,0.6239157915115356,rf_d5,maxsim,none,balanced_accuracy,0.4799999999999999,0.6811465721040189,0.6807017543859649,0.6811465721040189,0.6915254237288135,92,52,39,102,0.7054275019700552,0.5462962962962963,0.5519707010812696,0.5333333333333333,31,30,19,28,0.555284269271015,0.5428571428571428,0.5478723404255319,0.5384615384615384,29,29,19,28,0.5520909757887014
coral,32,0.6239314079284668,rf_d5,none,p90,balanced_accuracy,0.48999999999999994,0.6387411347517731,0.6385964912280702,0.6387411347517731,0.6411149825783972,90,54,49,92,0.6808510638297872,0.5370370370370371,0.5437739797697942,0.5283018867924528,30,31,19,28,0.5490059295430764,0.5428571428571428,0.5478723404255319,0.5384615384615384,29,29,19,28,0.5469552457813647
coral,200,0.9604012966156006,logreg_c001,none,none,balanced_accuracy,0.49999999999999994,0.5789007092198581,0.5789473684210527,0.5789007092198581,0.574468085106383,84,60,60,81,0.5910165484633569,0.5462962962962963,0.5519707010812696,0.5333333333333333,31,30,19,28,0.545866759679107,0.5428571428571428,0.5478723404255319,0.5384615384615384,29,29,19,28,0.5451210564930301
diag,128,0.8904271125793457,svc_c1,none,none,balanced_accuracy,0.42999999999999994,0.6748670212765957,0.6736842105263158,0.6748670212765957,0.7047619047619048,81,63,30,111,0.7160165484633569,0.5370370370370371,0.5535402860132542,0.5614035087719298,26,35,15,32,0.5392396232996163,0.5333333333333333,0.5473220836390316,0.5663716814159292,24,34,15,32,0.5352164343360235
coral,32,0.6241086721420288,logreg_c01,top5sim,none,balanced_accuracy,0.6,0.69673463356974,0.6982456140350877,0.69673463356974,0.6446280991735537,121,23,63,78,0.7374901497241921,0.5740740740740741,0.5545866759679107,0.4523809523809524,43,18,28,19,0.584234391349843,0.5619047619047619,0.5469552457813647,0.4523809523809524,40,18,28,19,0.574468085106383
coral,64,0.7600538730621338,logreg_c01,none,p85,balanced_accuracy,0.58,0.6725768321513003,0.6736842105263158,0.6725768321513003,0.6324110671936759,112,32,61,80,0.6978427895981087,0.5648148148148148,0.5561562608998953,0.4946236559139785,38,23,24,23,0.5953958841995116,0.5523809523809524,0.5464049889948642,0.4946236559139785,35,23,24,23,0.582905355832722
coral,64,0.7601801753044128,extra_d5,none,p80,balanced_accuracy,0.49999999999999994,0.6241873522458629,0.624561403508772,0.6241873522458629,0.608058608058608,95,49,58,83,0.6507584712371947,0.5555555555555556,0.5479595395884199,0.48936170212765956,37,24,24,23,0.5664457621206835,0.5523809523809524,0.5464049889948642,0.4946236559139785,35,23,24,23,0.566397652237711
none,128,0.8905212879180908,logreg_c01,none,p85,balanced_accuracy,0.5299999999999999,0.7084072104018913,0.7087719298245614,0.7084072104018913,0.6959706959706959,107,37,46,95,0.7384751773049645,0.5462962962962963,0.5495291245204046,0.5242718446601942,32,29,20,27,0.5228461806766656,0.5428571428571428,0.545854732208364,0.5294117647058824,30,28,20,27,0.5231107850330154
coral,128,0.8904608488082886,logreg_c01,none,p90,balanced_accuracy,0.5099999999999999,0.652556146572104,0.6526315789473685,0.652556146572104,0.6476868327402135,95,49,50,91,0.6925728920409772,0.5462962962962963,0.5495291245204046,0.5242718446601942,32,29,20,27,0.531217300313917,0.5428571428571428,0.545854732208364,0.5294117647058824,30,28,20,27,0.5311812179016875
none,64,0.7601702213287354,extra_d5,none,p90,balanced_accuracy,0.49999999999999994,0.6839539007092199,0.6842105263157895,0.6839539007092199,0.6739130434782609,102,42,48,93,0.7224192277383766,0.5555555555555556,0.545517963027555,0.4782608695652174,38,23,25,22,0.5559818625741193,0.5523809523809524,0.5443873807776962,0.4835164835164835,36,22,25,22,0.5506236243580338
none,128,0.8903544545173645,rf_d5,none,none,balanced_accuracy,0.49999999999999994,0.673684988179669,0.6736842105263158,0.673684988179669,0.6713780918727915,97,47,46,95,0.7140957446808511,0.5555555555555556,0.545517963027555,0.4782608695652174,38,23,25,22,0.5277293337983955,0.5523809523809524,0.5443873807776962,0.4835164835164835,36,22,25,22,0.5278796771826852
coral,128,0.8904740214347839,logreg_c001,top5sim,none,balanced_accuracy,0.5099999999999999,0.6627511820330969,0.6631578947368421,0.6627511820330969,0.6470588235294118,101,43,53,88,0.6570626477541371,0.5462962962962963,0.5470875479595396,0.5148514851485149,33,28,21,26,0.5514475061039414,0.5428571428571428,0.5438371239911959,0.52,31,27,21,26,0.5487894350696992
coral,64,0.7600668668746948,logreg_c001,maxsim,none,balanced_accuracy,0.5499999999999999,0.6089686761229314,0.6105263157894737,0.6089686761229314,0.5394190871369294,109,35,76,65,0.6307624113475178,0.5648148148148148,0.5512731077781653,0.47191011235955055,40,21,26,21,0.5521450994070457,0.5523809523809524,0.5423697725605283,0.47191011235955055,37,21,26,21,0.545487894350697
coral,200,0.9603890776634216,svc_c1,none,none,balanced_accuracy,0.5199999999999999,0.5950797872340425,0.5964912280701754,0.5950797872340425,0.5306122448979592,105,39,76,65,0.6170705279747833,0.5555555555555556,0.5430763864666899,0.4666666666666667,39,22,26,21,0.581792814788978,0.5523809523809524,0.5423697725605283,0.47191011235955055,37,21,26,21,0.582905355832722
none,64,0.7600341439247131,logreg_c001,top5sim,none,balanced_accuracy,0.4599999999999999,0.7239952718676124,0.7228070175438597,0.7239952718676124,0.7492063492063492,88,56,23,118,0.7820626477541371,0.5462962962962963,0.5446459713986745,0.5050505050505051,34,27,22,25,0.5137774677363097,0.5428571428571428,0.5418195157740279,0.5102040816326531,32,26,22,25,0.5058694057226706
diag,128,0.8902788162231445,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.6247783687943262,0.624561403508772,0.6247783687943262,0.629757785467128,87,57,50,91,0.6680457052797478,0.5555555555555556,0.55284269271015,0.5102040816326531,35,26,22,25,0.5678409487268922,0.5428571428571428,0.5418195157740279,0.5102040816326531,32,26,22,25,0.5630961115187088
coral,128,0.8903539180755615,extra_d5,maxsim,none,balanced_accuracy,0.49999999999999994,0.624113475177305,0.624561403508772,0.624113475177305,0.6051660516605166,96,48,59,82,0.6575059101654847,0.5462962962962963,0.5446459713986745,0.5050505050505051,34,27,22,25,0.5605162190442972,0.5428571428571428,0.5418195157740279,0.5102040816326531,32,26,22,25,0.5590608950843727
none,200,0.9602602124214172,extra_d5,none,p90,balanced_accuracy,0.49999999999999994,0.5787529550827424,0.5789473684210527,0.5787529550827424,0.5683453237410072,86,58,62,79,0.6159377462568952,0.5370370370370371,0.5364492500871991,0.5,33,28,22,25,0.5619114056505057,0.5428571428571428,0.5418195157740279,0.5102040816326531,32,26,22,25,0.562362435803375
