split,policy,n,control_n,control_rate,auto_n,auto_rate,remaining_error_n,auto_wrong_n,auto_fn_n,auto_fp_n,captured_wrong_n,captured_fn_n,captured_fp_n,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp,extra_control_n,extra_control_rate,extra_captured_wrong_n,extra_captured_fn_n,extra_captured_fp_n,candidate,rate
pseudo_third_to_old,v50_plus_risk_direction_r175,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,risk_direction,0.175
pseudo_third_to_old,v50_plus_risk_direction_r200,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,risk_direction,0.2
pseudo_third_to_old,v50_plus_risk_direction_r225,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,risk_direction,0.225
pseudo_third_to_old,v50_plus_risk_direction_r250,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,risk_direction,0.25
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r025,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,low_confidence_min_margin,0.025
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r050,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,low_confidence_min_margin,0.05
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r075,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,low_confidence_min_margin,0.075
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r100,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,low_confidence_min_margin,0.1
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r125,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,low_confidence_min_margin,0.125
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r150,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,low_confidence_min_margin,0.15
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r175,285,209,0.7333333333333333,76,0.26666666666666666,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,2.0,0.007017543859649123,0.0,0.0,0.0,low_confidence_min_margin,0.175
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r200,285,209,0.7333333333333333,76,0.26666666666666666,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,2.0,0.007017543859649123,0.0,0.0,0.0,low_confidence_min_margin,0.2
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r225,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,low_confidence_min_margin,0.225
pseudo_third_to_old,v50_plus_low_confidence_min_margin_r250,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,low_confidence_min_margin,0.25
pseudo_third_to_old,v50_plus_main_robust_disagreement_r025,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,main_robust_disagreement,0.025
pseudo_third_to_old,v50_plus_main_robust_disagreement_r050,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,main_robust_disagreement,0.05
pseudo_third_to_old,v50_plus_main_robust_disagreement_r075,285,209,0.7333333333333333,76,0.26666666666666666,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,2.0,0.007017543859649123,0.0,0.0,0.0,main_robust_disagreement,0.075
pseudo_third_to_old,v50_plus_main_robust_disagreement_r100,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,main_robust_disagreement,0.1
pseudo_third_to_old,v50_plus_main_robust_disagreement_r125,285,211,0.7403508771929824,74,0.2596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,4.0,0.014035087719298246,0.0,0.0,0.0,main_robust_disagreement,0.125
pseudo_third_to_old,v50_plus_main_robust_disagreement_r150,285,214,0.7508771929824561,71,0.24912280701754386,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,7.0,0.02456140350877193,0.0,0.0,0.0,main_robust_disagreement,0.15
pseudo_third_to_old,v50_plus_main_robust_disagreement_r175,285,215,0.7543859649122807,70,0.24561403508771928,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,8.0,0.028070175438596492,0.0,0.0,0.0,main_robust_disagreement,0.175
pseudo_third_to_old,v50_plus_main_robust_disagreement_r200,285,216,0.7578947368421053,69,0.24210526315789474,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,9.0,0.031578947368421054,0.0,0.0,0.0,main_robust_disagreement,0.2
pseudo_third_to_old,v50_plus_main_robust_disagreement_r225,285,218,0.7649122807017544,67,0.23508771929824562,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,11.0,0.03859649122807018,0.0,0.0,0.0,main_robust_disagreement,0.225
pseudo_third_to_old,v50_plus_main_robust_disagreement_r250,285,218,0.7649122807017544,67,0.23508771929824562,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,11.0,0.03859649122807018,0.0,0.0,0.0,main_robust_disagreement,0.25
pseudo_third_to_old,v50_plus_core_model_range_r025,285,207,0.7263157894736842,78,0.2736842105263158,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,0.0,0.0,0.0,0.0,0.0,core_model_range,0.025
pseudo_third_to_old,v50_plus_core_model_range_r050,285,208,0.7298245614035088,77,0.27017543859649124,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,1.0,0.0035087719298245615,0.0,0.0,0.0,core_model_range,0.05
