fold_id,best_epoch,best_val_selection_metric,test_case_mean_primary_metric,test_case_mean_accuracy,test_case_mean_balanced_accuracy
1,8,0.7002836879432623,0.8486111111111111,0.6991869918699187,0.7270833333333333
2,2,0.7204651162790697,0.7194326241134752,0.6639344262295082,0.6432624113475177
3,3,0.7295316979929913,0.7900775193798449,0.6949152542372882,0.7203100775193798
4,2,0.7119047619047619,0.8053520229372412,0.6551724137931034,0.6877986619942658
5,4,0.75125,0.7833333333333333,0.7053571428571429,0.6738095238095239
