n,stage1_accept_n,stage1_accept_rate,stage2_accept_n,stage2_accept_rate,reject_n,reject_rate,automated_n,automated_rate,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,stage1_n,stage1_accuracy,stage1_balanced_accuracy,stage1_f1,stage1_sensitivity_high,stage1_specificity_low,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage1_auc,stage2_n,stage2_accuracy,stage2_balanced_accuracy,stage2_f1,stage2_sensitivity_high,stage2_specificity_low,stage2_tn,stage2_fp,stage2_fn,stage2_tp,stage2_auc,automated_accuracy,automated_balanced_accuracy,automated_f1,automated_sensitivity_high,automated_specificity_low,automated_tn,automated_fp,automated_fn,automated_tp,automated_auc,system_if_reject_corrected_n,system_if_reject_corrected_accuracy,system_if_reject_corrected_balanced_accuracy,system_if_reject_corrected_f1,system_if_reject_corrected_sensitivity_high,system_if_reject_corrected_specificity_low,system_if_reject_corrected_tn,system_if_reject_corrected_fp,system_if_reject_corrected_fn,system_if_reject_corrected_tp,system_if_reject_corrected_auc,feature_set,gate,corrector,target_accept_acc,corrector_conf_min,scope
591,286,48.39%,282,47.72%,23,3.89%,568,96.11%,0,0,0,0,0,0,286,91.61%,90.62%,0.8846153846153846,86.79%,94.44%,170,10,14,92,0.9342243186582809,282,80.14%,80.12%,0.7586206896551724,80.00%,80.23%,138,34,22,88,0.8540697674418605,85.92%,85.42%,0.8181818181818182,83.33%,87.50%,308,44,36,180,89.66%,591,86.46%,85.95%,0.8237885462555066,83.86%,88.04%,324,44,36,187,0.8931931175667771,core,base_conf_core,corr_logreg,0.92,0.6,internal_nested_old_third
591,550,93.06%,16,2.71%,25,4.23%,566,95.77%,3,2,0,3,2,0,550,87.45%,86.41%,0.8296296296296296,82.35%,90.46%,313,33,36,168,0.8747166496656467,16,75.00%,70.91%,0.8181818181818182,81.82%,60.00%,3,2,2,9,0.8181818181818181,87.10%,86.18%,0.8290398126463701,82.33%,90.03%,316,35,38,177,87.45%,591,87.65%,86.72%,0.835214446952596,82.96%,90.49%,333,35,38,185,0.8675789627607721,multiview,gate_logreg,corr_extra,0.88,0.6,internal_nested_old_third
591,331,56.01%,235,39.76%,25,4.23%,566,95.77%,0,0,0,0,0,0,331,90.03%,89.34%,0.8641975308641975,86.78%,91.90%,193,17,16,105,0.9252656434474616,235,80.85%,80.82%,0.7692307692307693,80.65%,80.99%,115,27,18,75,0.8554444949265486,86.22%,85.81%,0.821917808219178,84.11%,87.50%,308,44,34,180,89.69%,591,86.80%,86.40%,0.8289473684210527,84.75%,88.04%,324,44,34,189,0.8931078182881654,core,base_conf_core,corr_logreg,0.9,0.6,internal_nested_old_third
591,557,94.25%,7,1.18%,27,4.57%,564,95.43%,0,0,0,0,0,0,557,87.97%,87.04%,0.8408551068883611,83.10%,90.99%,313,31,36,177,0.8792171634457909,7,42.86%,50.00%,0.6,100.00%,0.00%,0,4,0,3,0.5833333333333333,87.41%,86.64%,0.8352668213457076,83.33%,89.94%,313,35,36,180,87.62%,591,87.99%,87.17%,0.8404494382022472,83.86%,90.49%,333,35,36,187,0.8662994735815948,core,gate_logreg,corr_extra,0.88,0.65,internal_nested_old_third
591,331,56.01%,233,39.42%,27,4.57%,564,95.43%,1,2,0,1,2,0,331,90.03%,89.34%,0.8641975308641975,86.78%,91.90%,193,17,16,105,0.9252656434474616,233,80.26%,79.91%,0.7578947368421053,78.26%,81.56%,115,26,20,72,0.8572309589885908,85.99%,85.42%,0.8175519630484989,83.10%,87.75%,308,43,36,177,89.33%,591,86.63%,86.09%,0.82560706401766,83.86%,88.32%,325,43,36,187,0.890183271592903,multiview,base_conf_core,corr_logreg,0.9,0.6,internal_nested_old_third
591,364,61.59%,199,33.67%,28,4.74%,563,95.26%,14,3,0,14,3,0,364,90.66%,87.37%,0.8482142857142857,77.24%,97.51%,235,6,28,95,0.8989980771177006,199,83.92%,84.30%,0.8260869565217391,87.36%,81.25%,91,21,11,76,0.8972701149425287,88.28%,86.89%,0.8382352941176471,81.43%,92.35%,326,27,39,171,90.51%,591,88.83%,87.59%,0.847926267281106,82.51%,92.66%,341,27,39,184,0.9000536166894131,core,gate_logreg,corr_logreg,0.92,0.6,internal_nested_old_third
591,385,65.14%,177,29.95%,29,4.91%,562,95.09%,0,0,0,0,0,0,385,87.79%,87.57%,0.8459016393442623,86.58%,88.56%,209,27,20,129,0.9151973609373223,177,82.49%,80.86%,0.7559055118110236,75.00%,86.73%,98,15,16,48,0.8127765486725664,86.12%,85.53%,0.8194444444444444,83.10%,87.97%,307,42,36,177,89.15%,591,86.80%,86.22%,0.827433628318584,83.86%,88.59%,326,42,36,187,0.8871124975628778,core,base_conf_core,corr_extra,0.88,0.65,internal_nested_old_third
591,331,56.01%,230,38.92%,30,5.08%,561,94.92%,0,0,0,0,0,0,331,90.03%,89.34%,0.8641975308641975,86.78%,91.90%,193,17,16,105,0.9252656434474616,230,83.04%,82.18%,0.7845303867403315,78.02%,86.33%,120,19,20,71,0.8546920705194087,87.17%,86.35%,0.8301886792452831,83.02%,89.68%,313,36,36,176,90.28%,591,87.82%,87.04%,0.8385650224215246,83.86%,90.22%,332,36,36,187,0.8977017937219731,multiview,base_conf_core,corr_extra,0.9,0.6,internal_nested_old_third
591,385,65.14%,175,29.61%,31,5.25%,560,94.75%,0,0,0,0,0,0,385,87.79%,87.57%,0.8459016393442623,86.58%,88.56%,209,27,20,129,0.9151973609373223,175,82.29%,81.40%,0.7633587786259542,78.12%,84.68%,94,17,14,50,0.8282657657657658,86.07%,85.68%,0.8211009174311926,84.04%,87.32%,303,44,34,179,88.80%,591,86.80%,86.40%,0.8289473684210527,84.75%,88.04%,324,44,34,189,0.8839442386430104,core,base_conf_core,corr_logreg,0.88,0.65,internal_nested_old_third
591,286,48.39%,273,46.19%,32,5.41%,559,94.59%,0,0,0,0,0,0,286,91.61%,90.62%,0.8846153846153846,86.79%,94.44%,170,10,14,92,0.9342243186582809,273,83.52%,82.79%,0.7906976744186046,79.44%,86.14%,143,23,22,85,0.8574484855309086,87.66%,86.78%,0.8368794326241135,83.10%,90.46%,313,33,36,177,90.62%,591,88.32%,87.44%,0.8442437923250564,83.86%,91.03%,335,33,36,187,0.900796938974459,multiview,base_conf_core,corr_extra,0.92,0.6,internal_nested_old_third
591,516,87.31%,43,7.28%,32,5.41%,559,94.59%,19,4,0,19,4,0,516,89.34%,87.40%,0.8441926345609065,80.54%,94.26%,312,19,36,149,0.8839879154078549,43,81.40%,81.30%,0.8,80.00%,82.61%,19,4,4,16,0.7804347826086957,86.58%,85.51%,0.8166259168704156,81.46%,89.55%,317,37,38,167,87.92%,591,87.31%,86.45%,0.8314606741573034,82.96%,89.95%,331,37,38,185,0.8732209007603822,core,gate_logreg,corr_logreg,0.9,0.65,internal_nested_old_third
591,286,48.39%,272,46.02%,33,5.58%,558,94.42%,0,0,0,0,0,0,286,91.61%,90.62%,0.8846153846153846,86.79%,94.44%,170,10,14,92,0.9342243186582809,272,83.82%,83.05%,0.794392523364486,79.44%,86.67%,143,22,22,85,0.8460492778249787,87.81%,86.91%,0.8388625592417062,83.10%,90.72%,313,32,36,177,90.20%,591,88.49%,87.58%,0.8461538461538461,83.86%,91.30%,336,32,36,187,0.8967878728797037,core,base_conf_core,corr_extra,0.92,0.65,internal_nested_old_third
591,331,56.01%,227,38.41%,33,5.58%,558,94.42%,0,0,0,0,0,0,331,90.03%,89.34%,0.8641975308641975,86.78%,91.90%,193,17,16,105,0.9252656434474616,227,82.82%,81.95%,0.7821229050279329,77.78%,86.13%,118,19,20,70,0.8440389294403894,87.10%,86.28%,0.8293838862559242,82.94%,89.63%,311,36,36,175,89.97%,591,87.82%,87.04%,0.8385650224215246,83.86%,90.22%,332,36,36,187,0.8944360499122636,core,base_conf_core,corr_extra,0.9,0.65,internal_nested_old_third
591,550,93.06%,6,1.02%,35,5.92%,556,94.08%,3,0,0,3,0,0,550,87.45%,86.41%,0.8296296296296296,82.35%,90.46%,313,33,36,168,0.8747166496656467,6,100.00%,100.00%,1.0,100.00%,100.00%,3,0,0,3,1.0,87.59%,86.58%,0.8321167883211679,82.61%,90.54%,316,33,36,171,87.65%,591,88.32%,87.44%,0.8442437923250564,83.86%,91.03%,335,33,36,187,0.8675789627607721,multiview,gate_logreg,corr_extra,0.88,0.65,internal_nested_old_third
591,385,65.14%,171,28.93%,35,5.92%,556,94.08%,0,0,0,0,0,0,385,87.79%,87.57%,0.8459016393442623,86.58%,88.56%,209,27,20,129,0.9151973609373223,171,83.04%,81.94%,0.7716535433070866,77.78%,86.11%,93,15,14,49,0.8051146384479718,86.33%,85.88%,0.8240740740740741,83.96%,87.79%,302,42,34,178,87.92%,591,87.14%,86.67%,0.8325991189427313,84.75%,88.59%,326,42,34,189,0.8753533827256774,multiview,base_conf_core,corr_logreg,0.88,0.65,internal_nested_old_third
591,331,56.01%,224,37.90%,36,6.09%,555,93.91%,1,1,0,1,1,0,331,90.03%,89.34%,0.8641975308641975,86.78%,91.90%,193,17,16,105,0.9252656434474616,224,81.25%,81.15%,0.7717391304347826,80.68%,81.62%,111,25,17,71,0.8590407754010696,86.49%,86.04%,0.8243559718969555,84.21%,87.86%,304,42,33,176,89.40%,591,87.31%,86.89%,0.8351648351648352,85.20%,88.59%,326,42,33,190,0.890183271592903,multiview,base_conf_core,corr_logreg,0.9,0.65,internal_nested_old_third
591,331,56.01%,222,37.56%,38,6.43%,553,93.57%,0,0,0,0,0,0,331,90.03%,89.34%,0.8641975308641975,86.78%,91.90%,193,17,16,105,0.9252656434474616,222,82.88%,82.74%,0.7934782608695652,82.02%,83.46%,111,22,16,73,0.8600996874207992,87.16%,86.70%,0.8337236533957846,84.76%,88.63%,304,39,32,178,89.86%,591,87.99%,87.53%,0.8432671081677704,85.65%,89.40%,329,39,32,191,0.8931078182881654,core,base_conf_core,corr_logreg,0.9,0.65,internal_nested_old_third
591,286,48.39%,266,45.01%,39,6.60%,552,93.40%,0,0,0,0,0,0,286,91.61%,90.62%,0.8846153846153846,86.79%,94.44%,170,10,14,92,0.9342243186582809,266,82.33%,82.09%,0.783410138248848,80.95%,83.23%,134,27,20,85,0.8592132505175983,87.14%,86.52%,0.8329411764705882,83.89%,89.15%,304,37,34,177,89.89%,591,87.99%,87.35%,0.8418708240534521,84.75%,89.95%,331,37,34,189,0.8931931175667771,core,base_conf_core,corr_logreg,0.92,0.65,internal_nested_old_third
591,500,84.60%,51,8.63%,40,6.77%,551,93.23%,13,4,0,13,4,0,500,89.60%,87.83%,0.8505747126436781,81.32%,94.34%,300,18,34,148,0.8873971940009675,51,82.35%,82.38%,0.8235294117647058,80.77%,84.00%,21,4,5,21,0.8323076923076923,88.38%,87.17%,0.8423645320197044,82.21%,92.13%,316,27,37,171,88.57%,591,89.17%,88.04%,0.8532110091743119,83.41%,92.66%,341,27,37,186,0.8756580230064339,multiview,gate_logreg,corr_extra,0.9,0.6,internal_nested_old_third
591,286,48.39%,265,44.84%,40,6.77%,551,93.23%,0,0,0,0,0,0,286,91.61%,90.62%,0.8846153846153846,86.79%,94.44%,170,10,14,92,0.9342243186582809,265,81.51%,81.30%,0.7699530516431925,80.39%,82.21%,134,29,20,82,0.8441597497894864,86.75%,86.14%,0.8266033254156769,83.65%,88.63%,304,39,34,174,88.78%,591,87.65%,87.08%,0.8381374722838137,84.75%,89.40%,329,39,34,189,0.884772860206668,multiview,base_conf_core,corr_logreg,0.92,0.65,internal_nested_old_third
591,385,65.14%,164,27.75%,42,7.11%,549,92.89%,0,0,0,0,0,0,385,87.79%,87.57%,0.8459016393442623,86.58%,88.56%,209,27,20,129,0.9151973609373223,164,84.76%,82.15%,0.7747747747747747,72.88%,91.43%,96,9,16,43,0.8100080710250201,86.89%,86.07%,0.8269230769230769,82.69%,89.44%,305,36,36,172,89.36%,591,87.82%,87.04%,0.8385650224215246,83.86%,90.22%,332,36,36,187,0.8877583349580814,multiview,base_conf_core,corr_extra,0.88,0.65,internal_nested_old_third
591,446,75.47%,99,16.75%,46,7.78%,545,92.22%,17,6,0,17,6,0,446,88.79%,86.69%,0.8366013071895425,79.01%,94.37%,268,16,34,128,0.8890193009911319,99,84.85%,84.87%,0.845360824742268,85.42%,84.31%,43,8,7,41,0.8459967320261439,87.89%,86.51%,0.8366336633663366,80.48%,92.54%,310,25,41,169,88.54%,591,88.83%,87.41%,0.8465116279069768,81.61%,93.21%,343,25,41,182,0.8741470072138818,multiview,gate_logreg,corr_logreg,0.92,0.65,internal_nested_old_third
591,364,61.59%,177,29.95%,50,8.46%,541,91.54%,10,2,0,10,2,0,364,90.66%,87.37%,0.8482142857142857,77.24%,97.51%,235,6,28,95,0.8989980771177006,177,86.44%,86.65%,0.8461538461538461,88.00%,85.29%,87,15,9,66,0.9112418300653595,89.28%,87.60%,0.8473684210526315,81.31%,93.88%,322,21,37,161,90.81%,591,90.19%,88.85%,0.8651162790697674,83.41%,94.29%,347,21,37,186,0.9000536166894131,core,gate_logreg,corr_logreg,0.92,0.65,internal_nested_old_third
591,286,48.39%,254,42.98%,51,8.63%,540,91.37%,0,0,0,0,0,0,286,91.61%,90.62%,0.8846153846153846,86.79%,94.44%,170,10,14,92,0.9342243186582809,254,85.83%,84.37%,0.8105263157894737,77.78%,90.97%,141,14,22,77,0.8603453893776474,88.89%,87.64%,0.8492462311557789,82.44%,92.84%,311,24,36,169,90.84%,591,89.85%,88.67%,0.8617511520737328,83.86%,93.48%,344,24,36,187,0.900796938974459,multiview,base_conf_core,corr_extra,0.92,0.65,internal_nested_old_third
591,331,56.01%,206,34.86%,54,9.14%,537,90.86%,0,0,0,0,0,0,331,90.03%,89.34%,0.8641975308641975,86.78%,91.90%,193,17,16,105,0.9252656434474616,206,85.92%,84.27%,0.8104575163398693,76.54%,92.00%,115,10,19,62,0.8597530864197531,88.45%,87.31%,0.8434343434343434,82.67%,91.94%,308,27,35,167,90.57%,591,89.51%,88.48%,0.8584474885844748,84.30%,92.66%,341,27,35,188,0.8977017937219731,multiview,base_conf_core,corr_extra,0.9,0.65,internal_nested_old_third
591,364,61.59%,165,27.92%,62,10.49%,529,89.51%,4,0,0,4,0,0,364,90.66%,87.37%,0.8482142857142857,77.24%,97.51%,235,6,28,95,0.8989980771177006,165,83.03%,84.45%,0.8028169014084507,90.48%,78.43%,80,22,6,57,0.9094304388422034,88.28%,86.78%,0.8306010928961749,81.72%,91.84%,315,28,34,152,90.54%,591,89.51%,88.57%,0.8590909090909091,84.75%,92.39%,340,28,34,189,0.8934124585689218,core,gate_logreg,corr_extra,0.92,0.6,internal_nested_old_third
591,446,75.47%,81,13.71%,64,10.83%,527,89.17%,10,3,0,10,3,0,446,88.79%,86.69%,0.8366013071895425,79.01%,94.37%,268,16,34,128,0.8890193009911319,81,87.65%,87.76%,0.8717948717948718,89.47%,86.05%,37,6,4,34,0.8916768665850674,88.61%,87.14%,0.84375,81.00%,93.27%,305,22,38,162,89.21%,591,89.85%,88.49%,0.8604651162790697,82.96%,94.02%,346,22,38,185,0.8801423279391694,multiview,gate_logreg,corr_extra,0.92,0.6,internal_nested_old_third
591,500,84.60%,25,4.23%,66,11.17%,525,88.83%,9,0,0,9,0,0,500,89.60%,87.83%,0.8505747126436781,81.32%,94.34%,300,18,34,148,0.8873971940009675,25,84.00%,85.00%,0.8181818181818182,90.00%,80.00%,12,3,1,9,0.8333333333333334,89.33%,87.73%,0.8486486486486486,81.77%,93.69%,312,21,35,157,88.71%,591,90.52%,89.30%,0.8703703703703703,84.30%,94.29%,347,21,35,188,0.8756580230064339,multiview,gate_logreg,corr_extra,0.9,0.65,internal_nested_old_third
591,516,87.31%,9,1.52%,66,11.17%,525,88.83%,6,1,0,6,1,0,516,89.34%,87.40%,0.8441926345609065,80.54%,94.26%,312,19,36,149,0.8839879154078549,9,88.89%,83.33%,0.8,66.67%,100.00%,6,0,1,2,1.0,89.33%,87.34%,0.8435754189944135,80.32%,94.36%,318,19,37,151,88.33%,591,90.52%,89.12%,0.8691588785046729,83.41%,94.84%,349,19,37,186,0.8714905439656853,core,gate_logreg,corr_extra,0.9,0.6,internal_nested_old_third
591,516,87.31%,0,0.00%,75,12.69%,516,87.31%,0,0,0,0,0,0,516,89.34%,87.40%,0.8441926345609065,80.54%,94.26%,312,19,36,149,0.8839879154078549,0,,,,,,0,0,0,0,,89.34%,87.40%,0.8441926345609065,80.54%,94.26%,312,19,36,149,88.40%,591,90.69%,89.35%,0.8717948717948718,83.86%,94.84%,349,19,36,187,0.8714905439656853,core,gate_logreg,corr_extra,0.9,0.65,internal_nested_old_third
591,364,61.59%,144,24.37%,83,14.04%,508,85.96%,0,0,0,0,0,0,364,90.66%,87.37%,0.8482142857142857,77.24%,97.51%,235,6,28,95,0.8989980771177006,144,87.50%,88.15%,0.847457627118644,90.91%,85.39%,76,13,5,50,0.9244126659856997,89.76%,87.85%,0.847953216374269,81.46%,94.24%,311,19,33,145,90.94%,591,91.20%,90.02%,0.8796296296296297,85.20%,94.84%,349,19,33,190,0.8934124585689218,core,gate_logreg,corr_extra,0.92,0.65,internal_nested_old_third
591,446,75.47%,45,7.61%,100,16.92%,491,83.08%,7,1,0,7,1,0,446,88.79%,86.69%,0.8366013071895425,79.01%,94.37%,268,16,34,128,0.8890193009911319,45,91.11%,91.11%,0.9130434782608695,91.30%,90.91%,20,2,2,21,0.9031620553359684,89.00%,87.33%,0.8465909090909091,80.54%,94.12%,288,18,36,149,89.46%,591,90.86%,89.48%,0.8738317757009346,83.86%,95.11%,350,18,36,187,0.8801423279391694,multiview,gate_logreg,corr_extra,0.92,0.65,internal_nested_old_third
108,58,53.70%,50,46.30%,0,0.00%,108,100.00%,0,0,0,0,0,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,50,68.00%,55.95%,0.3333333333333333,28.57%,83.33%,30,6,10,4,0.4027777777777778,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,65.92%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6592256714335543,core,base_conf_core,corr_extra,0.88,0.0,strict_external_locked
108,52,48.15%,56,51.85%,0,0.00%,108,100.00%,0,0,0,0,0,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,56,69.64%,62.94%,0.48484848484848486,42.11%,83.78%,31,6,11,8,0.5021337126600285,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,65.43%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6543425183118242,core,base_conf_core,corr_extra,0.9,0.0,strict_external_locked
108,30,27.78%,78,72.22%,0,0.00%,108,100.00%,0,0,0,0,0,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,78,71.79%,70.66%,0.65625,61.76%,79.55%,35,9,13,21,0.643048128342246,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,65.26%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6525985350540634,core,base_conf_core,corr_extra,0.92,0.0,strict_external_locked
108,95,87.96%,13,12.04%,0,0.00%,108,100.00%,0,0,0,0,0,0,95,69.47%,67.66%,0.6027397260273972,59.46%,75.86%,44,14,15,22,0.6458527493010252,13,76.92%,50.00%,0.8695652173913043,100.00%,0.00%,0,3,0,10,0.4666666666666667,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,66.79%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6679455877223579,core,gate_logreg,corr_extra,0.88,0.0,strict_external_locked
108,82,75.93%,26,24.07%,0,0.00%,108,100.00%,0,0,0,0,0,0,82,71.95%,67.31%,0.5660377358490566,50.00%,84.62%,44,8,15,15,0.6153846153846153,26,65.38%,50.00%,0.7906976744186046,100.00%,0.00%,0,9,0,17,0.40522875816993464,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,65.36%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.65364492500872,core,gate_logreg,corr_extra,0.9,0.0,strict_external_locked
108,26,24.07%,82,75.93%,0,0.00%,108,100.00%,0,0,0,0,0,0,26,73.08%,77.08%,0.6666666666666666,87.50%,66.67%,12,6,1,7,0.7291666666666666,82,69.51%,69.26%,0.6666666666666666,64.10%,74.42%,32,11,14,25,0.6732259988073941,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,65.43%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6543425183118241,core,gate_logreg,corr_extra,0.92,0.0,strict_external_locked
108,58,53.70%,50,46.30%,0,0.00%,108,100.00%,0,0,0,0,0,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,50,68.00%,55.95%,0.3333333333333333,28.57%,83.33%,30,6,10,4,0.3472222222222222,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,64.11%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6410882455528426,multiview,base_conf_core,corr_extra,0.88,0.0,strict_external_locked
108,52,48.15%,56,51.85%,0,0.00%,108,100.00%,0,0,0,0,0,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,56,69.64%,62.94%,0.48484848484848486,42.11%,83.78%,31,6,11,8,0.45661450924608815,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,63.34%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6334147192186956,multiview,base_conf_core,corr_extra,0.9,0.0,strict_external_locked
108,30,27.78%,78,72.22%,0,0.00%,108,100.00%,0,0,0,0,0,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,78,71.79%,70.66%,0.65625,61.76%,79.55%,35,9,13,21,0.6102941176470589,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,62.92%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6292291594000697,multiview,base_conf_core,corr_extra,0.92,0.0,strict_external_locked
108,99,91.67%,9,8.33%,0,0.00%,108,100.00%,0,0,0,0,0,0,99,69.70%,68.54%,0.625,62.50%,74.58%,44,15,15,25,0.6605932203389829,9,77.78%,50.00%,0.875,100.00%,0.00%,0,2,0,7,0.3571428571428571,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,64.32%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6431810254621555,multiview,gate_logreg,corr_extra,0.88,0.0,strict_external_locked
108,75,69.44%,33,30.56%,0,0.00%,108,100.00%,0,0,0,0,0,0,75,69.33%,65.44%,0.5490196078431373,48.28%,82.61%,38,8,15,14,0.5884557721139431,33,72.73%,70.00%,0.8,100.00%,40.00%,6,9,0,18,0.6444444444444444,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,63.97%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6396930589466341,multiview,gate_logreg,corr_extra,0.9,0.0,strict_external_locked
108,68,62.96%,40,37.04%,0,0.00%,108,100.00%,0,0,0,0,0,0,68,66.18%,63.21%,0.5306122448979592,46.43%,80.00%,32,8,15,13,0.5723214285714286,40,77.50%,78.57%,0.8085106382978723,100.00%,57.14%,12,9,0,19,0.7543859649122806,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,65.89%,108,70.37%,70.11%,0.6666666666666666,68.09%,72.13%,44,17,15,32,0.6588768747820022,multiview,gate_logreg,corr_extra,0.92,0.0,strict_external_locked
108,58,53.70%,50,46.30%,0,0.00%,108,100.00%,0,1,0,0,1,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,50,66.00%,52.38%,0.2608695652173913,21.43%,83.33%,30,6,11,3,0.4801587301587301,69.44%,69.04%,0.6526315789473685,65.96%,72.13%,44,17,16,31,64.49%,108,69.44%,69.04%,0.6526315789473685,65.96%,72.13%,44,17,16,31,0.6449250087199162,core,base_conf_core,corr_logreg,0.88,0.0,strict_external_locked
108,52,48.15%,56,51.85%,0,0.00%,108,100.00%,0,1,0,0,1,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,56,67.86%,60.31%,0.4375,36.84%,83.78%,31,6,12,7,0.5561877667140824,69.44%,69.04%,0.6526315789473685,65.96%,72.13%,44,17,16,31,64.07%,108,69.44%,69.04%,0.6526315789473685,65.96%,72.13%,44,17,16,31,0.6407394489012905,core,base_conf_core,corr_logreg,0.9,0.0,strict_external_locked
108,58,53.70%,50,46.30%,0,0.00%,108,100.00%,1,2,0,1,2,0,58,72.41%,70.42%,0.7777777777777778,84.85%,56.00%,14,11,5,28,0.6303030303030304,50,66.00%,50.20%,0.19047619047619047,14.29%,86.11%,31,5,12,2,0.376984126984127,69.44%,68.80%,0.6451612903225806,63.83%,73.77%,45,16,17,30,62.50%,108,69.44%,68.80%,0.6451612903225806,63.83%,73.77%,45,16,17,30,0.6250435995814441,multiview,base_conf_core,corr_logreg,0.88,0.0,strict_external_locked
108,52,48.15%,56,51.85%,0,0.00%,108,100.00%,1,4,0,1,4,0,52,71.15%,69.94%,0.7619047619047619,85.71%,54.17%,13,11,4,24,0.6339285714285715,56,64.29%,53.77%,0.2857142857142857,21.05%,86.49%,32,5,15,4,0.4850640113798008,67.59%,66.67%,0.6153846153846154,59.57%,73.77%,45,16,19,28,61.91%,108,67.59%,66.67%,0.6153846153846154,59.57%,73.77%,45,16,19,28,0.6191140565050575,multiview,base_conf_core,corr_logreg,0.9,0.0,strict_external_locked
108,30,27.78%,78,72.22%,0,0.00%,108,100.00%,2,5,0,2,5,0,30,66.67%,68.78%,0.6875,84.62%,52.94%,9,8,2,11,0.6289592760180995,78,67.95%,65.57%,0.5614035087719298,47.06%,84.09%,37,7,18,16,0.623663101604278,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,62.30%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6229508196721312,core,base_conf_core,corr_logreg,0.92,0.0,strict_external_locked
108,95,87.96%,13,12.04%,0,0.00%,108,100.00%,2,5,0,2,5,0,95,69.47%,67.66%,0.6027397260273972,59.46%,75.86%,44,14,15,22,0.6458527493010252,13,53.85%,58.33%,0.625,50.00%,66.67%,2,1,5,5,0.33333333333333337,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,61.00%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.6100453435647017,core,gate_logreg,corr_logreg,0.88,0.0,strict_external_locked
108,82,75.93%,26,24.07%,0,0.00%,108,100.00%,2,5,0,2,5,0,82,71.95%,67.31%,0.5660377358490566,50.00%,84.62%,44,8,15,15,0.6153846153846153,26,53.85%,46.41%,0.6666666666666666,70.59%,22.22%,2,7,5,12,0.2875816993464052,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,59.12%,108,67.59%,66.43%,0.6067415730337079,57.45%,75.41%,46,15,20,27,0.5912103243808859,core,gate_logreg,corr_logreg,0.9,0.0,strict_external_locked
