split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,image,none,0.8129925137903862,0.7578947368421053,0.7578309692671394,0.75177304964539,0.7638888888888888,0.7571428571428571,0.7544483985765125,110,34,35,106
test_oof,case,mean,0.8129925137903862,0.7578947368421053,0.7578309692671394,0.75177304964539,0.7638888888888888,0.7571428571428571,0.7544483985765125,110,34,35,106
