split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,image,none,0.780609732072498,0.7087719298245614,0.7089243498817968,0.723404255319149,0.6944444444444444,0.6986301369863014,0.710801393728223,100,44,39,102
test_oof,case,mean,0.780609732072498,0.7087719298245614,0.7089243498817968,0.723404255319149,0.6944444444444444,0.6986301369863014,0.710801393728223,100,44,39,102
