n,base_accuracy,base_balanced_accuracy,base_auc,auto_n,auto_rate,review_n,review_rate,fp_flip_n,fn_review_n,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,auto_accuracy,auto_balanced_accuracy,auto_f1,auto_sensitivity_high,auto_specificity_low,auto_tn,auto_fp,auto_fn,auto_tp,auto_auc,system_if_review_corrected_n,system_if_review_corrected_accuracy,system_if_review_corrected_balanced_accuracy,system_if_review_corrected_f1,system_if_review_corrected_sensitivity_high,system_if_review_corrected_specificity_low,system_if_review_corrected_tn,system_if_review_corrected_fp,system_if_review_corrected_fn,system_if_review_corrected_tp,system_if_review_corrected_auc,base_candidate,base_objective,base_threshold,base_selection_score,fn_signal,fn_threshold,fp_low_signal,fp_threshold,scope
591,0.8747884940778342,0.870302446870735,0.916162994735816,526,0.8900169204737732,65,0.10998307952622674,15,65,5,10,0,5,10,0,0.8612167300380228,0.8564941165943358,0.8314087759815243,0.8294930875576036,0.883495145631068,273,36,37,180,0.916163333482469,591,0.8764805414551607,0.8681273152661337,0.8359550561797753,0.8340807174887892,0.9021739130434783,332,36,37,186,0.9124220120881265,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.4023282146160868,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.8800374473486996,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.8800374473486996,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,1,0,0,1,0,0,1,0,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,588,0.9949238578680203,3,0.005076142131979695,1,3,0,1,0,0,1,0,0.8724489795918368,0.8676024325818539,0.8344370860927153,0.8475336322869955,0.8876712328767123,324,41,34,189,0.9148842066466001,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9145666796646519,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.8879346378092556,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,588,0.9949238578680203,3,0.005076142131979695,1,3,0,1,0,0,1,0,0.8724489795918368,0.8676024325818539,0.8344370860927153,0.8475336322869955,0.8876712328767123,324,41,34,189,0.9153879230910988,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9150662897250926,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.8879346378092556,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,579,0.9796954314720813,12,0.02030456852791878,3,12,0,3,0,0,3,0,0.8704663212435233,0.8658143532445208,0.8329621380846325,0.8461538461538461,0.8854748603351955,317,41,34,187,0.9146085593670212,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9136405732111522,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.6308607530434369,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,578,0.9780033840947546,13,0.021996615905245348,3,13,0,3,0,0,3,0,0.870242214532872,0.865653953889248,0.8329621380846325,0.8461538461538461,0.8851540616246498,316,41,34,187,0.9147369354981811,591,0.8730964467005076,0.8680602944043674,0.8344370860927153,0.8475336322869955,0.8885869565217391,327,41,34,189,0.9136405732111522,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.644892168658409,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,0.7868020304568528,0.7855149639305907,0.860011698186781,531,0.8984771573604061,60,0.10152284263959391,17,60,16,1,0,16,1,0,0.8436911487758946,0.852815934065934,0.8065268065268065,0.8871794871794871,0.8184523809523809,275,61,22,173,0.9050824175824176,591,0.8595600676818951,0.8677922109573016,0.8288659793814434,0.9013452914798207,0.8342391304347826,307,61,22,201,0.8718439266913628,prob_mean_core,balanced_accuracy,0.49499999999999994,0.7855149639305907,stack_gb_d2_multiview,0.22377677631433102,stack_gb_d2_multiview,0.09606984729921865,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,3,0,1,2,0,1,2,0,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.8800374473486996,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,3,0,1,2,0,1,2,0,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,3,0,1,2,0,1,2,0,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,3,0,1,2,0,1,2,0,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,3,0,1,2,0,1,2,0,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,3,0,1,2,0,1,2,0,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,3,0,1,2,0,1,2,0,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,588,0.9949238578680203,3,0.005076142131979695,3,3,1,2,0,1,2,0,0.8724489795918368,0.8667301431291848,0.8337028824833703,0.8430493273542601,0.8904109589041096,325,40,35,188,0.9085693224399535,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.8879346378092556,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,588,0.9949238578680203,3,0.005076142131979695,4,3,1,3,0,1,3,0,0.8724489795918368,0.8665263624280017,0.8329621380846325,0.8423423423423423,0.8907103825136612,326,40,35,187,0.9133559789297494,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9130556638720998,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,588,0.9949238578680203,3,0.005076142131979695,4,3,1,3,0,1,3,0,0.8724489795918368,0.8665263624280017,0.8329621380846325,0.8423423423423423,0.8907103825136612,326,40,35,187,0.9141559592379265,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9138599142132969,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,579,0.9796954314720813,12,0.02030456852791878,5,12,1,4,0,1,4,0,0.8704663212435233,0.8649485578502996,0.8322147651006712,0.8416289592760181,0.888268156424581,318,40,35,186,0.9135468540660785,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9125682394228894,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.6308607530434369,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,578,0.9780033840947546,13,0.021996615905245348,5,13,1,4,0,1,4,0,0.870242214532872,0.8647920706744237,0.8322147651006712,0.8416289592760181,0.8879551820728291,317,40,35,186,0.9136469067264916,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9125682394228894,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.644892168658409,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,574,0.9712351945854484,17,0.028764805414551606,4,17,1,3,0,1,3,0,0.8693379790940766,0.8643529893529893,0.8329621380846325,0.8423423423423423,0.8863636363636364,312,40,35,187,0.9135954135954136,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9130556638720998,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.7696537062944722,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,574,0.9712351945854484,17,0.028764805414551606,4,17,1,3,0,1,3,0,0.8693379790940766,0.8643529893529893,0.8329621380846325,0.8423423423423423,0.8863636363636364,312,40,35,187,0.9144272113022113,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9138599142132969,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.7696537062944722,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,557,0.9424703891708968,34,0.05752961082910321,7,34,1,6,0,1,6,0,0.8653500897666068,0.860919726567777,0.8306997742663657,0.8401826484018264,0.8816568047337278,298,40,35,184,0.9158560968360756,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.913396860986547,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,robust_prob,0.3205360337064243,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,546,0.9238578680203046,45,0.07614213197969544,7,45,1,6,0,1,6,0,0.8626373626373627,0.8589292446902099,0.8306997742663657,0.8401826484018264,0.8776758409785933,287,40,35,184,0.9160766899864551,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.913396860986547,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,robust_prob,0.3205360337064243,internal_old_third_rule_selected
591,0.8240270727580372,0.8039213296938974,0.8747806589978553,512,0.8663282571912013,79,0.13367174280879865,14,79,2,12,0,2,12,0,0.853515625,0.8439156945917285,0.7989276139410187,0.8097826086956522,0.8780487804878049,288,40,35,149,0.8678751325556735,591,0.8730964467005076,0.8671768375901735,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.838577208032755,robust_prob,balanced_accuracy,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,min_all6,0.2565531299202052,internal_old_third_rule_selected
591,0.8240270727580372,0.8039213296938974,0.8747806589978553,556,0.9407783417935702,35,0.05922165820642978,10,35,10,0,0,10,0,0,0.8705035971223022,0.8554270899025997,0.817258883248731,0.8009950248756219,0.9098591549295775,323,32,40,161,0.8990400112115479,591,0.8781725888324873,0.8668356404757263,0.8356164383561644,0.820627802690583,0.9130434782608695,336,32,40,183,0.8847972314291286,robust_prob,balanced_accuracy,0.57,0.8039213296938974,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.1290604217046331,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,523,0.8849407783417935,68,0.11505922165820642,17,68,4,13,0,4,13,0,0.858508604206501,0.8536808517073466,0.8271028037383178,0.8271028037383178,0.8802588996763754,272,37,37,177,0.894058312917763,591,0.8747884940778342,0.8667686196139599,0.8340807174887892,0.8340807174887892,0.8994565217391305,331,37,37,186,0.8892571651394036,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,min_all6,0.15327316317371803,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,526,0.8900169204737732,65,0.10998307952622674,11,65,2,9,0,2,9,0,0.8574144486692015,0.8539438951277347,0.8283752860411899,0.8341013824884793,0.8737864077669902,270,39,36,181,0.8963730183586118,591,0.8730964467005076,0.8662933807759797,0.8329621380846325,0.8385650224215246,0.8940217391304348,329,39,36,187,0.8925594657828038,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,min_all6,0.11331519509839712,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,588,0.9949238578680203,3,0.005076142131979695,3,3,0,3,0,0,3,0,0.8707482993197279,0.8651602422094224,0.8311111111111111,0.8423423423423423,0.8879781420765027,325,41,35,187,0.9139467336188648,591,0.871404399323181,0.8658181419379996,0.831858407079646,0.8430493273542601,0.8885869565217391,327,41,35,188,0.9136405732111522,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,574,0.9712351945854484,17,0.028764805414551606,3,17,0,3,0,0,3,0,0.867595818815331,0.8629325348075347,0.8311111111111111,0.8423423423423423,0.8835227272727273,311,41,35,187,0.9141968673218674,591,0.871404399323181,0.8658181419379996,0.831858407079646,0.8430493273542601,0.8885869565217391,327,41,35,188,0.9136405732111522,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.7696537062944722,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,557,0.9424703891708968,34,0.05752961082910321,11,34,3,8,0,3,8,0,0.8653500897666068,0.8593120964037718,0.8291571753986332,0.8310502283105022,0.8875739644970414,300,38,37,182,0.9155318689038393,591,0.8730964467005076,0.8654099239617858,0.8322147651006712,0.8340807174887892,0.8967391304347826,330,38,37,186,0.9131044063170208,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,robust_prob,0.3959889528559579,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,546,0.9238578680203046,45,0.07614213197969544,11,45,3,8,0,3,8,0,0.8626373626373627,0.857421138620083,0.8291571753986332,0.8310502283105022,0.8837920489296636,289,38,37,182,0.9157415553042046,591,0.8730964467005076,0.8654099239617858,0.8322147651006712,0.8340807174887892,0.8967391304347826,330,38,37,186,0.9131044063170208,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,robust_prob,0.3959889528559579,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,4,0,1,3,0,1,3,0,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.8800374473486996,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,4,0,1,3,0,1,3,0,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,prob_mean_core,0.8800374473486996,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,4,0,1,3,0,1,3,0,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,4,0,1,3,0,1,3,0,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,4,0,1,3,0,1,3,0,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,0.8747884940778342,0.870302446870735,0.916162994735816,591,1.0,0,0.0,4,0,1,3,0,1,3,0,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,0.871404399323181,0.8649346851238058,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,balanced_accuracy,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,robust_prob,0.2433131844763915,internal_old_third_rule_selected
