accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,name,target,student_type,mode,corrector,route_col,routed_n,routed_pct,pass_n,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue,feature_set,classifier,c
0.8491228070175438,0.8489213947990544,0.8447653429602888,125,19,24,117,0.9144996059889677,meta_base_routes_students_topcorr_logreg_c03,,,meta_nested_route,meta_base_routes_students_topcorr_logreg_c03,route_score__best41_wrong__model_visible__extra,56.0,0.19649122807017544,229.0,0.9301310043668122,0.5178571428571429,41.0,0.6307692307692307,9.0,5.0,4.0,base_routes_students_topcorr,logreg,0.3
0.8491228070175438,0.8488475177304964,0.8436363636363636,126,18,25,116,0.9075551615445232,meta_base_routes_topcorr_logreg_c03,,,meta_nested_route,meta_base_routes_topcorr_logreg_c03,route_score__best41_wrong__model_visible__extra,42.0,0.14736842105263157,243.0,0.9176954732510288,0.4523809523809524,30.0,0.46153846153846156,9.0,5.0,4.0,base_routes_topcorr,logreg,0.3
0.8491228070175438,0.8487736406619385,0.8424908424908425,127,17,26,115,0.8947990543735225,meta_model_visible_plus_students_topcorr_extra_c01,,,meta_nested_route,meta_model_visible_plus_students_topcorr_extra_c01,route_score__best41_fp__model_visible__logreg,89.0,0.312280701754386,196.0,0.8775510204081632,0.7865168539325843,36.0,0.5538461538461539,6.0,2.0,4.0,model_visible_plus_students_topcorr,extra,0.1
0.8491228070175438,0.8486997635933806,0.8413284132841329,128,16,27,114,0.8693360914105593,meta_base_routes_students_topcorr_logreg_c01,,,meta_nested_route,meta_base_routes_students_topcorr_logreg_c01,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.42857142857142855,12.0,0.18461538461538463,4.0,0.0,4.0,base_routes_students_topcorr,logreg,0.1
0.8491228070175438,0.8486997635933806,0.8413284132841329,128,16,27,114,0.8639676910953505,meta_base_routes_students_topcorr_logreg_c01,,,meta_nested_route,meta_base_routes_students_topcorr_logreg_c01,route_score__best41_fp__model_visible__logreg,31.0,0.10877192982456141,254.0,0.8582677165354331,0.7741935483870968,20.0,0.3076923076923077,4.0,0.0,4.0,base_routes_students_topcorr,logreg,0.1
0.8456140350877193,0.8454491725768322,0.841726618705036,124,20,24,117,0.907850669818755,meta_model_visible_plus_students_topcorr_extra_c01,,,meta_nested_route,meta_model_visible_plus_students_topcorr_extra_c01,route_score__best41_wrong__model_visible__extra,50.0,0.17543859649122806,235.0,0.9063829787234042,0.56,30.0,0.46153846153846156,7.0,4.0,3.0,model_visible_plus_students_topcorr,extra,0.1
0.8456140350877193,0.8454491725768322,0.841726618705036,124,20,24,117,0.895488573680063,meta_model_visible_plus_students_topcorr_extra_c01,,,meta_nested_route,meta_model_visible_plus_students_topcorr_extra_c01,route_score__best41_fn__model_visible__extra,60.0,0.21052631578947367,225.0,0.8844444444444445,0.7,20.0,0.3076923076923077,7.0,4.0,3.0,model_visible_plus_students_topcorr,extra,0.1
0.8456140350877193,0.8453752955082743,0.8405797101449275,125,19,25,116,0.8987884160756501,meta_base_routes_students_logreg_c03,,,meta_nested_route,meta_base_routes_students_logreg_c03,route_score__hard_core__model_visible__extra,70.0,0.24561403508771928,215.0,0.8976744186046511,0.6857142857142857,52.0,0.8,9.0,6.0,3.0,base_routes_students,logreg,0.3
0.8456140350877193,0.8453752955082743,0.8405797101449275,125,19,25,116,0.9252364066193853,meta_base_routes_students_logreg_c03,,,meta_nested_route,meta_base_routes_students_logreg_c03,route_score__best41_wrong__model_visible__extra,75.0,0.2631578947368421,210.0,0.9428571428571428,0.5733333333333334,47.0,0.7230769230769231,11.0,8.0,3.0,base_routes_students,logreg,0.3
0.8456140350877193,0.8453014184397163,0.8394160583941606,126,18,26,115,0.8855397951142633,meta_base_routes_topcorr_logreg_c03,,,meta_nested_route,meta_base_routes_topcorr_logreg_c03,route_score__hard_core__model_visible__logreg,54.0,0.18947368421052632,231.0,0.9004329004329005,0.6111111111111112,40.0,0.6153846153846154,8.0,5.0,3.0,base_routes_topcorr,logreg,0.3
0.8456140350877193,0.8450797872340425,0.835820895522388,129,15,29,112,0.8625886524822695,meta_base_routes_topcorr_logreg_c01,,,meta_nested_route,meta_base_routes_topcorr_logreg_c01,route_score__best41_fp__model_visible__extra,23.0,0.08070175438596491,262.0,0.8664122137404581,0.6086956521739131,12.0,0.18461538461538463,5.0,2.0,3.0,base_routes_topcorr,logreg,0.1
0.8421052631578947,0.8424202127659575,0.845360824742268,117,27,18,123,0.9072596532702917,meta_base_routes_students_topcorr_logreg_c03,,,meta_standalone,,,,,,,,,,,,,base_routes_students_topcorr,logreg,0.3
0.8421052631578947,0.8421247044917257,0.8409893992932862,121,23,22,119,0.8984929078014185,meta_model_visible_plus_students_topcorr_logreg_c01,,,meta_nested_route,meta_model_visible_plus_students_topcorr_logreg_c01,route_score__best41_wrong__model_visible__extra,42.0,0.14736842105263157,243.0,0.9176954732510288,0.40476190476190477,30.0,0.46153846153846156,7.0,5.0,2.0,model_visible_plus_students_topcorr,logreg,0.1
0.8421052631578947,0.84197695035461,0.8387096774193549,123,21,24,117,0.8474684791174153,,,,nested_route,dino_student_true_logreg_c01,route_score__best41_fn__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,9.0,0.13846153846153847,3.0,1.0,2.0,,,
0.8421052631578947,0.84197695035461,0.8387096774193549,123,21,24,117,0.8517040977147359,,,,nested_route,dino_student_teacher_pred_logreg_c003,route_score__best41_fn__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,9.0,0.13846153846153847,3.0,1.0,2.0,,,
0.8421052631578947,0.84197695035461,0.8387096774193549,123,21,24,117,0.8796296296296295,meta_model_visible_plus_students_topcorr_logreg_c03,,,meta_nested_route,meta_model_visible_plus_students_topcorr_logreg_c03,route_score__hard_core__model_visible__extra,69.0,0.24210526315789474,216.0,0.8935185185185185,0.6811594202898551,51.0,0.7846153846153846,10.0,8.0,2.0,model_visible_plus_students_topcorr,logreg,0.3
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8378644602048857,,,,nested_route,dino_student_true_logreg_c003,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,12.0,0.18461538461538463,2.0,0.0,2.0,,,
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8370271867612293,,,,nested_route,dino_student_true_logreg_c01,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,12.0,0.18461538461538463,2.0,0.0,2.0,,,
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.833136327817179,,,,nested_route,dino_student_teacher_pred_logreg_c003,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,12.0,0.18461538461538463,2.0,0.0,2.0,,,
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8283096926713949,,,,nested_route,dino_student_teacher_pred_logreg_c01,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,12.0,0.18461538461538463,2.0,0.0,2.0,,,
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8703703703703702,,,,nested_route,dino_student_teacher_pred_extra,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,12.0,0.18461538461538463,2.0,0.0,2.0,,,
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8699763593380615,,,,nested_route,dino_student_teacher_pred_rf,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,12.0,0.18461538461538463,2.0,0.0,2.0,,,
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8435283687943262,,,,nested_route,dino_student_teacher_prob_ridge,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.2857142857142857,12.0,0.18461538461538463,2.0,0.0,2.0,,,
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8932230102442869,meta_base_routes_topcorr_logreg_c01,,,meta_nested_route,meta_base_routes_topcorr_logreg_c01,route_score__hard_core__model_visible__logreg,73.0,0.256140350877193,212.0,0.9292452830188679,0.589041095890411,55.0,0.8461538461538461,5.0,3.0,2.0,base_routes_topcorr,logreg,0.1
0.8421052631578947,0.8417553191489362,0.8351648351648352,126,18,27,114,0.8837667454688729,meta_base_routes_students_topcorr_logreg_c03,,,meta_nested_route,meta_base_routes_students_topcorr_logreg_c03,route_score__hard_core__model_visible__extra,63.0,0.22105263157894736,222.0,0.8873873873873874,0.6825396825396826,49.0,0.7538461538461538,8.0,6.0,2.0,base_routes_students_topcorr,logreg,0.3
0.8385964912280702,0.8387263593380614,0.8391608391608392,119,25,21,120,0.865198975571316,meta_model_visible_plus_students_topcorr_logreg_c03,,,meta_nested_route,meta_model_visible_plus_students_topcorr_logreg_c03,route_score__best41_fn__model_visible__extra,22.0,0.07719298245614035,263.0,0.8745247148288974,0.4090909090909091,12.0,0.18461538461538463,6.0,5.0,1.0,model_visible_plus_students_topcorr,logreg,0.3
0.8385964912280702,0.8384308510638298,0.8345323741007195,123,21,25,116,0.8927797478329393,meta_model_visible_plus_students_topcorr_extra_c01,,,meta_nested_route,meta_model_visible_plus_students_topcorr_extra_c01,route_score__best41_fn__model_visible__logreg,45.0,0.15789473684210525,240.0,0.8791666666666667,0.6222222222222222,24.0,0.36923076923076925,5.0,4.0,1.0,model_visible_plus_students_topcorr,extra,0.1
0.8385964912280702,0.8383569739952719,0.8333333333333334,124,20,26,115,0.8944542947202522,meta_base_routes_students_logreg_c03,,,meta_nested_route,meta_base_routes_students_logreg_c03,route_score__hard_core__model_visible__logreg,57.0,0.2,228.0,0.9078947368421053,0.5614035087719298,39.0,0.6,9.0,8.0,1.0,base_routes_students,logreg,0.3
0.8385964912280702,0.8383569739952719,0.8333333333333334,124,20,26,115,0.8895291568163908,meta_base_routes_topcorr_logreg_c01,,,meta_nested_route,meta_base_routes_topcorr_logreg_c01,route_score__best41_wrong__model_visible__extra,37.0,0.12982456140350876,248.0,0.9032258064516129,0.40540540540540543,25.0,0.38461538461538464,3.0,2.0,1.0,base_routes_topcorr,logreg,0.1
0.8385964912280702,0.8382830969267139,0.8321167883211679,125,19,27,114,0.869779353821907,,,,nested_route,dino_student_teacher_prob_extra_reg,route_score__best41_fp__model_visible__extra,14.0,0.04912280701754386,271.0,0.8708487084870848,0.21428571428571427,12.0,0.18461538461538463,1.0,0.0,1.0,,,
0.8385964912280702,0.8382830969267139,0.8321167883211679,125,19,27,114,0.8558412135539796,meta_base_routes_topcorr_logreg_c003,,,meta_nested_route,meta_base_routes_topcorr_logreg_c003,route_score__best41_fp__model_visible__logreg,38.0,0.13333333333333333,247.0,0.8623481781376519,0.6842105263157895,24.0,0.36923076923076925,1.0,0.0,1.0,base_routes_topcorr,logreg,0.03
0.8385964912280702,0.8382830969267139,0.8321167883211679,125,19,27,114,0.8670705279747832,meta_base_routes_topcorr_logreg_c01,,,meta_nested_route,meta_base_routes_topcorr_logreg_c01,route_score__hard_core__model_visible__extra,57.0,0.2,228.0,0.868421052631579,0.7192982456140351,40.0,0.6153846153846154,4.0,3.0,1.0,base_routes_topcorr,logreg,0.1
0.8385964912280702,0.8382830969267139,0.8321167883211679,125,19,27,114,0.8882486209613869,meta_base_routes_topcorr_logreg_c03,,,meta_nested_route,meta_base_routes_topcorr_logreg_c03,route_score__hard_core__model_visible__extra,64.0,0.22456140350877193,221.0,0.8868778280542986,0.671875,46.0,0.7076923076923077,7.0,6.0,1.0,base_routes_topcorr,logreg,0.3
0.8385964912280702,0.8382830969267139,0.8321167883211679,125,19,27,114,0.8948975571315996,meta_base_routes_students_topcorr_logreg_c03,,,meta_nested_route,meta_base_routes_students_topcorr_logreg_c03,route_score__hard_core__model_visible__logreg,67.0,0.23508771929824562,218.0,0.9220183486238532,0.5671641791044776,51.0,0.7846153846153846,8.0,7.0,1.0,base_routes_students_topcorr,logreg,0.3
0.8385964912280702,0.8382830969267139,0.8321167883211679,125,19,27,114,0.8720449172576831,meta_model_visible_plus_students_topcorr_extra_c01,,,meta_nested_route,meta_model_visible_plus_students_topcorr_extra_c01,route_score__best41_fp__model_visible__extra,54.0,0.18947368421052632,231.0,0.8614718614718615,0.7407407407407407,24.0,0.36923076923076925,2.0,1.0,1.0,model_visible_plus_students_topcorr,extra,0.1
0.8385964912280702,0.8379137115839244,0.8257575757575758,130,14,32,109,0.8567277383766744,meta_model_visible_plus_students_topcorr_logreg_c03,,,meta_nested_route,meta_model_visible_plus_students_topcorr_logreg_c03,route_score__best41_fp__model_visible__extra,23.0,0.08070175438596491,262.0,0.8664122137404581,0.5217391304347826,12.0,0.18461538461538463,6.0,5.0,1.0,model_visible_plus_students_topcorr,logreg,0.3
0.8350877192982457,0.8349586288416075,0.8315412186379928,122,22,25,116,0.8878053585500394,meta_base_routes_students_topcorr_logreg_c01,,,meta_nested_route,meta_base_routes_students_topcorr_logreg_c01,route_score__best41_wrong__model_visible__extra,37.0,0.12982456140350876,248.0,0.9032258064516129,0.3783783783783784,25.0,0.38461538461538464,4.0,4.0,0.0,base_routes_students_topcorr,logreg,0.1
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,,,,nested_route,dino_student_true_logreg_c003,route_score__hard_core__model_visible__extra,0.0,0.0,285.0,0.8350877192982457,,0.0,0.0,0.0,0.0,0.0,,,
