scope,severe_auto_flip_budget,severe_extra_review_budget,n,auto_flip_n,auto_flip_rate,doctor_review_n,doctor_review_rate,non_review_auto_n,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,auto_flip_rescued_n,auto_flip_hurt_n,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc
old_third_internal_review,0.1,0.1,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.1,0.2,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.1,0.3,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.1,0.4,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.2,0.0,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.2,0.1,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.2,0.2,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.2,0.3,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.2,0.4,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.3,0.0,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.3,0.1,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.3,0.2,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.3,0.3,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.3,0.4,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.4,0.0,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.4,0.1,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.4,0.2,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.4,0.3,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
old_third_internal_review,0.4,0.4,591,0,0.0,178,0.3011844331641286,413,104,56,48,48,0,0,0,591,0.8240270727580372,0.8039213296938974,0.755868544600939,0.7219730941704036,0.8858695652173914,326,42,62,161,0.8747806589978553,591,0.9052453468697124,0.8947589686098655,0.8715596330275229,0.852017937219731,0.9375,345,23,33,190,0.8747806589978553
strict_external_hybrid,0.0,0.0,105,0,0.0,0,0.0,105,51,51,0,0,0,0,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108
strict_external_hybrid,0.0,0.1,105,0,0.0,10,0.09523809523809523,95,51,42,9,9,0,0,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.6,0.6096845194424065,0.6111111111111112,0.7021276595744681,0.5172413793103449,30,28,14,33,0.6661775495231108
strict_external_hybrid,0.0,0.2,105,0,0.0,21,0.2,84,51,31,20,20,0,0,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7047619047619048,0.710564930300807,0.6990291262135923,0.7659574468085106,0.6551724137931034,38,20,11,36,0.6661775495231108
strict_external_hybrid,0.0,0.3,105,0,0.0,32,0.3047619047619048,73,51,22,29,29,0,0,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7904761904761904,0.7921863536316948,0.7755102040816326,0.8085106382978723,0.7758620689655172,45,13,9,38,0.6661775495231108
strict_external_hybrid,0.0,0.4,105,0,0.0,42,0.4,63,51,17,34,34,0,0,0,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8380952380952381,0.8393250183418929,0.8247422680412371,0.851063829787234,0.8275862068965517,48,10,7,40,0.6661775495231108
strict_external_hybrid,0.1,0.0,105,10,0.09523809523809523,0,0.0,105,51,43,8,9,1,9,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5904761904761905,0.599046221570066,0.5981308411214953,0.6808510638297872,0.5172413793103449,30,28,15,32,0.6661775495231108
strict_external_hybrid,0.1,0.1,105,10,0.09523809523809523,10,0.09523809523809523,95,51,33,18,19,1,9,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.6857142857142857,0.6913059427732942,0.6796116504854369,0.7446808510638298,0.6379310344827587,37,21,12,35,0.6661775495231108
strict_external_hybrid,0.1,0.2,105,10,0.09523809523809523,21,0.2,84,51,24,27,28,1,9,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7714285714285715,0.772927366104182,0.7551020408163265,0.7872340425531915,0.7586206896551724,44,14,10,37,0.6661775495231108
strict_external_hybrid,0.1,0.3,105,10,0.09523809523809523,32,0.3047619047619048,73,51,18,33,34,1,9,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8285714285714286,0.8286867204695525,0.8125,0.8297872340425532,0.8275862068965517,48,10,8,39,0.6661775495231108
strict_external_hybrid,0.1,0.4,105,10,0.09523809523809523,42,0.4,63,51,16,35,36,1,9,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8476190476190476,0.8499633162142333,0.8367346938775511,0.8723404255319149,0.8275862068965517,48,10,6,41,0.6661775495231108
strict_external_hybrid,0.2,0.0,105,21,0.2,0,0.0,105,51,32,19,20,1,20,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.6952380952380952,0.6999266324284665,0.6862745098039216,0.7446808510638298,0.6551724137931034,38,20,12,35,0.6661775495231108
strict_external_hybrid,0.2,0.1,105,21,0.2,10,0.09523809523809523,95,51,24,27,28,1,20,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7714285714285715,0.772927366104182,0.7551020408163265,0.7872340425531915,0.7586206896551724,44,14,10,37,0.6661775495231108
strict_external_hybrid,0.2,0.2,105,21,0.2,21,0.2,84,51,18,33,34,1,20,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8285714285714286,0.8286867204695525,0.8125,0.8297872340425532,0.8275862068965517,48,10,8,39,0.6661775495231108
strict_external_hybrid,0.2,0.3,105,21,0.2,32,0.3047619047619048,73,51,16,35,36,1,20,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8476190476190476,0.8499633162142333,0.8367346938775511,0.8723404255319149,0.8275862068965517,48,10,6,41,0.6661775495231108
strict_external_hybrid,0.2,0.4,105,21,0.2,42,0.4,63,51,13,38,39,1,20,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8761904761904762,0.8778429933969185,0.865979381443299,0.8936170212765957,0.8620689655172413,50,8,5,42,0.6661775495231108
strict_external_hybrid,0.3,0.0,105,32,0.3047619047619048,0,0.0,105,51,25,26,29,3,29,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7619047619047619,0.7602714600146735,0.7368421052631579,0.7446808510638298,0.7758620689655172,45,13,12,35,0.6661775495231108
strict_external_hybrid,0.3,0.1,105,32,0.3047619047619048,10,0.09523809523809523,95,51,20,31,34,3,29,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8095238095238095,0.8074101247248716,0.7872340425531915,0.7872340425531915,0.8275862068965517,48,10,10,37,0.6661775495231108
strict_external_hybrid,0.3,0.2,105,32,0.3047619047619048,21,0.2,84,51,18,33,36,3,29,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8285714285714286,0.8286867204695525,0.8125,0.8297872340425532,0.8275862068965517,48,10,8,39,0.6661775495231108
strict_external_hybrid,0.3,0.3,105,32,0.3047619047619048,32,0.3047619047619048,73,51,15,36,39,3,29,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8571428571428571,0.8565663976522377,0.8421052631578947,0.851063829787234,0.8620689655172413,50,8,7,40,0.6661775495231108
strict_external_hybrid,0.3,0.4,105,32,0.3047619047619048,42,0.4,63,51,12,39,42,3,29,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8857142857142857,0.888481291269259,0.8775510204081632,0.9148936170212766,0.8620689655172413,50,8,4,43,0.6661775495231108
strict_external_hybrid,0.4,0.0,105,42,0.4,0,0.0,105,51,25,26,34,8,34,8,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7619047619047619,0.7602714600146735,0.7368421052631579,0.7446808510638298,0.7758620689655172,45,13,12,35,0.6661775495231108
strict_external_hybrid,0.4,0.1,105,42,0.4,10,0.09523809523809523,95,51,23,28,36,8,34,8,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.780952380952381,0.7815480557593544,0.7628865979381443,0.7872340425531915,0.7758620689655172,45,13,10,37,0.6661775495231108
strict_external_hybrid,0.4,0.2,105,42,0.4,21,0.2,84,51,20,31,39,8,34,8,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8095238095238095,0.8094277329420396,0.7916666666666666,0.8085106382978723,0.8103448275862069,47,11,9,38,0.6661775495231108
strict_external_hybrid,0.4,0.3,105,42,0.4,32,0.3047619047619048,73,51,17,34,42,8,34,8,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.8380952380952381,0.8413426265590609,0.8282828282828283,0.8723404255319149,0.8103448275862069,47,11,6,41,0.6661775495231108
