accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,route_name,routed_n,routed_pct,pass_n,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue,mode,corrector,feature_set,train_scope,classifier,c,corrector_all_acc,corrector_all_bacc
0.8666666666666667,0.866651891252955,0.8652482269503546,125,19,19,122,0.927452718676123,hard_core_model_visible_logreg,67,0.23508771929824562,218,0.9220183486238532,0.6865671641791045,49,0.7538461538461538,22,13,9,nested_route,dino_model_non_easy_extra,dino_model,non_easy,extra,0.1,0.32280701754385965,0.32328605200945626
0.8631578947368421,0.8634013002364066,0.8650519031141869,121,23,16,125,0.8732762017336486,best41_fn_model_visible_extra,27,0.09473684210526316,258,0.8875968992248062,0.6296296296296297,15,0.23076923076923078,11,3,8,nested_route,dino_non_easy_logreg_c001,dino,non_easy,logreg,0.01,0.43859649122807015,0.43971631205673756
0.8631578947368421,0.8628841607565012,0.8581818181818182,128,16,23,118,0.8910066981875493,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.676923076923077,49,0.7538461538461538,26,18,8,nested_route,dino_model_hard_all_logreg_c003,dino_model,hard_all,logreg,0.03,0.2982456140350877,0.2980200945626478
0.8631578947368421,0.8628841607565012,0.8581818181818182,128,16,23,118,0.8875098502758078,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.676923076923077,49,0.7538461538461538,26,18,8,nested_route,dino_model_hard_all_logreg_c01,dino_model,hard_all,logreg,0.1,0.3087719298245614,0.3087322695035461
0.8631578947368421,0.8628841607565012,0.8581818181818182,128,16,23,118,0.8798266351457841,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.676923076923077,49,0.7538461538461538,26,18,8,nested_route,dino_model_hard_all_logreg_c03,dino_model,hard_all,logreg,0.3,0.2912280701754386,0.29114952718676124
0.8596491228070176,0.8601507092198581,0.8648648648648649,117,27,13,128,0.8932230102442867,best41_fn_model_visible_extra,22,0.07719298245614035,263,0.8745247148288974,0.6818181818181818,12,0.18461538461538463,14,7,7,nested_route,model_hard_core_logreg_c001,model,hard_core,logreg,0.01,0.2912280701754386,0.29129728132387706
0.8596491228070176,0.8601507092198581,0.8648648648648649,117,27,13,128,0.8932722616233254,best41_fn_model_visible_extra,22,0.07719298245614035,263,0.8745247148288974,0.6818181818181818,12,0.18461538461538463,14,7,7,nested_route,model_hard_core_logreg_c003,model,hard_core,logreg,0.03,0.2912280701754386,0.291371158392435
0.8596491228070176,0.8598552009456265,0.8611111111111112,121,23,17,124,0.8903664302600474,best41_fn_model_visible_extra,27,0.09473684210526316,258,0.8875968992248062,0.5925925925925926,15,0.23076923076923078,10,3,7,nested_route,dino_non_easy_extra,dino,non_easy,extra,0.1,0.4807017543859649,0.4822695035460993
0.8596491228070176,0.8591903073286051,0.8518518518518519,130,14,26,115,0.8794818754925139,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.6615384615384615,49,0.7538461538461538,28,21,7,nested_route,dino_model_hard_core_logreg_c03,dino_model,hard_core,logreg,0.3,0.25263157894736843,0.2522163120567376
0.856140350877193,0.856604609929078,0.8610169491525423,117,27,14,127,0.8857860520094561,best41_fn_model_visible_extra,39,0.1368421052631579,246,0.8902439024390244,0.6410256410256411,17,0.26153846153846155,13,7,6,nested_route,model_non_easy_logreg_c03,model,non_easy,logreg,0.3,0.37894736842105264,0.3786199763593381
0.856140350877193,0.8563829787234043,0.8581314878892734,120,24,17,124,0.8710598896769108,best41_wrong_model_visible_extra,42,0.14736842105263157,243,0.9176954732510288,0.5,30,0.46153846153846156,18,12,6,nested_route,dino_model_non_easy_logreg_c01,dino_model,non_easy,logreg,0.1,0.4456140350877193,0.44784278959810875
0.856140350877193,0.8561613475177305,0.8551236749116607,123,21,20,121,0.8947005516154454,best41_wrong_model_visible_extra,50,0.17543859649122806,235,0.9234042553191489,0.54,35,0.5384615384615384,17,11,6,nested_route,dino_model_non_easy_logreg_c001,dino_model,non_easy,logreg,0.01,0.4280701754385965,0.4280437352245863
0.856140350877193,0.8561613475177305,0.8551236749116607,123,21,20,121,0.9341016548463358,hard_core_model_visible_extra,92,0.32280701754385965,193,0.9378238341968912,0.6847826086956522,62,0.9538461538461539,23,17,6,nested_route,dino_model_non_easy_extra,dino_model,non_easy,extra,0.1,0.32280701754385965,0.32328605200945626
0.856140350877193,0.855644208037825,0.8475836431226765,130,14,27,114,0.8828309692671396,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.6461538461538462,49,0.7538461538461538,27,21,6,nested_route,dino_model_hard_core_logreg_c01,dino_model,hard_core,logreg,0.1,0.24912280701754386,0.24867021276595747
0.8526315789473684,0.8532062647754137,0.8590604026845637,115,29,13,128,0.8902186761229315,best41_fn_model_visible_extra,39,0.1368421052631579,246,0.8902439024390244,0.6153846153846154,17,0.26153846153846155,14,9,5,nested_route,model_non_easy_logreg_c01,model,non_easy,logreg,0.1,0.35789473684210527,0.35763888888888884
0.8526315789473684,0.85298463356974,0.8561643835616438,118,26,16,125,0.8696315996847912,best41_fn_model_visible_extra,22,0.07719298245614035,263,0.8745247148288974,0.5909090909090909,12,0.18461538461538463,11,6,5,nested_route,dino_model_non_easy_logreg_c01,dino_model,non_easy,logreg,0.1,0.4456140350877193,0.44784278959810875
0.8526315789473684,0.852910756501182,0.8551724137931035,119,25,17,124,0.879186367218282,best41_wrong_model_visible_extra,50,0.17543859649122806,235,0.9234042553191489,0.52,35,0.5384615384615384,18,13,5,nested_route,dino_model_non_easy_logreg_c003,dino_model,non_easy,logreg,0.03,0.4245614035087719,0.42538416075650115
0.8526315789473684,0.8527630023640662,0.8531468531468531,121,23,19,122,0.8637706855791962,best41_wrong_model_visible_extra,44,0.1543859649122807,241,0.91701244813278,0.5,31,0.47692307692307695,16,11,5,nested_route,dino_model_non_easy_logreg_c03,dino_model,non_easy,logreg,0.3,0.4631578947368421,0.46453900709219853
0.8526315789473684,0.8526891252955082,0.852112676056338,122,22,20,121,0.872586682427108,best41_fn_model_visible_extra,18,0.06315789473684211,267,0.8764044943820225,0.5,11,0.16923076923076924,7,2,5,nested_route,dino_hard_core_logreg_c003,dino,hard_core,logreg,0.03,0.3929824561403509,0.3936908983451537
0.8526315789473684,0.8526152482269503,0.851063829787234,123,21,21,120,0.9018420015760441,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.6307692307692307,49,0.7538461538461538,24,19,5,nested_route,dino_model_hard_all_logreg_c001,dino_model,hard_all,logreg,0.01,0.28421052631578947,0.2847222222222222
0.8526315789473684,0.8524674940898345,0.8489208633093526,125,19,23,118,0.8893321513002364,best41_wrong_model_visible_extra,42,0.14736842105263157,243,0.9176954732510288,0.47619047619047616,30,0.46153846153846156,12,7,5,nested_route,dino_hard_core_logreg_c001,dino,hard_core,logreg,0.01,0.3824561403508772,0.381427304964539
0.8526315789473684,0.852098108747045,0.8432835820895522,130,14,28,113,0.8898246650906225,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.6307692307692307,49,0.7538461538461538,26,21,5,nested_route,dino_model_hard_core_logreg_c003,dino_model,hard_core,logreg,0.03,0.24912280701754386,0.24859633569739953
0.8491228070175438,0.8492169030732861,0.8491228070175438,121,23,20,121,0.8626379038613081,best41_fn_model_visible_extra,18,0.06315789473684211,267,0.8764044943820225,0.4444444444444444,11,0.16923076923076924,7,3,4,nested_route,dino_hard_core_logreg_c01,dino,hard_core,logreg,0.1,0.3894736842105263,0.38925827423167847
0.8491228070175438,0.8492169030732861,0.8491228070175438,121,23,20,121,0.8550531914893618,best41_fn_model_visible_extra,18,0.06315789473684211,267,0.8764044943820225,0.4444444444444444,11,0.16923076923076924,7,3,4,nested_route,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.8491228070175438,0.8491430260047281,0.8480565371024735,122,22,21,120,0.8603723404255319,best41_fn_model_visible_extra,14,0.04912280701754386,271,0.8708487084870848,0.42857142857142855,9,0.13846153846153847,6,2,4,nested_route,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.8491228070175438,0.8490691489361701,0.8469750889679716,123,21,22,119,0.8727344365642238,best41_fn_model_visible_extra,18,0.06315789473684211,267,0.8764044943820225,0.4444444444444444,11,0.16923076923076924,5,1,4,nested_route,dino_hard_all_logreg_c01,dino,hard_all,logreg,0.1,0.3473684210526316,0.34655732860520094
0.8491228070175438,0.8486997635933806,0.8413284132841329,128,16,27,114,0.8754925137903862,hard_core_model_visible_extra,85,0.2982456140350877,200,0.925,0.6705882352941176,60,0.9230769230769231,26,22,4,nested_route,dino_model_hard_all_logreg_c003,dino_model,hard_all,logreg,0.03,0.2982456140350877,0.2980200945626478
0.8491228070175438,0.8485520094562649,0.8389513108614233,130,14,29,112,0.8975078802206461,hard_core_model_visible_logreg,65,0.22807017543859648,220,0.9181818181818182,0.6153846153846154,49,0.7538461538461538,26,22,4,nested_route,dino_model_hard_core_logreg_c001,dino_model,hard_core,logreg,0.01,0.24912280701754386,0.24844858156028368
0.8456140350877193,0.8458924349881797,0.8482758620689655,118,26,18,123,0.8564814814814815,best41_fn_model_visible_extra,26,0.0912280701754386,259,0.8764478764478765,0.5384615384615384,14,0.2153846153846154,9,6,3,nested_route,dino_model_non_easy_logreg_c03,dino_model,non_easy,logreg,0.3,0.4631578947368421,0.46453900709219853
0.8456140350877193,0.8458185579196218,0.8472222222222222,119,25,19,122,0.890908195429472,best41_fn_model_visible_extra,31,0.10877192982456141,254,0.889763779527559,0.4838709677419355,17,0.26153846153846155,8,5,3,nested_route,dino_hard_all_extra,dino,hard_all,extra,0.1,0.47719298245614034,0.47665484633569744
0.8456140350877193,0.8456708037825059,0.8450704225352113,121,23,21,120,0.8702718676122931,best41_fn_model_visible_extra,22,0.07719298245614035,263,0.8783269961977186,0.45454545454545453,13,0.2,6,3,3,nested_route,dino_hard_core_logreg_c001,dino,hard_core,logreg,0.01,0.3824561403508772,0.381427304964539
0.8456140350877193,0.8451536643026005,0.837037037037037,128,16,28,113,0.8640169424743893,hard_core_model_visible_extra,85,0.2982456140350877,200,0.925,0.6588235294117647,60,0.9230769230769231,26,23,3,nested_route,dino_model_hard_all_logreg_c01,dino_model,hard_all,logreg,0.1,0.3087719298245614,0.3087322695035461
0.8456140350877193,0.8450059101654847,0.8345864661654135,130,14,30,111,0.8666765169424744,hard_core_model_visible_extra,82,0.28771929824561404,203,0.9211822660098522,0.6585365853658537,57,0.8769230769230769,28,25,3,nested_route,dino_model_hard_core_logreg_c03,dino_model,hard_core,logreg,0.3,0.25263157894736843,0.2522163120567376
0.8421052631578947,0.8421247044917257,0.8409893992932862,121,23,22,119,0.8648049645390071,best41_fn_model_visible_extra,18,0.06315789473684211,267,0.8764044943820225,0.3333333333333333,11,0.16923076923076924,5,3,2,nested_route,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.8421052631578947,0.8421247044917257,0.8409893992932862,121,23,22,119,0.8466804570527975,best41_fn_model_visible_extra,18,0.06315789473684211,267,0.8764044943820225,0.3333333333333333,11,0.16923076923076924,5,3,2,nested_route,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
0.8421052631578947,0.8416814420803782,0.8339483394833949,127,17,28,113,0.8537726556343579,hard_core_model_visible_extra,85,0.2982456140350877,200,0.925,0.6470588235294118,60,0.9230769230769231,26,24,2,nested_route,dino_model_hard_all_logreg_c03,dino_model,hard_all,logreg,0.3,0.2912280701754386,0.29114952718676124
0.8421052631578947,0.8414598108747045,0.8301886792452831,130,14,31,110,0.8792356185973206,hard_core_model_visible_extra,82,0.28771929824561404,203,0.9211822660098522,0.6463414634146342,57,0.8769230769230769,27,25,2,nested_route,dino_model_hard_core_logreg_c003,dino_model,hard_core,logreg,0.03,0.24912280701754386,0.24859633569739953
0.8421052631578947,0.8414598108747045,0.8301886792452831,130,14,31,110,0.8715031520882586,hard_core_model_visible_extra,82,0.28771929824561404,203,0.9211822660098522,0.6463414634146342,57,0.8769230769230769,27,25,2,nested_route,dino_model_hard_core_logreg_c01,dino_model,hard_core,logreg,0.1,0.24912280701754386,0.24867021276595747
0.8385964912280702,0.8386524822695036,0.8380281690140845,120,24,22,119,0.8499802994483845,best41_fn_model_visible_extra,18,0.06315789473684211,267,0.8764044943820225,0.2777777777777778,11,0.16923076923076924,5,4,1,nested_route,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.8385964912280702,0.8385786052009456,0.8368794326241135,121,23,23,118,0.8946513002364066,best41_wrong_model_visible_extra,37,0.12982456140350876,248,0.8951612903225806,0.4594594594594595,25,0.38461538461538464,7,6,1,nested_route,dino_non_easy_extra,dino,non_easy,extra,0.1,0.4807017543859649,0.4822695035460993
0.8385964912280702,0.8384308510638298,0.8345323741007195,123,21,25,116,0.8536741528762806,best41_wrong_model_visible_extra,32,0.11228070175438597,253,0.8932806324110671,0.40625,23,0.35384615384615387,7,6,1,nested_route,dino_hard_core_logreg_c003,dino,hard_core,logreg,0.03,0.3929824561403509,0.3936908983451537
0.8385964912280702,0.8383569739952719,0.8333333333333334,124,20,26,115,0.8597813238770686,best41_wrong_model_visible_extra,32,0.11228070175438597,253,0.8932806324110671,0.40625,23,0.35384615384615387,7,6,1,nested_route,dino_non_easy_logreg_c001,dino,non_easy,logreg,0.01,0.43859649122807015,0.43971631205673756
0.8385964912280702,0.8379137115839244,0.8257575757575758,130,14,32,109,0.8881501182033098,hard_core_model_visible_extra,82,0.28771929824561404,203,0.9211822660098522,0.6341463414634146,57,0.8769230769230769,27,26,1,nested_route,dino_model_hard_core_logreg_c001,dino_model,hard_core,logreg,0.01,0.24912280701754386,0.24844858156028368
0.8350877192982457,0.8350325059101655,0.8327402135231317,121,23,24,117,0.8622438928289993,best41_fn_model_visible_extra,22,0.07719298245614035,263,0.8783269961977186,0.3181818181818182,13,0.2,3,3,0,nested_route,dino_hard_all_logreg_c003,dino,hard_all,logreg,0.03,0.41754385964912283,0.41578014184397166
0.8350877192982457,0.8350325059101655,0.8327402135231317,121,23,24,117,0.892188731284476,hard_core_model_visible_extra,85,0.2982456140350877,200,0.925,0.6235294117647059,60,0.9230769230769231,24,24,0,nested_route,dino_model_hard_all_logreg_c001,dino_model,hard_all,logreg,0.01,0.28421052631578947,0.2847222222222222
0.8350877192982457,0.8348847517730495,0.8303249097472925,123,21,26,115,0.8544621749408984,best41_fn_model_visible_extra,13,0.0456140350877193,272,0.8676470588235294,0.15384615384615385,9,0.13846153846153847,1,1,0,nested_route,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.8350877192982457,0.8348847517730495,0.8303249097472925,123,21,26,115,0.845350669818755,best41_fn_model_visible_extra,13,0.0456140350877193,272,0.8676470588235294,0.15384615384615385,9,0.13846153846153847,1,1,0,nested_route,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c001,model,all,logreg,0.01,0.8105263157894737,0.8097665484633569
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c001,model,all,logreg,0.01,0.8105263157894737,0.8097665484633569
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c001,model,all,logreg,0.01,0.8105263157894737,0.8097665484633569
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c001,model,all,logreg,0.01,0.8105263157894737,0.8097665484633569
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c003,model,all,logreg,0.03,0.8140350877192982,0.8136081560283688
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c003,model,all,logreg,0.03,0.8140350877192982,0.8136081560283688
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c003,model,all,logreg,0.03,0.8140350877192982,0.8136081560283688
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c003,model,all,logreg,0.03,0.8140350877192982,0.8136081560283688
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c01,model,all,logreg,0.1,0.8105263157894737,0.8102098108747045
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c01,model,all,logreg,0.1,0.8105263157894737,0.8102098108747045
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c01,model,all,logreg,0.1,0.8105263157894737,0.8102098108747045
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c01,model,all,logreg,0.1,0.8105263157894737,0.8102098108747045
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c03,model,all,logreg,0.3,0.8,0.7998670212765957
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c03,model,all,logreg,0.3,0.8,0.7998670212765957
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c03,model,all,logreg,0.3,0.8,0.7998670212765957
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_logreg_c03,model,all,logreg,0.3,0.8,0.7998670212765957
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_extra,model,all,extra,0.1,0.8210526315789474,0.8206264775413712
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_extra,model,all,extra,0.1,0.8210526315789474,0.8206264775413712
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_wrong_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_extra,model,all,extra,0.1,0.8210526315789474,0.8206264775413712
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,best41_fn_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,model_all_extra,model,all,extra,0.1,0.8210526315789474,0.8206264775413712
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c001,dino,hard_core,logreg,0.01,0.3824561403508772,0.381427304964539
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c001,dino,hard_core,logreg,0.01,0.3824561403508772,0.381427304964539
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c003,dino,hard_core,logreg,0.03,0.3929824561403509,0.3936908983451537
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c003,dino,hard_core,logreg,0.03,0.3929824561403509,0.3936908983451537
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c01,dino,hard_core,logreg,0.1,0.3894736842105263,0.38925827423167847
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c01,dino,hard_core,logreg,0.1,0.3894736842105263,0.38925827423167847
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_core_extra,dino,hard_core,extra,0.1,0.48771929824561405,0.4886229314420804
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c001,dino,hard_all,logreg,0.01,0.4105263157894737,0.40890957446808507
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c001,dino,hard_all,logreg,0.01,0.4105263157894737,0.40890957446808507
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c003,dino,hard_all,logreg,0.03,0.41754385964912283,0.41578014184397166
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c003,dino,hard_all,logreg,0.03,0.41754385964912283,0.41578014184397166
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c01,dino,hard_all,logreg,0.1,0.3473684210526316,0.34655732860520094
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c01,dino,hard_all,logreg,0.1,0.3473684210526316,0.34655732860520094
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_extra,dino,hard_all,extra,0.1,0.47719298245614034,0.47665484633569744
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_hard_all_extra,dino,hard_all,extra,0.1,0.47719298245614034,0.47665484633569744
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c001,dino,non_easy,logreg,0.01,0.43859649122807015,0.43971631205673756
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c001,dino,non_easy,logreg,0.01,0.43859649122807015,0.43971631205673756
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,hard_core_model_visible_logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0,nested_route,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
