route_name,corrector_name,budget_pct,routed_n,pass_n,overall_acc,overall_bacc,overall_f1,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,15,43,242,0.8280701754385965,0.8277186761229315,0.8205128205128205,0.9586776859504132,0.09302325581395349,29,0.4461538461538462,0,2,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,20,57,228,0.8280701754385965,0.8277186761229315,0.8205128205128205,0.9868421052631579,0.19298245614035087,32,0.49230769230769234,0,2,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,25,71,214,0.8280701754385965,0.8277186761229315,0.8205128205128205,0.9906542056074766,0.3380281690140845,33,0.5076923076923077,1,3,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,30,86,199,0.8280701754385965,0.8277186761229315,0.8205128205128205,1.0,0.43023255813953487,39,0.6,2,4,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,35,100,185,0.8280701754385965,0.8277186761229315,0.8205128205128205,1.0,0.51,41,0.6307692307692307,2,4,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,38,108,177,0.8280701754385965,0.8277186761229315,0.8205128205128205,1.0,0.5462962962962963,41,0.6307692307692307,2,4,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,40,114,171,0.8280701754385965,0.8277186761229315,0.8205128205128205,1.0,0.5701754385964912,41,0.6307692307692307,2,4,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,45,128,157,0.8280701754385965,0.8277186761229315,0.8205128205128205,1.0,0.6171875,44,0.676923076923077,2,4,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,50,142,143,0.8280701754385965,0.8277186761229315,0.8205128205128205,1.0,0.6549295774647887,45,0.6923076923076923,2,4,-2
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,60,171,114,0.8280701754385965,0.8277186761229315,0.8205128205128205,1.0,0.7134502923976608,52,0.8,2,4,-2
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,25,71,214,0.8245614035087719,0.8245419621749408,0.8226950354609929,1.0,0.29577464788732394,36,0.5538461538461539,2,5,-3
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,30,86,199,0.8245614035087719,0.8245419621749408,0.8226950354609929,1.0,0.4186046511627907,37,0.5692307692307692,2,5,-3
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,35,100,185,0.8245614035087719,0.8245419621749408,0.8226950354609929,1.0,0.5,37,0.5692307692307692,2,5,-3
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,25,71,214,0.8245614035087719,0.8245419621749408,0.8226950354609929,1.0,0.29577464788732394,36,0.5538461538461539,2,5,-3
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,30,86,199,0.8245614035087719,0.8245419621749408,0.8226950354609929,1.0,0.4186046511627907,37,0.5692307692307692,2,5,-3
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,35,100,185,0.8245614035087719,0.8245419621749408,0.8226950354609929,1.0,0.5,37,0.5692307692307692,2,5,-3
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,20,57,228,0.8245614035087719,0.8245419621749408,0.8226950354609929,0.9868421052631579,0.17543859649122806,30,0.46153846153846156,2,5,-3
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,25,71,214,0.8245614035087719,0.8245419621749408,0.8226950354609929,0.9906542056074766,0.323943661971831,34,0.5230769230769231,2,5,-3
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,30,86,199,0.8245614035087719,0.8245419621749408,0.8226950354609929,0.9949748743718593,0.43023255813953487,36,0.5538461538461539,2,5,-3
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,45,128,157,0.8245614035087719,0.824468085106383,0.8214285714285714,0.9808917197452229,0.6328125,65,1.0,2,5,-3
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,30,86,199,0.8245614035087719,0.824394208037825,0.8201438848920863,0.9296482412060302,0.5813953488372093,62,0.9538461538461539,1,4,-3
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,38,108,177,0.8245614035087719,0.824394208037825,0.8201438848920863,0.96045197740113,0.6018518518518519,65,1.0,2,5,-3
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,40,114,171,0.8245614035087719,0.824394208037825,0.8201438848920863,0.9649122807017544,0.6140350877192983,65,1.0,2,5,-3
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,45,128,157,0.8245614035087719,0.824394208037825,0.8201438848920863,0.9617834394904459,0.65625,65,1.0,2,5,-3
simple_best41_uncertainty,corrector_all_gross_text_hand_model,5,14,271,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.8302583025830258,0.7142857142857143,8,0.12307692307692308,0,3,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,25,71,214,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.8271028037383178,0.8169014084507042,14,0.2153846153846154,1,4,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,30,86,199,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.8241206030150754,0.8255813953488372,18,0.27692307692307694,1,4,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,35,100,185,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.827027027027027,0.82,21,0.3230769230769231,1,4,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,38,108,177,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.8248587570621468,0.8240740740740741,23,0.35384615384615387,1,4,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,40,114,171,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.8187134502923976,0.8333333333333334,23,0.35384615384615387,1,4,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,45,128,157,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.821656050955414,0.828125,25,0.38461538461538464,1,4,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,50,142,143,0.8245614035087719,0.8243203309692672,0.8188405797101449,0.8251748251748252,0.823943661971831,28,0.4307692307692308,1,4,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,15,43,242,0.8245614035087719,0.8242464539007093,0.8175182481751825,0.8264462809917356,0.813953488372093,7,0.1076923076923077,0,3,-3
simple_gross_model_conflict,corrector_all_gross_text_hand_model,20,57,228,0.8245614035087719,0.8242464539007093,0.8175182481751825,0.8245614035087719,0.8245614035087719,10,0.15384615384615385,0,3,-3
best41_fp__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,70,200,85,0.8245614035087719,0.8242464539007093,0.8175182481751825,1.0,0.75,56,0.8615384615384616,2,5,-3
best41_fp__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,80,228,57,0.8245614035087719,0.8242464539007093,0.8175182481751825,1.0,0.7807017543859649,60,0.9230769230769231,2,5,-3
best41_fp__gross_text_hand_model__logreg_c1,corrector_all_gross_text_hand_model,70,200,85,0.8245614035087719,0.8242464539007093,0.8175182481751825,1.0,0.75,56,0.8615384615384616,2,5,-3
best41_fp__gross_text_hand_model__logreg_c1,corrector_all_gross_text_hand_model,80,228,57,0.8245614035087719,0.8242464539007093,0.8175182481751825,1.0,0.7807017543859649,60,0.9230769230769231,2,5,-3
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,65,185,100,0.8245614035087719,0.8242464539007093,0.8175182481751825,1.0,0.7297297297297297,53,0.8153846153846154,2,5,-3
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,70,200,85,0.8245614035087719,0.8242464539007093,0.8175182481751825,1.0,0.75,55,0.8461538461538461,2,5,-3
best41_fp__gross_hand_model__logreg,corrector_all_gross_text_hand_model,80,228,57,0.8245614035087719,0.8242464539007093,0.8175182481751825,1.0,0.7807017543859649,60,0.9230769230769231,2,5,-3
best41_fp__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,20,57,228,0.8245614035087719,0.8241725768321513,0.8161764705882353,0.9736842105263158,0.22807017543859648,31,0.47692307692307695,0,3,-3
best41_fp__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,25,71,214,0.8245614035087719,0.8241725768321513,0.8161764705882353,0.985981308411215,0.3380281690140845,34,0.5230769230769231,0,3,-3
best41_fp__gross_text_hand_model__logreg_c1,corrector_all_gross_text_hand_model,20,57,228,0.8245614035087719,0.8241725768321513,0.8161764705882353,0.9736842105263158,0.22807017543859648,31,0.47692307692307695,0,3,-3
best41_fp__gross_text_hand_model__logreg_c1,corrector_all_gross_text_hand_model,25,71,214,0.8245614035087719,0.8241725768321513,0.8161764705882353,0.985981308411215,0.3380281690140845,34,0.5230769230769231,0,3,-3
best41_wrong__gross_hand__logreg,corrector_hard_gross_text_hand,40,114,171,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5526315789473685,41,0.6307692307692307,27,31,-4
best41_wrong__gross_hand__logreg_c1,corrector_hard_gross_text_hand,40,114,171,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5526315789473685,41,0.6307692307692307,27,31,-4
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,38,108,177,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5277777777777778,38,0.5846153846153846,2,6,-4
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,40,114,171,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5526315789473685,38,0.5846153846153846,2,6,-4
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,45,128,157,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.6015625,39,0.6,2,6,-4
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,38,108,177,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5277777777777778,38,0.5846153846153846,2,6,-4
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,40,114,171,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5526315789473685,38,0.5846153846153846,2,6,-4
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,45,128,157,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.6015625,39,0.6,2,6,-4
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,35,100,185,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.49,38,0.5846153846153846,2,6,-4
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,38,108,177,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5277777777777778,38,0.5846153846153846,2,6,-4
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,40,114,171,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.5526315789473685,38,0.5846153846153846,2,6,-4
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,45,128,157,0.8210526315789474,0.8210697399527187,0.8197879858657244,1.0,0.6015625,40,0.6153846153846154,2,6,-4
best41_wrong__gross_hand__extra,corrector_all_gross_text_hand_model,70,200,85,0.8210526315789474,0.8209958628841607,0.8185053380782918,1.0,0.745,53,0.8153846153846154,2,6,-4
hard_core__gross_hand_model__extra,corrector_all_gross_text_hand_model,45,128,157,0.8210526315789474,0.8209219858156028,0.8172043010752689,0.9936305732484076,0.609375,65,1.0,2,6,-4
hard_core__gross_hand_model__extra,corrector_all_gross_text_hand_model,50,142,143,0.8210526315789474,0.8209219858156028,0.8172043010752689,1.0,0.6408450704225352,65,1.0,2,6,-4
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,50,142,143,0.8210526315789474,0.8209219858156028,0.8172043010752689,0.986013986013986,0.6549295774647887,65,1.0,2,6,-4
simple_best41_uncertainty,corrector_all_gross_text_hand_model,10,28,257,0.8210526315789474,0.820848108747045,0.8158844765342961,0.8326848249027238,0.7142857142857143,11,0.16923076923076924,0,4,-4
simple_best41_uncertainty,corrector_all_gross_text_hand_model,15,43,242,0.8210526315789474,0.820848108747045,0.8158844765342961,0.8347107438016529,0.7441860465116279,18,0.27692307692307694,0,4,-4
simple_best41_uncertainty,corrector_all_gross_text_hand_model,20,57,228,0.8210526315789474,0.820848108747045,0.8158844765342961,0.8377192982456141,0.7543859649122807,21,0.3230769230769231,0,4,-4
simple_best41_uncertainty,corrector_all_gross_text_hand_model,25,71,214,0.8210526315789474,0.820848108747045,0.8158844765342961,0.8317757009345794,0.7887323943661971,25,0.38461538461538464,0,4,-4
simple_best41_uncertainty,corrector_all_gross_text_hand_model,30,86,199,0.8210526315789474,0.820848108747045,0.8158844765342961,0.8241206030150754,0.813953488372093,27,0.4153846153846154,0,4,-4
simple_best41_uncertainty,corrector_all_gross_text_hand_model,35,100,185,0.8210526315789474,0.820848108747045,0.8158844765342961,0.827027027027027,0.81,30,0.46153846153846156,0,4,-4
simple_gross_model_conflict,corrector_all_gross_text_hand_model,65,185,100,0.8210526315789474,0.820848108747045,0.8158844765342961,0.85,0.8054054054054054,35,0.5384615384615384,2,6,-4
simple_gross_model_conflict,corrector_all_gross_text_hand_model,70,200,85,0.8210526315789474,0.820848108747045,0.8158844765342961,0.8588235294117647,0.805,38,0.5846153846153846,2,6,-4
simple_gross_model_conflict,corrector_all_gross_text_hand_model,80,228,57,0.8210526315789474,0.820848108747045,0.8158844765342961,0.8245614035087719,0.8201754385964912,44,0.676923076923077,2,6,-4
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,50,142,143,0.8210526315789474,0.820848108747045,0.8158844765342961,0.958041958041958,0.6830985915492958,65,1.0,2,6,-4
hard_core__model_visible__logreg,corrector_hard_gross_text_hand,30,86,199,0.8210526315789474,0.820848108747045,0.8158844765342961,0.9547738693467337,0.5116279069767442,60,0.9230769230769231,22,26,-4
best41_wrong__gross_hand__logreg,corrector_all_gross_text_hand_model,60,171,114,0.8210526315789474,0.820848108747045,0.8158844765342961,1.0,0.7017543859649122,53,0.8153846153846154,2,6,-4
best41_wrong__gross_hand__logreg,corrector_all_gross_text_hand_model,65,185,100,0.8210526315789474,0.820848108747045,0.8158844765342961,1.0,0.7243243243243244,54,0.8307692307692308,2,6,-4
best41_wrong__gross_hand__logreg_c1,corrector_all_gross_text_hand_model,60,171,114,0.8210526315789474,0.820848108747045,0.8158844765342961,1.0,0.7017543859649122,53,0.8153846153846154,2,6,-4
best41_wrong__gross_hand__logreg_c1,corrector_all_gross_text_hand_model,65,185,100,0.8210526315789474,0.820848108747045,0.8158844765342961,1.0,0.7243243243243244,54,0.8307692307692308,2,6,-4
best41_fn__gross_text_hand_model__logreg,corrector_hard_gross_text_hand,70,200,85,0.8175438596491228,0.8175975177304964,0.8169014084507042,1.0,0.74,59,0.9076923076923077,27,32,-5
best41_wrong__gross_hand__extra,corrector_hard_gross_text_hand,40,114,171,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.543859649122807,42,0.6461538461538462,27,32,-5
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,50,142,143,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.6338028169014085,45,0.6923076923076923,2,7,-5
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,60,171,114,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.695906432748538,51,0.7846153846153846,2,7,-5
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,65,185,100,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.7189189189189189,55,0.8461538461538461,2,7,-5
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,70,200,85,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.74,59,0.9076923076923077,2,7,-5
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,80,228,57,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.7719298245614035,62,0.9538461538461539,2,7,-5
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,50,142,143,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.6338028169014085,45,0.6923076923076923,2,7,-5
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,60,171,114,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.695906432748538,51,0.7846153846153846,2,7,-5
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,65,185,100,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.7189189189189189,55,0.8461538461538461,2,7,-5
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,70,200,85,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.74,59,0.9076923076923077,2,7,-5
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,80,228,57,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.7719298245614035,62,0.9538461538461539,2,7,-5
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,50,142,143,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.6338028169014085,44,0.676923076923077,2,7,-5
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,60,171,114,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.695906432748538,51,0.7846153846153846,2,7,-5
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,65,185,100,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.7189189189189189,54,0.8307692307692308,2,7,-5
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,70,200,85,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.74,60,0.9230769230769231,2,7,-5
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,80,228,57,0.8175438596491228,0.8175236406619385,0.8156028368794326,1.0,0.7719298245614035,62,0.9538461538461539,2,7,-5
simple_best41_uncertainty,corrector_all_gross_text_hand_model,80,228,57,0.8175438596491228,0.8174497635933806,0.8142857142857143,0.8771929824561403,0.8026315789473685,55,0.8461538461538461,2,7,-5
simple_best41_uncertainty,corrector_hard_gross_text_hand_model,5,14,271,0.8175438596491228,0.8174497635933806,0.8142857142857143,0.8302583025830258,0.5714285714285714,8,0.12307692307692308,1,6,-5
hard_core__gross_hand_model__extra,corrector_all_gross_text_hand_model,60,171,114,0.8175438596491228,0.8174497635933806,0.8142857142857143,1.0,0.695906432748538,65,1.0,2,7,-5
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,60,171,114,0.8175438596491228,0.8174497635933806,0.8142857142857143,0.9912280701754386,0.7017543859649122,65,1.0,2,7,-5
best41_wrong__gross_hand__extra,corrector_all_gross_text_hand_model,80,228,57,0.8175438596491228,0.8174497635933806,0.8142857142857143,1.0,0.7719298245614035,57,0.8769230769230769,2,7,-5
simple_best41_uncertainty,corrector_all_gross_text_hand_model,38,108,177,0.8175438596491228,0.8173758865248227,0.8129496402877698,0.8305084745762712,0.7962962962962963,33,0.5076923076923077,0,5,-5
simple_best41_uncertainty,corrector_all_gross_text_hand_model,50,142,143,0.8175438596491228,0.8173758865248227,0.8129496402877698,0.8461538461538461,0.7887323943661971,37,0.5692307692307692,1,6,-5
simple_best41_uncertainty,corrector_all_gross_text_hand_model,60,171,114,0.8175438596491228,0.8173758865248227,0.8129496402877698,0.8596491228070176,0.7894736842105263,42,0.6461538461538462,1,6,-5
simple_best41_uncertainty,corrector_all_gross_text_hand_model,65,185,100,0.8175438596491228,0.8173758865248227,0.8129496402877698,0.85,0.8,44,0.676923076923077,1,6,-5
simple_best41_uncertainty,corrector_all_gross_text_hand_model,70,200,85,0.8175438596491228,0.8173758865248227,0.8129496402877698,0.8588235294117647,0.8,47,0.7230769230769231,1,6,-5
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,60,171,114,0.8175438596491228,0.8173020094562649,0.8115942028985508,0.956140350877193,0.7251461988304093,65,1.0,2,7,-5
best41_wrong__gross_hand__logreg,corrector_all_gross_text_hand_model,70,200,85,0.8175438596491228,0.8173020094562649,0.8115942028985508,1.0,0.74,54,0.8307692307692308,2,7,-5
best41_wrong__gross_hand__logreg_c1,corrector_all_gross_text_hand_model,70,200,85,0.8175438596491228,0.8173020094562649,0.8115942028985508,1.0,0.74,54,0.8307692307692308,2,7,-5
simple_best41_uncertainty,corrector_hard_gross_text_hand,5,14,271,0.8175438596491228,0.8172281323877069,0.8102189781021898,0.8302583025830258,0.5714285714285714,8,0.12307692307692308,1,6,-5
hard_core__gross_hand_model__extra,corrector_hard_gross_text_hand_model,50,142,143,0.8175438596491228,0.8172281323877069,0.8102189781021898,1.0,0.6338028169014085,65,1.0,32,37,-5
best41_fn__gross_hand_model__logreg,corrector_hard_gross_text_hand,70,200,85,0.8140350877192982,0.8140514184397163,0.8127208480565371,1.0,0.735,59,0.9076923076923077,27,33,-6
best41_fn__gross_hand_model__logreg_c1,corrector_hard_gross_text_hand,70,200,85,0.8140350877192982,0.8140514184397163,0.8127208480565371,1.0,0.735,60,0.9230769230769231,27,33,-6
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,65,185,100,0.8140350877192982,0.8139775413711583,0.8113879003558719,0.99,0.7189189189189189,65,1.0,2,8,-6
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,70,200,85,0.8140350877192982,0.8139775413711583,0.8113879003558719,0.9882352941176471,0.74,65,1.0,2,8,-6
simple_best41_uncertainty,corrector_all_gross_text_hand_model,40,114,171,0.8140350877192982,0.8138297872340425,0.8086642599277978,0.8362573099415205,0.7807017543859649,34,0.5230769230769231,0,6,-6
simple_best41_uncertainty,corrector_all_gross_text_hand_model,45,128,157,0.8140350877192982,0.8138297872340425,0.8086642599277978,0.8471337579617835,0.7734375,37,0.5692307692307692,0,6,-6
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,65,185,100,0.8140350877192982,0.8138297872340425,0.8086642599277978,0.96,0.7351351351351352,65,1.0,2,8,-6
hard_core__gross_hand_model__extra,corrector_hard_gross_text_hand,35,100,185,0.8140350877192982,0.8137559101654847,0.8072727272727273,0.9567567567567568,0.55,65,1.0,23,29,-6
hard_core__model_visible__extra,corrector_hard_gross_text_hand,35,100,185,0.8140350877192982,0.8137559101654847,0.8072727272727273,0.9567567567567568,0.55,65,1.0,23,29,-6
best41_fn__gross_hand_model__logreg,corrector_hard_gross_text_hand_model,38,108,177,0.8105263157894737,0.8119089834515367,0.83125,1.0,0.5,38,0.5846153846153846,32,39,-7
best41_fn__gross_text_hand_model__logreg,corrector_hard_gross_text_hand_model,38,108,177,0.8105263157894737,0.8119089834515367,0.83125,1.0,0.5,38,0.5846153846153846,32,39,-7
best41_fn__gross_hand_model__logreg_c1,corrector_hard_gross_text_hand_model,38,108,177,0.8105263157894737,0.8119089834515367,0.83125,1.0,0.5,38,0.5846153846153846,32,39,-7
best41_wrong__gross_hand__extra,corrector_hard_gross_text_hand_model,35,100,185,0.8105263157894737,0.810653073286052,0.8111888111888111,1.0,0.46,40,0.6153846153846154,32,39,-7
hard_core__gross_hand_model__extra,corrector_all_gross_text_hand_model,65,185,100,0.8105263157894737,0.8104314420803782,0.8071428571428572,1.0,0.7081081081081081,65,1.0,2,9,-7
hard_core__gross_hand_model__extra,corrector_all_gross_text_hand_model,70,200,85,0.8105263157894737,0.8104314420803782,0.8071428571428572,1.0,0.73,65,1.0,2,9,-7
hard_core__gross_hand_model__extra,corrector_all_gross_text_hand_model,80,228,57,0.8105263157894737,0.8104314420803782,0.8071428571428572,1.0,0.7631578947368421,65,1.0,2,9,-7
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,80,228,57,0.8105263157894737,0.8104314420803782,0.8071428571428572,0.9824561403508771,0.7675438596491229,65,1.0,2,9,-7
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,70,200,85,0.8105263157894737,0.8103575650118203,0.8057553956834532,0.9647058823529412,0.745,65,1.0,2,9,-7
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,80,228,57,0.8105263157894737,0.8103575650118203,0.8057553956834532,0.9473684210526315,0.7763157894736842,65,1.0,2,9,-7
best41_wrong__gross_hand__logreg,corrector_all_gross_text_hand_model,80,228,57,0.8105263157894737,0.8103575650118203,0.8057553956834532,1.0,0.7631578947368421,57,0.8769230769230769,2,9,-7
best41_wrong__gross_hand__logreg_c1,corrector_all_gross_text_hand_model,80,228,57,0.8105263157894737,0.8103575650118203,0.8057553956834532,1.0,0.7631578947368421,57,0.8769230769230769,2,9,-7
hard_core__gross_hand_model__extra,corrector_hard_gross_text_hand,38,108,177,0.8105263157894737,0.8102098108747045,0.8029197080291971,0.9774011299435028,0.5370370370370371,65,1.0,25,32,-7
hard_core__model_visible__logreg,corrector_hard_gross_text_hand,35,100,185,0.8105263157894737,0.8102098108747045,0.8029197080291971,0.9567567567567568,0.54,65,1.0,23,30,-7
simple_best41_uncertainty,corrector_hard_gross_text_hand,10,28,257,0.8105263157894737,0.8101359338061466,0.8014705882352942,0.8326848249027238,0.6071428571428571,11,0.16923076923076924,3,10,-7
best41_fp__gross_hand_model__logreg,corrector_hard_gross_text_hand_model,35,100,185,0.8105263157894737,0.8090277777777777,0.7768595041322314,1.0,0.46,41,0.6307692307692307,32,39,-7
simple_best41_uncertainty,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
simple_gross_model_conflict,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
hard_core__gross_hand_model__extra,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
hard_core__model_visible__extra,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
hard_core__model_visible__logreg,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_wrong__gross_hand__logreg,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_wrong__gross_hand__logreg_c1,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_wrong__gross_hand__extra,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_fn__gross_hand_model__logreg,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_fn__gross_text_hand_model__logreg,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_fn__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_fp__gross_hand_model__logreg_c1,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
best41_fp__gross_text_hand_model__logreg_c1,corrector_all_gross_text_hand_model,100,285,0,0.8070175438596491,0.8068853427895981,0.8028673835125448,,0.8070175438596491,65,1.0,2,10,-8
