n,stage1_accept_n,stage1_accept_rate,stage2_accept_n,stage2_accept_rate,reject_n,reject_rate,automated_n,automated_rate,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,stage1_n,stage1_accuracy,stage1_balanced_accuracy,stage1_f1,stage1_sensitivity_high,stage1_specificity_low,stage1_tn,stage1_fp,stage1_fn,stage1_tp,stage1_auc,stage2_n,stage2_accuracy,stage2_balanced_accuracy,stage2_f1,stage2_sensitivity_high,stage2_specificity_low,stage2_tn,stage2_fp,stage2_fn,stage2_tp,stage2_auc,automated_accuracy,automated_balanced_accuracy,automated_f1,automated_sensitivity_high,automated_specificity_low,automated_tn,automated_fp,automated_fn,automated_tp,automated_auc,system_if_reject_corrected_n,system_if_reject_corrected_accuracy,system_if_reject_corrected_balanced_accuracy,system_if_reject_corrected_f1,system_if_reject_corrected_sensitivity_high,system_if_reject_corrected_specificity_low,system_if_reject_corrected_tn,system_if_reject_corrected_fp,system_if_reject_corrected_fn,system_if_reject_corrected_tp,system_if_reject_corrected_auc,feature_set,gate,corrector,target_accept_acc,corrector_conf_min,scope
591,516,0.8730964467005076,57,0.09644670050761421,18,0.030456852791878174,573,0.9695431472081218,21,5,0,21,5,0,516,0.8934108527131783,0.8740017963582918,0.8441926345609065,0.8054054054054054,0.9425981873111783,312,19,36,149,0.8839879154078549,57,0.7719298245614035,0.7727832512315271,0.7796610169491526,0.8214285714285714,0.7241379310344828,21,8,5,23,0.7697044334975369,0.8464223385689355,0.8365610328638498,0.794392523364486,0.7981220657276995,0.875,315,45,43,170,0.8775691184141887,591,0.8510998307952623,0.8424461395983622,0.8035714285714286,0.8071748878923767,0.8777173913043478,323,45,43,180,0.8732209007603822,core,gate_logreg,corr_logreg,0.9,0.6,internal_nested_old_third
591,286,0.48392554991539766,285,0.48223350253807107,20,0.0338409475465313,571,0.9661590524534687,0,0,0,0,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,285,0.8105263157894737,0.8085714285714286,0.7652173913043478,0.8,0.8171428571428572,143,32,22,88,0.8435844155844155,0.8633975481611208,0.8575117370892019,0.821917808219178,0.8333333333333334,0.8816901408450705,313,42,36,180,0.9000391236306728,591,0.868020304568528,0.862217293819458,0.827433628318584,0.8385650224215246,0.8858695652173914,326,42,36,187,0.8967878728797037,core,base_conf_core,corr_extra,0.92,0.6,internal_nested_old_third
591,331,0.560067681895093,239,0.40439932318104904,21,0.03553299492385787,570,0.9644670050761421,0,0,0,0,0,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,239,0.8117154811715481,0.8074101247248716,0.7668393782383419,0.7872340425531915,0.8275862068965517,120,25,20,74,0.8408657373440939,0.8631578947368421,0.8571241401899771,0.8211009174311926,0.8325581395348837,0.8816901408450705,313,42,36,179,0.8979495578119883,591,0.868020304568528,0.862217293819458,0.827433628318584,0.8385650224215246,0.8858695652173914,326,42,36,187,0.8944360499122636,core,base_conf_core,corr_extra,0.9,0.6,internal_nested_old_third
591,385,0.6514382402707276,185,0.3130287648054145,21,0.03553299492385787,570,0.9644670050761421,0,0,0,0,0,0,385,0.8779220779220779,0.8756825162097599,0.8459016393442623,0.8657718120805369,0.885593220338983,209,27,20,129,0.9151973609373223,185,0.8216216216216217,0.8047520661157025,0.7441860465116279,0.75,0.859504132231405,104,17,16,48,0.8083677685950413,0.8596491228070176,0.8538683078865349,0.815668202764977,0.8309859154929577,0.876750700280112,313,44,36,177,0.8907300009205561,591,0.8646362098138748,0.8594999025151102,0.8237885462555066,0.8385650224215246,0.8804347826086957,324,44,36,187,0.8877583349580814,multiview,base_conf_core,corr_extra,0.88,0.6,internal_nested_old_third
591,385,0.6514382402707276,185,0.3130287648054145,21,0.03553299492385787,570,0.9644670050761421,1,2,0,1,2,0,385,0.8779220779220779,0.8756825162097599,0.8459016393442623,0.8657718120805369,0.885593220338983,209,27,20,129,0.9151973609373223,185,0.7945945945945946,0.7841512775107513,0.7246376811594203,0.746268656716418,0.8220338983050848,97,21,17,50,0.8039463698456868,0.8508771929824561,0.8465552416823603,0.8081264108352144,0.8287037037037037,0.864406779661017,306,48,37,179,0.8777594685080562,591,0.856175972927242,0.8518229674400468,0.8140043763676149,0.8340807174887892,0.8695652173913043,320,48,37,186,0.8753533827256774,multiview,base_conf_core,corr_logreg,0.88,0.6,internal_nested_old_third
591,286,0.48392554991539766,283,0.47884940778341795,22,0.03722504230118443,569,0.9627749576988156,1,0,0,1,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,283,0.8021201413427562,0.80207333972924,0.7522123893805309,0.8018867924528302,0.8022598870056498,142,35,21,85,0.840528728280567,0.859402460456942,0.8544276201046457,0.815668202764977,0.8349056603773585,0.8739495798319328,312,45,35,177,0.8857882775751811,591,0.8646362098138748,0.860383359329304,0.8245614035087719,0.8430493273542601,0.8777173913043478,323,45,35,188,0.884772860206668,multiview,base_conf_core,corr_logreg,0.92,0.6,internal_nested_old_third
591,500,0.8460236886632826,68,0.11505922165820642,23,0.038917089678511,568,0.961082910321489,16,6,0,16,5,1,500,0.896,0.8782915198009538,0.8505747126436781,0.8131868131868132,0.9433962264150944,300,18,34,148,0.8873971940009675,68,0.75,0.7517361111111112,0.746268656716418,0.78125,0.7222222222222222,26,10,7,25,0.7803819444444444,0.8767605633802817,0.8632451554992344,0.8317307692307693,0.8084112149532711,0.9180790960451978,325,29,41,173,0.8714293257299752,591,0.8815566835871405,0.8686695749658804,0.8387096774193549,0.8161434977578476,0.9211956521739131,339,29,41,182,0.8643010333398323,multiview,gate_logreg,corr_logreg,0.9,0.65,internal_nested_old_third
591,557,0.9424703891708968,11,0.018612521150592216,23,0.038917089678511,568,0.961082910321489,2,2,0,2,2,0,557,0.8797127468581688,0.8704348182115951,0.8408551068883611,0.8309859154929577,0.9098837209302325,313,31,36,177,0.8792171634457909,11,0.45454545454545453,0.4666666666666667,0.5,0.6,0.3333333333333333,2,4,2,3,0.5666666666666667,0.8714788732394366,0.8628440366972477,0.8314087759815243,0.8256880733944955,0.9,315,35,38,180,0.8721625163826998,591,0.8764805414551607,0.86724385845194,0.835214446952596,0.8295964125560538,0.904891304347826,333,35,38,185,0.8675302203158511,core,gate_logreg,corr_logreg,0.88,0.65,internal_nested_old_third
591,446,0.754653130287648,122,0.20642978003384094,23,0.038917089678511,568,0.961082910321489,22,11,0,22,9,2,446,0.8878923766816144,0.8668927143105547,0.8366013071895425,0.7901234567901234,0.9436619718309859,268,16,34,128,0.8890193009911319,122,0.8114754098360656,0.8108766233766234,0.7964601769911505,0.8035714285714286,0.8181818181818182,54,12,11,45,0.8411796536796536,0.8697183098591549,0.8553604193971167,0.8238095238095238,0.7935779816513762,0.9171428571428571,321,29,45,173,0.8802359108781126,591,0.8747884940778342,0.8597009651004095,0.827906976744186,0.7982062780269058,0.9211956521739131,339,29,45,178,0.8741470072138818,multiview,gate_logreg,corr_logreg,0.92,0.6,internal_nested_old_third
591,286,0.48392554991539766,282,0.47715736040609136,23,0.038917089678511,568,0.961082910321489,0,0,0,0,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,282,0.8014184397163121,0.8011627906976744,0.7586206896551724,0.8,0.8023255813953488,138,34,22,88,0.8540697674418605,0.8591549295774648,0.8541666666666667,0.8181818181818182,0.8333333333333334,0.875,308,44,36,180,0.8966487794612794,591,0.8646362098138748,0.8594999025151102,0.8237885462555066,0.8385650224215246,0.8804347826086957,324,44,36,187,0.8931931175667771,core,base_conf_core,corr_logreg,0.92,0.6,internal_nested_old_third
591,550,0.9306260575296108,16,0.02707275803722504,25,0.04230118443316413,566,0.9576988155668359,3,2,0,3,2,0,550,0.8745454545454545,0.8640768446106766,0.8296296296296296,0.8235294117647058,0.9046242774566474,313,33,36,168,0.8747166496656467,16,0.75,0.7090909090909091,0.8181818181818182,0.8181818181818182,0.6,3,2,2,9,0.8181818181818181,0.8710247349823321,0.8617703571191944,0.8290398126463701,0.8232558139534883,0.9002849002849003,316,35,38,177,0.8744716093553304,591,0.8764805414551607,0.86724385845194,0.835214446952596,0.8295964125560538,0.904891304347826,333,35,38,185,0.8675789627607721,multiview,gate_logreg,corr_extra,0.88,0.6,internal_nested_old_third
591,331,0.560067681895093,235,0.3976311336717428,25,0.04230118443316413,566,0.9576988155668359,0,0,0,0,0,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,235,0.8085106382978723,0.8081553839164016,0.7692307692307693,0.8064516129032258,0.8098591549295775,115,27,18,75,0.8554444949265486,0.8621908127208481,0.8580607476635513,0.821917808219178,0.8411214953271028,0.875,308,44,34,180,0.8968776550552252,591,0.868020304568528,0.8639842074478457,0.8289473684210527,0.8475336322869955,0.8804347826086957,324,44,34,189,0.8931078182881654,core,base_conf_core,corr_logreg,0.9,0.6,internal_nested_old_third
591,557,0.9424703891708968,7,0.011844331641285956,27,0.04568527918781726,564,0.9543147208121827,0,0,0,0,0,0,557,0.8797127468581688,0.8704348182115951,0.8408551068883611,0.8309859154929577,0.9098837209302325,313,31,36,177,0.8792171634457909,7,0.42857142857142855,0.5,0.6,1.0,0.0,0,4,0,3,0.5833333333333333,0.874113475177305,0.8663793103448276,0.8352668213457076,0.8333333333333334,0.8994252873563219,313,35,36,180,0.8761574074074074,591,0.8798646362098139,0.8717281633846754,0.8404494382022472,0.8385650224215246,0.904891304347826,333,35,36,187,0.8662994735815948,core,gate_logreg,corr_extra,0.88,0.65,internal_nested_old_third
591,331,0.560067681895093,233,0.3942470389170897,27,0.04568527918781726,564,0.9543147208121827,1,2,0,1,2,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,233,0.8025751072961373,0.7991057662658032,0.7578947368421053,0.782608695652174,0.8156028368794326,115,26,20,72,0.8572309589885908,0.8599290780141844,0.8542393964929176,0.8175519630484989,0.8309859154929577,0.8774928774928775,308,43,36,177,0.8933162125650388,591,0.8663282571912013,0.860858598167284,0.82560706401766,0.8385650224215246,0.8831521739130435,325,43,36,187,0.890183271592903,multiview,base_conf_core,corr_logreg,0.9,0.6,internal_nested_old_third
591,364,0.6159052453468697,199,0.33671742808798644,28,0.047377326565143825,563,0.9526226734348562,14,3,0,14,3,0,364,0.9065934065934066,0.8737307290085349,0.8482142857142857,0.7723577235772358,0.975103734439834,235,6,28,95,0.8989980771177006,199,0.8391959798994975,0.8430316091954023,0.8260869565217391,0.8735632183908046,0.8125,91,21,11,76,0.8972701149425287,0.8827708703374778,0.8688992310805341,0.8382352941176471,0.8142857142857143,0.9235127478753541,326,27,39,171,0.905072170511264,591,0.8883248730964467,0.8758712712029635,0.847926267281106,0.8251121076233184,0.9266304347826086,341,27,39,184,0.9000536166894131,core,gate_logreg,corr_logreg,0.92,0.6,internal_nested_old_third
591,385,0.6514382402707276,177,0.29949238578680204,29,0.049069373942470386,562,0.9509306260575296,0,0,0,0,0,0,385,0.8779220779220779,0.8756825162097599,0.8459016393442623,0.8657718120805369,0.885593220338983,209,27,20,129,0.9151973609373223,177,0.8248587570621468,0.8086283185840708,0.7559055118110236,0.75,0.8672566371681416,98,15,16,48,0.8127765486725664,0.8612099644128114,0.8553210379757052,0.8194444444444444,0.8309859154929577,0.8796561604584527,307,42,36,177,0.8914941415445875,591,0.868020304568528,0.862217293819458,0.827433628318584,0.8385650224215246,0.8858695652173914,326,42,36,187,0.8871124975628778,core,base_conf_core,corr_extra,0.88,0.65,internal_nested_old_third
591,331,0.560067681895093,230,0.38917089678510997,30,0.050761421319796954,561,0.949238578680203,0,0,0,0,0,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,230,0.8304347826086956,0.8217645663688828,0.7845303867403315,0.7802197802197802,0.8633093525179856,120,19,20,71,0.8546920705194087,0.8716577540106952,0.8635184083905498,0.8301886792452831,0.8301886792452831,0.8968481375358166,313,36,36,176,0.9027815321403471,591,0.8781725888324873,0.8703694677325015,0.8385650224215246,0.8385650224215246,0.9021739130434783,332,36,36,187,0.8977017937219731,multiview,base_conf_core,corr_extra,0.9,0.6,internal_nested_old_third
591,385,0.6514382402707276,175,0.2961082910321489,31,0.05245346869712352,560,0.9475465313028765,0,0,0,0,0,0,385,0.8779220779220779,0.8756825162097599,0.8459016393442623,0.8657718120805369,0.885593220338983,209,27,20,129,0.9151973609373223,175,0.8228571428571428,0.8140484234234234,0.7633587786259542,0.78125,0.8468468468468469,94,17,14,50,0.8282657657657658,0.8607142857142858,0.8567872170583539,0.8211009174311926,0.8403755868544601,0.8731988472622478,303,44,34,179,0.8880410223106168,591,0.868020304568528,0.8639842074478457,0.8289473684210527,0.8475336322869955,0.8804347826086957,324,44,34,189,0.8839442386430104,core,base_conf_core,corr_logreg,0.88,0.65,internal_nested_old_third
591,286,0.48392554991539766,273,0.4619289340101523,32,0.05414551607445008,559,0.9458544839255499,0,0,0,0,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,273,0.8351648351648352,0.8279191532485081,0.7906976744186046,0.794392523364486,0.8614457831325302,143,23,22,85,0.8574484855309086,0.8765652951699463,0.8678050964748025,0.8368794326241135,0.8309859154929577,0.9046242774566474,313,33,36,177,0.9061982686097316,591,0.883248730964467,0.8744455546890232,0.8442437923250564,0.8385650224215246,0.9103260869565217,335,33,36,187,0.900796938974459,multiview,base_conf_core,corr_extra,0.92,0.6,internal_nested_old_third
591,516,0.8730964467005076,43,0.0727580372250423,32,0.05414551607445008,559,0.9458544839255499,19,4,0,19,4,0,516,0.8934108527131783,0.8740017963582918,0.8441926345609065,0.8054054054054054,0.9425981873111783,312,19,36,149,0.8839879154078549,43,0.813953488372093,0.8130434782608695,0.8,0.8,0.8260869565217391,19,4,4,16,0.7804347826086957,0.8658318425760286,0.855057186165082,0.8166259168704156,0.8146341463414634,0.8954802259887006,317,37,38,167,0.8791925037894447,591,0.8730964467005076,0.8645264671475921,0.8314606741573034,0.8295964125560538,0.8994565217391305,331,37,38,185,0.8732209007603822,core,gate_logreg,corr_logreg,0.9,0.65,internal_nested_old_third
591,286,0.48392554991539766,272,0.4602368866328257,33,0.05583756345177665,558,0.9441624365482234,0,0,0,0,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,272,0.8382352941176471,0.8305295950155763,0.794392523364486,0.794392523364486,0.8666666666666667,143,22,22,85,0.8460492778249787,0.8781362007168458,0.8691161461522761,0.8388625592417062,0.8309859154929577,0.9072463768115943,313,32,36,177,0.9019936041368987,591,0.8849407783417935,0.8758042503411971,0.8461538461538461,0.8385650224215246,0.9130434782608695,336,32,36,187,0.8967878728797037,core,base_conf_core,corr_extra,0.92,0.65,internal_nested_old_third
591,331,0.560067681895093,227,0.3840947546531303,33,0.05583756345177665,558,0.9441624365482234,0,0,0,0,0,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,227,0.8281938325991189,0.8195458231954582,0.7821229050279329,0.7777777777777778,0.8613138686131386,118,19,20,70,0.8440389294403894,0.8709677419354839,0.8628187442806998,0.8293838862559242,0.8293838862559242,0.8962536023054755,311,36,36,175,0.8996544518349563,591,0.8781725888324873,0.8703694677325015,0.8385650224215246,0.8385650224215246,0.9021739130434783,332,36,36,187,0.8944360499122636,core,base_conf_core,corr_extra,0.9,0.65,internal_nested_old_third
591,550,0.9306260575296108,6,0.01015228426395939,35,0.05922165820642978,556,0.9407783417935702,3,0,0,3,0,0,550,0.8745454545454545,0.8640768446106766,0.8296296296296296,0.8235294117647058,0.9046242774566474,313,33,36,168,0.8747166496656467,6,1.0,1.0,1.0,1.0,1.0,3,0,0,3,1.0,0.8758992805755396,0.8657655412981189,0.8321167883211679,0.8260869565217391,0.9054441260744985,316,33,36,171,0.8765001453428015,591,0.883248730964467,0.8744455546890232,0.8442437923250564,0.8385650224215246,0.9103260869565217,335,33,36,187,0.8675789627607721,multiview,gate_logreg,corr_extra,0.88,0.65,internal_nested_old_third
591,385,0.6514382402707276,171,0.2893401015228426,35,0.05922165820642978,556,0.9407783417935702,0,0,0,0,0,0,385,0.8779220779220779,0.8756825162097599,0.8459016393442623,0.8657718120805369,0.885593220338983,209,27,20,129,0.9151973609373223,171,0.8304093567251462,0.8194444444444444,0.7716535433070866,0.7777777777777778,0.8611111111111112,93,15,14,49,0.8051146384479718,0.8633093525179856,0.8587648091268101,0.8240740740740741,0.839622641509434,0.877906976744186,302,42,34,178,0.8791547827994733,591,0.871404399323181,0.8667015987521934,0.8325991189427313,0.8475336322869955,0.8858695652173914,326,42,34,189,0.8753533827256774,multiview,base_conf_core,corr_logreg,0.88,0.65,internal_nested_old_third
591,331,0.560067681895093,224,0.3790186125211506,36,0.06091370558375635,555,0.9390862944162437,1,1,0,1,1,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,224,0.8125,0.8114973262032086,0.7717391304347826,0.8068181818181818,0.8161764705882353,111,25,17,71,0.8590407754010696,0.8648648648648649,0.8603589899604502,0.8243559718969555,0.8421052631578947,0.8786127167630058,304,42,33,176,0.8940315844788007,591,0.8730964467005076,0.8689437512185612,0.8351648351648352,0.852017937219731,0.8858695652173914,326,42,33,190,0.890183271592903,multiview,base_conf_core,corr_logreg,0.9,0.65,internal_nested_old_third
591,331,0.560067681895093,222,0.3756345177664975,38,0.06429780033840947,553,0.9357021996615905,0,0,0,0,0,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,222,0.8288288288288288,0.8274055926332686,0.7934782608695652,0.8202247191011236,0.8345864661654135,111,22,16,73,0.8600996874207992,0.8716094032549728,0.8669582118561711,0.8337236533957846,0.8476190476190476,0.8862973760932945,304,39,32,178,0.8986116895737887,591,0.8798646362098139,0.8752619906414506,0.8432671081677704,0.8565022421524664,0.8940217391304348,329,39,32,191,0.8931078182881654,core,base_conf_core,corr_logreg,0.9,0.65,internal_nested_old_third
591,286,0.48392554991539766,266,0.4500846023688663,39,0.06598984771573604,552,0.934010152284264,0,0,0,0,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,266,0.8233082706766918,0.8209109730848861,0.783410138248848,0.8095238095238095,0.8322981366459627,134,27,20,85,0.8592132505175983,0.8713768115942029,0.8651790802073633,0.8329411764705882,0.8388625592417062,0.8914956011730205,304,37,34,177,0.8989173187308029,591,0.8798646362098139,0.873495077013063,0.8418708240534521,0.8475336322869955,0.8994565217391305,331,37,34,189,0.8931931175667771,core,base_conf_core,corr_logreg,0.92,0.65,internal_nested_old_third
591,500,0.8460236886632826,51,0.08629441624365482,40,0.0676818950930626,551,0.9323181049069373,13,4,0,13,4,0,500,0.896,0.8782915198009538,0.8505747126436781,0.8131868131868132,0.9433962264150944,300,18,34,148,0.8873971940009675,51,0.8235294117647058,0.8238461538461539,0.8235294117647058,0.8076923076923077,0.84,21,4,5,21,0.8323076923076923,0.8838475499092558,0.8716990917246019,0.8423645320197044,0.8221153846153846,0.9212827988338192,316,27,37,171,0.8856666292890782,591,0.8917089678510999,0.8803555761356989,0.8532110091743119,0.8340807174887892,0.9266304347826086,341,27,37,186,0.8756580230064339,multiview,gate_logreg,corr_extra,0.9,0.6,internal_nested_old_third
591,286,0.48392554991539766,265,0.44839255499153974,40,0.0676818950930626,551,0.9323181049069373,0,0,0,0,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,265,0.8150943396226416,0.8130037290990015,0.7699530516431925,0.803921568627451,0.8220858895705522,134,29,20,82,0.8441597497894864,0.867513611615245,0.861417918815878,0.8266033254156769,0.8365384615384616,0.8862973760932945,304,39,34,174,0.8877691186364656,591,0.8764805414551607,0.8707776857087152,0.8381374722838137,0.8475336322869955,0.8940217391304348,329,39,34,189,0.884772860206668,multiview,base_conf_core,corr_logreg,0.92,0.65,internal_nested_old_third
591,385,0.6514382402707276,164,0.27749576988155666,42,0.07106598984771574,549,0.9289340101522843,0,0,0,0,0,0,385,0.8779220779220779,0.8756825162097599,0.8459016393442623,0.8657718120805369,0.885593220338983,209,27,20,129,0.9151973609373223,164,0.8475609756097561,0.821549636803874,0.7747747747747747,0.7288135593220338,0.9142857142857143,96,9,16,43,0.8100080710250201,0.8688524590163934,0.8606756147078727,0.8269230769230769,0.8269230769230769,0.8944281524926686,305,36,36,172,0.8935540266185428,591,0.8781725888324873,0.8703694677325015,0.8385650224215246,0.8385650224215246,0.9021739130434783,332,36,36,187,0.8877583349580814,multiview,base_conf_core,corr_extra,0.88,0.65,internal_nested_old_third
591,446,0.754653130287648,99,0.16751269035532995,46,0.077834179357022,545,0.922165820642978,17,6,0,17,6,0,446,0.8878923766816144,0.8668927143105547,0.8366013071895425,0.7901234567901234,0.9436619718309859,268,16,34,128,0.8890193009911319,99,0.8484848484848485,0.8486519607843137,0.845360824742268,0.8541666666666666,0.8431372549019608,43,8,7,41,0.8459967320261439,0.8788990825688073,0.8650675195451315,0.8366336633663366,0.8047619047619048,0.9253731343283582,310,25,41,169,0.8854157782515992,591,0.8883248730964467,0.8741043575745759,0.8465116279069768,0.8161434977578476,0.9320652173913043,343,25,41,182,0.8741470072138818,multiview,gate_logreg,corr_logreg,0.92,0.65,internal_nested_old_third
591,364,0.6159052453468697,177,0.29949238578680204,50,0.08460236886632826,541,0.9153976311336718,10,2,0,10,2,0,364,0.9065934065934066,0.8737307290085349,0.8482142857142857,0.7723577235772358,0.975103734439834,235,6,28,95,0.8989980771177006,177,0.864406779661017,0.8664705882352941,0.8461538461538461,0.88,0.8529411764705882,87,15,9,66,0.9112418300653595,0.8927911275415896,0.8759534116676975,0.8473684210526315,0.8131313131313131,0.9387755102040817,322,21,37,161,0.9081338162970817,591,0.9018612521150592,0.8885077500487424,0.8651162790697674,0.8340807174887892,0.9429347826086957,347,21,37,186,0.9000536166894131,core,gate_logreg,corr_logreg,0.92,0.65,internal_nested_old_third
591,286,0.48392554991539766,254,0.42978003384094754,51,0.08629441624365482,540,0.9137055837563451,0,0,0,0,0,0,286,0.916083916083916,0.9061844863731656,0.8846153846153846,0.8679245283018868,0.9444444444444444,170,10,14,92,0.9342243186582809,254,0.8582677165354331,0.8437275985663082,0.8105263157894737,0.7777777777777778,0.9096774193548387,141,14,22,77,0.8603453893776474,0.8888888888888888,0.8763742264288314,0.8492462311557789,0.824390243902439,0.9283582089552239,311,24,36,169,0.9084091736439752,591,0.8984771573604061,0.8866738155585885,0.8617511520737328,0.8385650224215246,0.9347826086956522,344,24,36,187,0.900796938974459,multiview,base_conf_core,corr_extra,0.92,0.65,internal_nested_old_third
591,331,0.560067681895093,206,0.34856175972927245,54,0.09137055837563451,537,0.9086294416243654,0,0,0,0,0,0,331,0.9003021148036254,0.8934081070444706,0.8641975308641975,0.8677685950413223,0.919047619047619,193,17,16,105,0.9252656434474616,206,0.8592233009708737,0.842716049382716,0.8104575163398693,0.7654320987654321,0.92,115,10,19,62,0.8597530864197531,0.8845437616387337,0.8730678291709768,0.8434343434343434,0.8267326732673267,0.9194029850746268,308,27,35,167,0.9057041525048026,591,0.8950930626057529,0.8848398810684344,0.8584474885844748,0.8430493273542601,0.9266304347826086,341,27,35,188,0.8977017937219731,multiview,base_conf_core,corr_extra,0.9,0.65,internal_nested_old_third
591,364,0.6159052453468697,165,0.27918781725888325,62,0.10490693739424704,529,0.8950930626057529,4,0,0,4,0,0,364,0.9065934065934066,0.8737307290085349,0.8482142857142857,0.7723577235772358,0.975103734439834,235,6,28,95,0.8989980771177006,165,0.8303030303030303,0.8445378151260504,0.8028169014084507,0.9047619047619048,0.7843137254901961,80,22,6,57,0.9094304388422034,0.8827977315689981,0.8677858240070222,0.8306010928961749,0.8172043010752689,0.9183673469387755,315,28,34,152,0.9053732091915108,591,0.8950930626057529,0.8857233378826281,0.8590909090909091,0.8475336322869955,0.9239130434782609,340,28,34,189,0.8934124585689218,core,gate_logreg,corr_extra,0.92,0.6,internal_nested_old_third
591,446,0.754653130287648,81,0.13705583756345177,64,0.10829103214890017,527,0.8917089678510999,10,3,0,10,3,0,446,0.8878923766816144,0.8668927143105547,0.8366013071895425,0.7901234567901234,0.9436619718309859,268,16,34,128,0.8890193009911319,81,0.8765432098765432,0.8776009791921664,0.8717948717948718,0.8947368421052632,0.8604651162790697,37,6,4,34,0.8916768665850674,0.8861480075901328,0.8713608562691132,0.84375,0.81,0.9327217125382263,305,22,38,162,0.8920642201834863,591,0.8984771573604061,0.8849069019302007,0.8604651162790697,0.8295964125560538,0.9402173913043478,346,22,38,185,0.8801423279391694,multiview,gate_logreg,corr_extra,0.92,0.6,internal_nested_old_third
591,500,0.8460236886632826,25,0.04230118443316413,66,0.1116751269035533,525,0.8883248730964467,9,0,0,9,0,0,500,0.896,0.8782915198009538,0.8505747126436781,0.8131868131868132,0.9433962264150944,300,18,34,148,0.8873971940009675,25,0.84,0.8500000000000001,0.8181818181818182,0.9,0.8,12,3,1,9,0.8333333333333334,0.8933333333333333,0.8773226351351351,0.8486486486486486,0.8177083333333334,0.9369369369369369,312,21,35,157,0.8871058558558558,591,0.9052453468697124,0.8929920549814778,0.8703703703703703,0.8430493273542601,0.9429347826086957,347,21,35,188,0.8756580230064339,multiview,gate_logreg,corr_extra,0.9,0.65,internal_nested_old_third
591,516,0.8730964467005076,9,0.015228426395939087,66,0.1116751269035533,525,0.8883248730964467,6,1,0,6,1,0,516,0.8934108527131783,0.8740017963582918,0.8441926345609065,0.8054054054054054,0.9425981873111783,312,19,36,149,0.8839879154078549,9,0.8888888888888888,0.8333333333333333,0.8,0.6666666666666666,1.0,6,0,1,2,1.0,0.8933333333333333,0.8734058337016226,0.8435754189944135,0.8031914893617021,0.9436201780415431,318,19,37,151,0.8833259675484563,591,0.9052453468697124,0.8912251413530903,0.8691588785046729,0.8340807174887892,0.9483695652173914,349,19,37,186,0.8714905439656853,core,gate_logreg,corr_extra,0.9,0.6,internal_nested_old_third
591,516,0.8730964467005076,0,0.0,75,0.12690355329949238,516,0.8730964467005076,0,0,0,0,0,0,516,0.8934108527131783,0.8740017963582918,0.8441926345609065,0.8054054054054054,0.9425981873111783,312,19,36,149,0.8839879154078549,0,,,,,,0,0,0,0,,0.8934108527131783,0.8740017963582918,0.8441926345609065,0.8054054054054054,0.9425981873111783,312,19,36,149,0.8839879154078549,591,0.9069373942470389,0.893467293819458,0.8717948717948718,0.8385650224215246,0.9483695652173914,349,19,36,187,0.8714905439656853,core,gate_logreg,corr_extra,0.9,0.65,internal_nested_old_third
