align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
diag,64,0.960010290145874,rf_d5,none,none,balanced_accuracy,0.48999999999999994,0.6183510638297872,0.6175438596491228,0.6183510638297872,0.6426229508196721,78,66,43,98,0.6411544523246651,0.5277777777777778,0.5380188350191838,0.5321100917431193,28,33,18,29,0.5681897453784444,0.5238095238095238,0.532648569332355,0.5370370370370371,26,32,18,29,0.557593543653705
coral,128,0.9999480247497559,logreg_c01,none,none,balanced_accuracy,0.62,0.5879137115839244,0.5894736842105263,0.5879137115839244,0.5145228215767634,106,38,79,62,0.5905732860520094,0.5648148148148148,0.5390652249738402,0.4050632911392405,45,16,31,16,0.5472619462853157,0.5523809523809524,0.5322817314746882,0.4050632911392405,42,16,31,16,0.5304475421863537
none,128,0.9999481439590454,logreg_c001,none,p90,balanced_accuracy,0.4599999999999999,0.604831560283688,0.6035087719298246,0.604831560283688,0.64576802507837,69,75,38,103,0.592789598108747,0.5555555555555556,0.5308685036623648,0.4,44,17,31,16,0.49424485524938966,0.5523809523809524,0.5322817314746882,0.4050632911392405,42,16,31,16,0.4897285399853265
none,128,0.9999476671218872,rf_d5,none,p85,balanced_accuracy,0.49999999999999994,0.5473552009456265,0.5473684210526316,0.5473552009456265,0.5441696113074205,79,65,64,77,0.5418144208037825,0.5648148148148148,0.5390652249738402,0.4050632911392405,45,16,31,16,0.5493547261946286,0.5523809523809524,0.5322817314746882,0.4050632911392405,42,16,31,16,0.545854732208364
none,200,0.9999927878379822,logreg_c001,none,p80,balanced_accuracy,0.5199999999999999,0.5817080378250591,0.5824561403508772,0.5817080378250591,0.5475285171102662,94,50,69,72,0.5921493301812452,0.5648148148148148,0.5390652249738402,0.4050632911392405,45,16,31,16,0.5493547261946286,0.5523809523809524,0.5322817314746882,0.4050632911392405,42,16,31,16,0.5443873807776962
coral,200,0.9999927282333374,logreg_c01,none,p80,balanced_accuracy,0.36999999999999994,0.5627955082742317,0.5614035087719298,0.5627955082742317,0.6105919003115264,62,82,43,98,0.569099684791174,0.5277777777777778,0.5477851412626439,0.5641025641025641,24,37,14,33,0.5601674223927451,0.5142857142857142,0.5320983125458547,0.5641025641025641,21,37,14,33,0.5425531914893617
none,64,0.9599675536155701,extra_d5,none,p85,balanced_accuracy,0.48999999999999994,0.6117760047281324,0.6105263157894737,0.6117760047281324,0.6498422712933754,71,73,38,103,0.6322399527186762,0.5555555555555556,0.5406348099058249,0.45454545454545453,40,21,27,20,0.5594698290896408,0.5428571428571428,0.5317314746881878,0.45454545454545453,37,21,27,20,0.5462215700660308
none,200,0.9999924898147583,logreg_c001,none,none,balanced_accuracy,0.43999999999999995,0.59197695035461,0.5894736842105263,0.59197695035461,0.6666666666666666,51,93,24,117,0.595596926713948,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.5510987094523893,0.5333333333333333,0.5311812179016875,0.4948453608247423,32,26,23,24,0.5484225972120323
diag,128,0.9999479651451111,extra_d5,none,none,balanced_accuracy,0.4799999999999999,0.5433658392434988,0.5403508771929825,0.5433658392434988,0.6410958904109589,37,107,24,117,0.5372832939322301,0.48148148148148145,0.526334147192187,0.5942028985507246,11,50,6,41,0.5542378793163585,0.49523809523809526,0.530997798972854,0.6074074074074074,11,47,6,41,0.5425531914893617
coral,32,0.8517087697982788,rf_d5,none,none,balanced_accuracy,0.48999999999999994,0.6320921985815603,0.631578947368421,0.6320921985815603,0.6464646464646465,84,60,45,96,0.6217494089834515,0.5370370370370371,0.5437739797697942,0.5283018867924528,30,31,19,28,0.5406348099058249,0.5238095238095238,0.530630961115187,0.5283018867924528,27,31,19,28,0.5242112986060162
mean,128,0.9999479055404663,logreg_c001,none,none,balanced_accuracy,0.4499999999999999,0.5982565011820331,0.5964912280701754,0.5982565011820331,0.6525679758308157,62,82,33,108,0.5927895981087471,0.5277777777777778,0.5355772584583187,0.5233644859813084,29,32,19,28,0.4966864318102546,0.5238095238095238,0.530630961115187,0.5283018867924528,27,31,19,28,0.49229640498899485
coral,128,0.9999480247497559,logreg_c01,top5sim,none,balanced_accuracy,0.6799999999999999,0.5944887706855791,0.5964912280701754,0.5944887706855791,0.4978165938864629,113,31,84,57,0.6041174152876281,0.5648148148148148,0.5366236484129752,0.38961038961038963,46,15,32,15,0.5545866759679106,0.5523809523809524,0.5302641232575203,0.38961038961038963,43,15,32,15,0.537417461482025
none,200,0.9999927878379822,extra_d5,none,p85,balanced_accuracy,0.5099999999999999,0.5415927895981087,0.543859649122807,0.5415927895981087,0.4144144144144144,109,35,95,46,0.5148739164696612,0.5648148148148148,0.5366236484129752,0.38961038961038963,46,15,32,15,0.565050575514475,0.5523809523809524,0.5302641232575203,0.38961038961038963,43,15,32,15,0.553558327219369
coral,32,0.8517396450042725,rf_d5,none,p85,balanced_accuracy,0.4699999999999999,0.6224881796690307,0.6210526315789474,0.6224881796690307,0.6645962732919255,70,74,34,107,0.6284968479117414,0.5277777777777778,0.5453435647017788,0.5565217391304348,25,36,15,32,0.5224973840251133,0.5142857142857142,0.5300807043286867,0.5565217391304348,22,36,15,32,0.5055025678650037
none,64,0.9599973559379578,rf_d5,none,p90,balanced_accuracy,0.4799999999999999,0.6153959810874704,0.6140350877192983,0.6153959810874704,0.65625,70,74,36,105,0.6289893617021276,0.5462962962962963,0.5299965120334844,0.4367816091954023,40,21,28,19,0.5371468433903035,0.5428571428571428,0.5297138664710198,0.4418604651162791,38,20,28,19,0.5311812179016875
coral,64,0.9599551558494568,svc_c1,none,none,balanced_accuracy,0.5099999999999999,0.6165780141843972,0.6175438596491228,0.6165780141843972,0.5758754863813229,102,42,67,74,0.6398985421591804,0.5462962962962963,0.5397628182769445,0.4842105263157895,36,25,24,23,0.5256365538890827,0.5333333333333333,0.5291636096845195,0.4842105263157895,33,25,24,23,0.5143066764490096
coral,64,0.9599969387054443,extra_d5,maxsim,none,balanced_accuracy,0.5099999999999999,0.6134013002364067,0.6140350877192983,0.6134013002364067,0.5864661654135338,97,47,63,78,0.6334712371946415,0.5462962962962963,0.5397628182769445,0.4842105263157895,36,25,24,23,0.5434251831182421,0.5333333333333333,0.5291636096845195,0.4842105263157895,33,25,24,23,0.5297138664710198
coral,128,0.9999477863311768,logreg_c001,maxsim,none,balanced_accuracy,0.5099999999999999,0.6241873522458629,0.624561403508772,0.6241873522458629,0.608058608058608,95,49,58,83,0.627167060677699,0.5462962962962963,0.5397628182769445,0.4842105263157895,36,25,24,23,0.5472619462853157,0.5333333333333333,0.5291636096845195,0.4842105263157895,33,25,24,23,0.5315480557593544
none,32,0.8517046570777893,svc_c1,none,none,balanced_accuracy,0.48999999999999994,0.6496010638297872,0.6491228070175439,0.6496010638297872,0.6621621621621622,87,57,43,98,0.6559791174152878,0.5370370370370371,0.5413324032089293,0.5192307692307693,31,30,20,27,0.5540634809905824,0.5238095238095238,0.5286133528980191,0.5192307692307693,28,30,20,27,0.5357666911225238
coral,200,0.9999923706054688,extra_d5,top5sim,none,balanced_accuracy,0.49999999999999994,0.571808510638298,0.5719298245614035,0.571808510638298,0.5642857142857143,84,60,62,79,0.5690011820330968,0.5370370370370371,0.5413324032089293,0.5192307692307693,31,30,20,27,0.514475061039414,0.5238095238095238,0.5286133528980191,0.5192307692307693,28,30,20,27,0.5058694057226706
none,64,0.9599866271018982,rf_d5,none,none,balanced_accuracy,0.5099999999999999,0.6447990543735225,0.6456140350877193,0.6447990543735225,0.6130268199233716,104,40,61,80,0.6493301812450749,0.5648148148148148,0.5341820718521102,0.37333333333333335,47,14,33,14,0.5678409487268923,0.5523809523809524,0.5282465150403521,0.37333333333333335,44,14,33,14,0.5553925165077036
none,200,0.9999929666519165,rf_d5,none,p90,balanced_accuracy,0.5399999999999999,0.5115986997635934,0.5157894736842106,0.5115986997635934,0.18823529411764706,131,13,125,16,0.4832052797478329,0.5833333333333334,0.5286013254272759,0.18181818181818182,58,3,42,5,0.6362050924311127,0.5714285714285714,0.5273294203961849,0.18181818181818182,55,3,42,5,0.6280264123257521
coral,32,0.8516120910644531,rf_d5,none,p90,balanced_accuracy,0.5099999999999999,0.6593528368794326,0.6596491228070176,0.6593528368794326,0.6472727272727272,99,45,52,89,0.6824271079590228,0.5462962962962963,0.5373212417160795,0.4731182795698925,37,24,25,22,0.5207534007673527,0.5333333333333333,0.5271460014673515,0.4731182795698925,34,24,25,22,0.5051357300073367
coral,128,0.999947726726532,rf_d5,maxsim,none,balanced_accuracy,0.5199999999999999,0.5915336879432624,0.5929824561403508,0.5915336879432624,0.5245901639344263,105,39,77,64,0.5887017336485422,0.5462962962962963,0.5373212417160795,0.4731182795698925,37,24,25,22,0.5476107429368677,0.5333333333333333,0.5271460014673515,0.4731182795698925,34,24,25,22,0.5410858400586941
coral,200,0.9999927878379822,logreg_c001,none,none,balanced_accuracy,0.5099999999999999,0.5926418439716312,0.5929824561403508,0.5926418439716312,0.5766423357664233,90,54,62,79,0.6183018124507487,0.5462962962962963,0.5373212417160795,0.4731182795698925,37,24,25,22,0.5430763864666899,0.5333333333333333,0.5271460014673515,0.4731182795698925,34,24,25,22,0.5282465150403521
coral,200,0.9999926090240479,logreg_c001,none,p85,balanced_accuracy,0.49999999999999994,0.614066193853428,0.6140350877192983,0.614066193853428,0.6126760563380281,88,56,54,87,0.6150019700551616,0.5462962962962963,0.5373212417160795,0.4731182795698925,37,24,25,22,0.5455179630275548,0.5333333333333333,0.5271460014673515,0.4731182795698925,34,24,25,22,0.5308143800440206
coral,32,0.8516240119934082,rf_d5,maxsim,none,balanced_accuracy,0.4799999999999999,0.6151743498817968,0.6140350877192983,0.6151743498817968,0.6496815286624203,73,71,39,102,0.6366725768321513,0.5277777777777778,0.5404604115800489,0.5405405405405406,27,34,17,30,0.5688873386815487,0.5142857142857142,0.5260454878943507,0.5405405405405406,24,34,17,30,0.5550256786500367
coral,32,0.8516496419906616,logreg_c1,none,none,balanced_accuracy,0.4099999999999999,0.6820330969267139,0.6807017543859649,0.6820330969267139,0.7147335423197492,80,64,27,114,0.6889775413711585,0.5185185185185185,0.5420299965120335,0.5666666666666667,22,39,13,34,0.5692361353331008,0.5047619047619047,0.5254952311078503,0.5666666666666667,19,39,13,34,0.5524578136463684
diag,32,0.8517099618911743,logreg_c01,none,none,balanced_accuracy,0.5499999999999999,0.6380762411347518,0.6385964912280702,0.6380762411347518,0.6171003717472119,99,45,58,83,0.6628250591016549,0.5370370370370371,0.5364492500871991,0.5,33,28,22,25,0.5420299965120334,0.5238095238095238,0.524578136463683,0.5,30,28,22,25,0.5264123257520176
mean,64,0.959963321685791,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.6499704491725768,0.6491228070175439,0.6499704491725768,0.673202614379085,82,62,38,103,0.6780929866036249,0.5277777777777778,0.5282525287757238,0.49504950495049505,32,29,22,25,0.5186606208580398,0.5238095238095238,0.524578136463683,0.5,30,28,22,25,0.5146735143066763
coral,128,0.9999476075172424,rf_d5,none,p80,balanced_accuracy,0.49999999999999994,0.5927895981087471,0.5929824561403508,0.5927895981087471,0.5827338129496403,88,56,60,81,0.5873719464144996,0.5370370370370371,0.5364492500871991,0.5,33,28,22,25,0.5333100802232298,0.5238095238095238,0.524578136463683,0.5,30,28,22,25,0.5275128393250184
coral,200,0.999992847442627,rf_d5,none,p80,balanced_accuracy,0.4799999999999999,0.604831560283688,0.6035087719298246,0.604831560283688,0.64576802507837,69,75,38,103,0.5853526398739165,0.5185185185185185,0.5298221137077084,0.5272727272727272,27,34,18,29,0.5367980467387513,0.5142857142857142,0.5240278796771827,0.5321100917431193,25,33,18,29,0.5275128393250184
none,64,0.9599674344062805,extra_d5,top5sim,none,balanced_accuracy,0.5099999999999999,0.5649379432624113,0.5649122807017544,0.5649379432624113,0.5633802816901409,81,63,61,80,0.5841213553979512,0.5555555555555556,0.5308685036623648,0.4,44,17,31,16,0.5950470875479595,0.5428571428571428,0.5236610418195158,0.4,41,17,31,16,0.5796038151137197
coral,32,0.8515943288803101,logreg_c001,top5sim,none,balanced_accuracy,0.4699999999999999,0.6218232860520094,0.6210526315789474,0.6218232860520094,0.6447368421052632,79,65,43,98,0.6196808510638299,0.5185185185185185,0.5395884199511685,0.559322033898305,23,38,14,33,0.5570282525287756,0.5047619047619047,0.5234776228906823,0.559322033898305,20,38,14,33,0.5421863536316948
coral,64,0.9599961042404175,logreg_c1,none,none,balanced_accuracy,0.33999999999999997,0.668144208037825,0.6666666666666666,0.668144208037825,0.7058823529411765,76,68,27,114,0.6770587076438139,0.5185185185185185,0.5395884199511685,0.559322033898305,23,38,14,33,0.5835367980467387,0.5047619047619047,0.5234776228906823,0.559322033898305,20,38,14,33,0.5678650036683786
coral,200,0.999992847442627,logreg_c01,none,none,balanced_accuracy,0.36999999999999994,0.5942671394799055,0.5929824561403508,0.5942671394799055,0.6352201257861635,68,76,40,101,0.6017533490937746,0.5185185185185185,0.5395884199511685,0.559322033898305,23,38,14,33,0.5594698290896407,0.5047619047619047,0.5234776228906823,0.559322033898305,20,38,14,33,0.5429200293470285
none,32,0.8517210483551025,rf_d5,none,p85,balanced_accuracy,0.5099999999999999,0.6347517730496454,0.6350877192982456,0.6347517730496454,0.6204379562043796,96,48,56,85,0.66725768321513,0.5462962962962963,0.5324380885943495,0.449438202247191,39,22,27,20,0.5556330659225671,0.5333333333333333,0.5231107850330154,0.449438202247191,36,22,27,20,0.5429200293470287
none,32,0.8516886234283447,logreg_c001,top5sim,none,balanced_accuracy,0.5099999999999999,0.6275856973995272,0.6280701754385964,0.6275856973995272,0.6074074074074074,97,47,59,82,0.6413514578408196,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.5608650156958492,0.5238095238095238,0.522560528246515,0.4897959183673469,31,27,23,24,0.5473220836390316
coral,128,0.9999480247497559,extra_d5,none,p90,balanced_accuracy,0.49999999999999994,0.5964834515366431,0.5964912280701754,0.5964834515366431,0.5936395759717314,86,58,57,84,0.5897852639873917,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.5329612835716776,0.5238095238095238,0.522560528246515,0.4897959183673469,31,27,23,24,0.5271460014673515
coral,200,0.9999926090240479,logreg_c001,maxsim,none,balanced_accuracy,0.49999999999999994,0.5962618203309693,0.5964912280701754,0.5962618203309693,0.5848375451263538,89,55,60,81,0.6039204097714735,0.5370370370370371,0.5340076735263342,0.4897959183673469,34,27,23,24,0.5619114056505058,0.5238095238095238,0.522560528246515,0.4897959183673469,31,27,23,24,0.5465884079236977
none,200,0.9999926090240479,logreg_c01,none,p80,balanced_accuracy,0.35999999999999993,0.566193853427896,0.5649122807017544,0.566193853427896,0.610062893081761,64,80,44,97,0.56427304964539,0.5277777777777778,0.5258109522148587,0.48484848484848486,33,28,23,24,0.5423787931635856,0.5238095238095238,0.522560528246515,0.4897959183673469,31,27,23,24,0.5359501100513573
coral,64,0.9599370360374451,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.6184988179669031,0.6175438596491228,0.6184988179669031,0.6472491909385113,76,68,41,100,0.6177107959022852,0.5277777777777778,0.5355772584583187,0.5233644859813084,29,32,19,28,0.5402860132542727,0.5142857142857142,0.5220102714600147,0.5233644859813084,26,32,19,28,0.5282465150403521
coral,64,0.9599624872207642,extra_d5,top5sim,none,balanced_accuracy,0.49999999999999994,0.607565011820331,0.6070175438596491,0.607565011820331,0.6241610738255033,80,64,48,93,0.631107171000788,0.5277777777777778,0.5355772584583187,0.5233644859813084,29,32,19,28,0.5322636902685735,0.5142857142857142,0.5220102714600147,0.5233644859813084,26,32,19,28,0.5190755685986794
coral,200,0.9999926686286926,logreg_c001,top5sim,none,balanced_accuracy,0.4499999999999999,0.5797872340425532,0.5789473684210527,0.5797872340425532,0.6078431372549019,72,72,48,93,0.5968774625689519,0.5277777777777778,0.5355772584583187,0.5233644859813084,29,32,19,28,0.5622602023020579,0.5142857142857142,0.5220102714600147,0.5233644859813084,26,32,19,28,0.5473220836390316
none,128,0.9999478459358215,extra_d5,maxsim,none,balanced_accuracy,0.4699999999999999,0.5308806146572104,0.5263157894736842,0.5308806146572104,0.6683046683046683,14,130,5,136,0.516942474389283,0.4722222222222222,0.5279037321241716,0.6122448979591837,6,55,2,45,0.5981862574119289,0.47619047619047616,0.5218268525311812,0.6206896551724138,5,53,2,45,0.5884079236977255
none,128,0.999947726726532,logreg_c001,top5sim,none,balanced_accuracy,0.43999999999999995,0.5806737588652482,0.5789473684210527,0.5806737588652482,0.6363636363636364,60,84,36,105,0.5784081954294721,0.5555555555555556,0.5284269271014999,0.38461538461538464,45,16,32,15,0.519358214161144,0.5428571428571428,0.5216434336023478,0.38461538461538464,42,16,32,15,0.512472487160675
diag,64,0.9599151611328125,logreg_c01,none,none,balanced_accuracy,0.37999999999999995,0.6504875886524824,0.6491228070175439,0.6504875886524824,0.6875,75,69,31,110,0.6951832151300236,0.5092592592592593,0.528950122078828,0.5470085470085471,23,38,15,32,0.526682943843739,0.5047619047619047,0.5214600146735143,0.5517241379310345,21,37,15,32,0.5161408657373441
coral,128,0.9999479055404663,extra_d5,none,none,balanced_accuracy,0.5099999999999999,0.5847369976359338,0.5859649122807018,0.5847369976359338,0.528,101,43,75,66,0.5837765957446808,0.5462962962962963,0.5299965120334844,0.4367816091954023,40,21,28,19,0.5252877572375305,0.5333333333333333,0.5210931768158474,0.4367816091954023,37,21,28,19,0.5190755685986794
mean,200,0.9999923706054688,logreg_c001,none,none,balanced_accuracy,0.57,0.5621306146572104,0.5649122807017544,0.5621306146572104,0.40384615384615385,119,25,99,42,0.5592986603624901,0.5370370370370371,0.5217997907220091,0.4318181818181818,39,22,28,19,0.5354028601325427,0.5333333333333333,0.5210931768158474,0.4367816091954023,37,21,28,19,0.5322817314746882
mean,32,0.8517532348632812,rf_d5,none,none,balanced_accuracy,0.4599999999999999,0.6159131205673759,0.6140350877192983,0.6159131205673759,0.6706586826347305,63,81,29,112,0.6037234042553191,0.5,0.5305197070108127,0.5714285714285714,18,43,11,36,0.5162190442971747,0.49523809523809526,0.5209097578870139,0.576,16,42,11,36,0.5018341892883346
coral,200,0.9999927878379822,extra_d5,none,p80,balanced_accuracy,0.5299999999999999,0.5690011820330969,0.5719298245614035,0.5690011820330969,0.4019607843137255,122,22,100,41,0.558806146572104,0.5648148148148148,0.5244157656086502,0.29850746268656714,51,10,37,10,0.5242413672828741,0.5523809523809524,0.5201760821716801,0.29850746268656714,48,10,37,10,0.5161408657373441
none,32,0.8516602516174316,rf_d5,none,p90,balanced_accuracy,0.4799999999999999,0.6221187943262412,0.6210526315789474,0.6221187943262412,0.6538461538461539,75,69,39,102,0.6406619385342789,0.5277777777777778,0.5331356818974538,0.5142857142857142,30,31,20,27,0.5451691663760028,0.5142857142857142,0.5199926632428467,0.5142857142857142,27,31,20,27,0.5319148936170213
coral,200,0.9999929070472717,logreg_c01,none,p90,balanced_accuracy,0.4599999999999999,0.5933067375886525,0.5929824561403508,0.5933067375886525,0.6027397260273972,81,63,53,88,0.5959416863672182,0.5277777777777778,0.5331356818974538,0.5142857142857142,30,31,20,27,0.5566794558772237,0.5142857142857142,0.5199926632428467,0.5142857142857142,27,31,20,27,0.5396184886280264
none,64,0.959952712059021,logreg_c001,none,none,balanced_accuracy,0.4599999999999999,0.6578752955082743,0.656140350877193,0.6578752955082743,0.703030303030303,71,73,25,116,0.6891252955082742,0.5462962962962963,0.5177886292291594,0.36363636363636365,45,16,33,14,0.5204046041158006,0.5428571428571428,0.5196258253851798,0.3684210526315789,43,15,33,14,0.5161408657373441
coral,32,0.8517478704452515,logreg_c01,none,p85,balanced_accuracy,0.4699999999999999,0.6497488179669031,0.6491228070175439,0.6497488179669031,0.6666666666666666,85,59,41,100,0.6504137115839244,0.5185185185185185,0.5347052668294384,0.543859649122807,25,36,16,31,0.5615626089989536,0.5047619047619047,0.5194424064563463,0.543859649122807,22,36,16,31,0.5443873807776963
none,64,0.9599929451942444,rf_d5,maxsim,none,balanced_accuracy,0.49999999999999994,0.5930851063829787,0.5929824561403508,0.5930851063829787,0.5944055944055944,84,60,56,85,0.5953014184397163,0.5462962962962963,0.5275549354726194,0.4235294117647059,41,20,29,18,0.5608650156958492,0.5333333333333333,0.5190755685986794,0.4235294117647059,38,20,29,18,0.5465884079236977
coral,64,0.9599364399909973,logreg_c001,maxsim,none,balanced_accuracy,0.41999999999999993,0.6300975177304964,0.6280701754385964,0.6300975177304964,0.6863905325443787,63,81,25,116,0.6430260047281324,0.5092592592592593,0.5362748517614231,0.5691056910569106,20,41,12,35,0.5612138123474014,0.49523809523809526,0.5188921496698459,0.5691056910569106,17,41,12,35,0.545487894350697
coral,200,0.9999926090240479,rf_d5,none,none,balanced_accuracy,0.5099999999999999,0.5501625295508275,0.5508771929824562,0.5501625295508275,0.5151515151515151,89,55,73,68,0.5508274231678487,0.5370370370370371,0.5291245204046041,0.46808510638297873,36,25,25,22,0.5374956400418556,0.5238095238095238,0.5185253118121791,0.46808510638297873,33,25,25,22,0.5275128393250184
coral,64,0.9599977731704712,extra_d5,none,p80,balanced_accuracy,0.49999999999999994,0.6387411347517731,0.6385964912280702,0.6387411347517731,0.6411149825783972,90,54,49,92,0.6400216706067771,0.5277777777777778,0.5306941053365888,0.5048543689320388,31,30,21,26,0.5549354726194629,0.5142857142857142,0.5179750550256786,0.5048543689320388,28,30,21,26,0.5465884079236977
coral,128,0.9999477863311768,extra_d5,none,p85,balanced_accuracy,0.48999999999999994,0.5585845153664303,0.5578947368421052,0.5585845153664303,0.5827814569536424,71,73,53,88,0.5665878644602048,0.5277777777777778,0.5306941053365888,0.5048543689320388,31,30,21,26,0.5054063480990583,0.5142857142857142,0.5179750550256786,0.5048543689320388,28,30,21,26,0.4985326485693323
coral,200,0.9999927282333374,logreg_c01,none,p85,balanced_accuracy,0.4799999999999999,0.5933806146572105,0.5929824561403508,0.5933806146572105,0.6054421768707483,80,64,52,89,0.6062352245862884,0.5277777777777778,0.5306941053365888,0.5048543689320388,31,30,21,26,0.5608650156958492,0.5142857142857142,0.5179750550256786,0.5048543689320388,28,30,21,26,0.5436537050623624
none,32,0.8516464233398438,rf_d5,none,p80,balanced_accuracy,0.5299999999999999,0.5985520094562649,0.6,0.5985520094562649,0.5327868852459017,106,38,76,65,0.6198286052009456,0.5555555555555556,0.5235437739797698,0.35135135135135137,47,14,34,13,0.5807464248343216,0.5428571428571428,0.5176082171680118,0.35135135135135137,44,14,34,13,0.5674981658107117
none,200,0.9999929070472717,logreg_c01,maxsim,none,balanced_accuracy,0.8699999999999999,0.5511968085106382,0.5543859649122806,0.5511968085106382,0.3553299492385787,123,21,106,35,0.5252659574468085,0.5555555555555556,0.5235437739797698,0.35135135135135137,47,14,34,13,0.5469131496337636,0.5428571428571428,0.5176082171680118,0.35135135135135137,44,14,34,13,0.5429200293470287
none,200,0.9999927282333374,logreg_c001,none,p90,balanced_accuracy,0.58,0.5304373522458629,0.5333333333333333,0.5304373522458629,0.35121951219512193,116,28,105,36,0.5191587864460205,0.5555555555555556,0.5235437739797698,0.35135135135135137,47,14,34,13,0.5758632717125916,0.5428571428571428,0.5176082171680118,0.35135135135135137,44,14,34,13,0.5689655172413793
diag,32,0.8517824411392212,logreg_c1,none,none,balanced_accuracy,0.4699999999999999,0.646054964539007,0.6456140350877193,0.646054964539007,0.6576271186440678,87,57,44,97,0.6769602048857368,0.5185185185185185,0.5322636902685735,0.5357142857142857,26,35,17,30,0.5643529822113709,0.5047619047619047,0.5174247982391783,0.5357142857142857,23,35,17,30,0.5469552457813647
none,64,0.9599897861480713,logreg_c1,none,none,balanced_accuracy,0.15999999999999998,0.6410313238770686,0.6385964912280702,0.6410313238770686,0.7048710601719198,59,85,18,123,0.6603624901497243,0.5370370370370371,0.5169166376002791,0.40476190476190477,41,20,30,17,0.5130798744332055,0.5333333333333333,0.5170579603815114,0.40963855421686746,39,19,30,17,0.5110051357300074
coral,128,0.9999480247497559,logreg_c01,none,p90,balanced_accuracy,0.5399999999999999,0.6379284869976359,0.6385964912280702,0.6379284869976359,0.6113207547169811,101,43,60,81,0.6382486209613869,0.5370370370370371,0.526682943843739,0.45652173913043476,37,24,26,21,0.5486571328915243,0.5238095238095238,0.516507703595011,0.45652173913043476,34,24,26,21,0.5319148936170213
coral,64,0.9599987268447876,rf_d5,none,p80,balanced_accuracy,0.49999999999999994,0.6107417257683215,0.6105263157894737,0.6107417257683215,0.615916955017301,85,59,52,89,0.6318951930654059,0.5277777777777778,0.5282525287757238,0.49504950495049505,32,29,22,25,0.5441227764213463,0.5142857142857142,0.5159574468085106,0.49504950495049505,29,29,22,25,0.5337490829053558
none,128,0.9999480247497559,logreg_c01,none,none,balanced_accuracy,0.15999999999999998,0.560653073286052,0.5578947368421052,0.560653073286052,0.6480446927374302,43,101,25,116,0.5671788810086682,0.5185185185185185,0.5200558074642483,0.49019607843137253,31,30,22,25,0.480641785838856,0.5142857142857142,0.5159574468085106,0.49504950495049505,29,29,22,25,0.4757887013939838
coral,128,0.9999476671218872,svc_c1,none,none,balanced_accuracy,0.49999999999999994,0.5965573286052009,0.5964912280701754,0.5965573286052009,0.5964912280701754,85,59,56,85,0.5899822695035462,0.5185185185185185,0.5200558074642483,0.49019607843137253,31,30,22,25,0.5163934426229508,0.5142857142857142,0.5159574468085106,0.49504950495049505,29,29,22,25,0.5119222303741746
coral,64,0.959978461265564,logreg_c01,none,p85,balanced_accuracy,0.4499999999999999,0.628693853427896,0.6280701754385964,0.628693853427896,0.6466666666666666,82,62,44,97,0.6612490149724192,0.5185185185185185,0.5298221137077084,0.5272727272727272,27,34,18,29,0.5765608650156958,0.5047619047619047,0.5154071900220103,0.5272727272727272,24,34,18,29,0.5605282465150404
coral,200,0.9999927282333374,extra_d5,maxsim,none,balanced_accuracy,0.48999999999999994,0.6077866430260047,0.6070175438596491,0.6077866430260047,0.631578947368421,77,67,45,96,0.6108648542159181,0.5092592592592593,0.521625392396233,0.5225225225225225,26,35,18,29,0.5148238576909661,0.5047619047619047,0.5154071900220103,0.5272727272727272,24,34,18,29,0.5069699192956713
none,32,0.8516648411750793,logreg_c001,none,p90,balanced_accuracy,0.4699999999999999,0.6541814420803782,0.6526315789473685,0.6541814420803782,0.6953846153846154,73,71,28,113,0.6875985027580772,0.5092592592592593,0.531391698639693,0.5546218487394958,22,39,14,33,0.5402860132542727,0.49523809523809526,0.51485693323551,0.5546218487394958,19,39,14,33,0.5271460014673514
mean,64,0.9599853754043579,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.6184988179669031,0.6175438596491228,0.6184988179669031,0.6472491909385113,76,68,41,100,0.6397261623325454,0.5,0.5231949773282176,0.55,21,40,14,33,0.5507499128008371,0.49523809523809526,0.51485693323551,0.5546218487394958,19,39,14,33,0.5407190022010272
none,200,0.9999924898147583,rf_d5,none,p85,balanced_accuracy,0.5499999999999999,0.5076093380614657,0.512280701754386,0.5076093380614657,0.11464968152866242,137,7,132,9,0.485224586288416,0.5740740740740741,0.5155214509940704,0.11538461538461539,59,2,44,3,0.6578304848273456,0.5619047619047619,0.5146735143066765,0.11538461538461539,56,2,44,3,0.6500366837857666
