accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,mode,corrector,route_col,routed_n,routed_pct,pass_n,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_logreg_c01,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_logreg_c01,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_logreg_c01,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_logreg_c01,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_extra,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_extra,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_extra,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8543144208037825,nested_route,dino_student_true_extra,route_score__best41_fn__model_visible__extra,8,0.028070175438596492,277,0.851985559566787,0.25,4,0.06153846153846154,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_extra,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8507190701339638,nested_route,dino_student_true_extra,route_score__best41_fp__model_visible__extra,5,0.017543859649122806,280,0.8464285714285714,0.2,4,0.06153846153846154,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_extra,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_rf,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_rf,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_rf,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_rf,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8505713159968478,nested_route,dino_student_true_rf,route_score__best41_fp__model_visible__extra,5,0.017543859649122806,280,0.8464285714285714,0.2,4,0.06153846153846154,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_true_rf,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c003,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c003,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
