split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,image,none,0.7594682199259115,0.6852791878172588,0.6978090271007994,0.7488789237668162,0.6467391304347826,0.5622895622895623,0.6423076923076924,238,130,56,167
test_oof,case,mean,0.7594682199259115,0.6852791878172588,0.6978090271007994,0.7488789237668162,0.6467391304347826,0.5622895622895623,0.6423076923076924,238,130,56,167
test_oof,case,max_prob,0.7594682199259115,0.6852791878172588,0.6978090271007994,0.7488789237668162,0.6467391304347826,0.5622895622895623,0.6423076923076924,238,130,56,167
test_oof,case,majority_vote,0.6978090271007994,0.6852791878172588,0.6978090271007994,0.7488789237668162,0.6467391304347826,0.5622895622895623,0.6423076923076924,238,130,56,167
