fold_id,best_epoch,best_val_selection_metric,test_case_mean_primary_metric,test_case_mean_accuracy,test_case_mean_balanced_accuracy
1,4,0.6763120567375887,0.8019444444444445,0.6991869918699187,0.7270833333333333
2,4,0.712093023255814,0.7075177304964538,0.6229508196721312,0.6258156028368794
3,9,0.7193373685887225,0.7646511627906977,0.6864406779661016,0.6987596899224806
4,7,0.7619047619047619,0.7362217266645429,0.6724137931034483,0.6967187002230009
5,5,0.7329166666666667,0.8071428571428572,0.75,0.7428571428571429
