fold_id,best_epoch,best_val_selection_metric,test_case_mean_primary_metric,test_case_mean_accuracy,test_case_mean_balanced_accuracy
1,6,0.7085106382978723,0.836388888888889,0.7479674796747967,0.7370833333333333
2,2,0.7186046511627907,0.7239716312056738,0.6065573770491803,0.6243971631205674
3,2,0.6653392800254858,0.734263565891473,0.6949152542372882,0.6657364341085271
4,1,0.6952380952380952,0.7097801847722204,0.6896551724137931,0.6435170436444727
5,4,0.71625,0.748639455782313,0.6964285714285714,0.661904761904762
