rule_id,conditions_json,internal_cases,released_n_sum,released_error_n_sum,released_high_risk_fn_n_sum,remaining_review_or_reject_n_sum,auto_error_n_sum,auto_high_risk_fn_n_sum,mean_review_or_reject_rate,min_balanced_accuracy
rule_0445,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.5964855305337708}",591,19,2,2,177,3,3,0.2975232198142415,0.9817073170731707
rule_0567,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.6809192268745825}",591,19,2,2,177,3,3,0.2977640178878569,0.9817073170731707
rule_0573,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.5964855305337708}",591,19,2,2,177,3,3,0.2975232198142415,0.9817073170731707
rule_0631,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.6809192268745825}",591,19,2,2,177,3,3,0.2972824217406261,0.9817073170731707
rule_0637,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.5964855305337708}",591,18,2,2,178,3,3,0.29939800481596146,0.9817073170731707
rule_0644,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.5740271177553192}",591,18,2,2,178,3,3,0.2991572067423461,0.9817073170731707
rule_0650,"{""router_risk_mean"": 0.5101635376559355, ""safe_distance_case_score"": 0.514713758890918}",591,18,2,2,178,3,3,0.2991572067423461,0.9817073170731707
rule_0630,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.6307140560545222}",591,17,2,2,179,3,3,0.30067079463364293,0.9817073170731707
rule_0227,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.5384969832645418}",591,16,2,2,180,3,3,0.3025455796353629,0.9817073170731707
rule_0444,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.5740271177553192}",591,16,2,2,180,3,3,0.3025455796353629,0.9817073170731707
rule_0450,"{""base_uncertainty"": 0.2930204020410354, ""safe_distance_case_score"": 0.514713758890918}",591,16,2,2,180,3,3,0.3024251805985552,0.9817073170731707
rule_0572,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.5740271177553192}",591,16,2,2,180,3,3,0.3025455796353629,0.9817073170731707
rule_0578,"{""base_entropy"": 0.6048336049280865, ""safe_distance_case_score"": 0.514713758890918}",591,16,2,2,180,3,3,0.3024251805985552,0.9817073170731707
rule_0242,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.514713758890918}",591,15,2,2,181,3,3,0.30417956656346745,0.9817073170731707
rule_0438,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.6307140560545222}",591,15,2,2,181,3,3,0.30429996560027517,0.9817073170731707
rule_0566,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.6307140560545222}",591,15,2,2,181,3,3,0.30429996560027517,0.9817073170731707
rule_0443,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.5384969832645418}",591,14,2,2,182,3,3,0.305813553491572,0.9817073170731707
rule_0571,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.5384969832645418}",591,14,2,2,182,3,3,0.305813553491572,0.9817073170731707
rule_0636,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.5740271177553192}",591,14,2,2,182,3,3,0.30593395252837974,0.9817073170731707
rule_0234,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.514713758890918}",591,13,2,2,183,3,3,0.30744754041967665,0.9817073170731707
rule_0437,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.5964855305337708}",591,13,2,2,183,3,3,0.307688338493292,0.9817073170731707
rule_0565,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.5964855305337708}",591,13,2,2,183,3,3,0.307688338493292,0.9817073170731707
rule_0431,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.6809192268745825}",591,12,2,2,184,3,3,0.309563123495012,0.9817073170731707
rule_0442,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.514713758890918}",591,12,2,2,184,3,3,0.30920192638458893,0.9817073170731707
rule_0559,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.6809192268745825}",591,12,2,2,184,3,3,0.309563123495012,0.9817073170731707
rule_0570,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.514713758890918}",591,12,2,2,184,3,3,0.30920192638458893,0.9817073170731707
rule_0623,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.6809192268745825}",591,12,2,2,184,3,3,0.3090815273477812,0.9817073170731707
rule_0629,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.5964855305337708}",591,12,2,2,184,3,3,0.30920192638458893,0.9817073170731707
rule_0005,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.0}",591,11,2,2,185,3,3,0.3111971104231166,0.9817073170731707
rule_0077,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.0}",591,11,2,2,185,3,3,0.3111971104231166,0.9817073170731707
rule_0436,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.5740271177553192}",591,11,2,2,185,3,3,0.3109563123495012,0.9817073170731707
rule_0564,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.5740271177553192}",591,11,2,2,185,3,3,0.3109563123495012,0.9817073170731707
rule_0200,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.3583952070302708}",591,10,2,2,186,3,3,0.3127106983144135,0.9817073170731707
rule_0208,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.3583952070302708}",591,10,2,2,186,3,3,0.3127106983144135,0.9817073170731707
rule_0400,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.3583952070302708}",591,10,2,2,186,3,3,0.3127106983144135,0.9817073170731707
rule_0408,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.3583952070302708}",591,10,2,2,186,3,3,0.3127106983144135,0.9817073170731707
rule_0430,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.6307140560545222}",591,10,2,2,186,3,3,0.31283109735122117,0.9817073170731707
rule_0435,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.5384969832645418}",591,10,2,2,186,3,3,0.3125902992776058,0.9817073170731707
rule_0528,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.3583952070302708}",591,10,2,2,186,3,3,0.3127106983144135,0.9817073170731707
rule_0536,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.3583952070302708}",591,10,2,2,186,3,3,0.3127106983144135,0.9817073170731707
rule_0558,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.6307140560545222}",591,10,2,2,186,3,3,0.31283109735122117,0.9817073170731707
rule_0563,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.5384969832645418}",591,10,2,2,186,3,3,0.3125902992776058,0.9817073170731707
rule_0622,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.6307140560545222}",591,10,2,2,186,3,3,0.31246990024079807,0.9817073170731707
rule_0184,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.3583952070302708}",591,9,2,2,187,3,3,0.31446508427932574,0.9817073170731707
rule_0192,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.3583952070302708}",591,9,2,2,187,3,3,0.31446508427932574,0.9817073170731707
rule_0429,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.5964855305337708}",591,9,2,2,187,3,3,0.31446508427932574,0.9817073170731707
rule_0434,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.514713758890918}",591,9,2,2,187,3,3,0.31422428620571036,0.9817073170731707
rule_0557,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.5964855305337708}",591,9,2,2,187,3,3,0.31446508427932574,0.9817073170731707
rule_0562,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.514713758890918}",591,9,2,2,187,3,3,0.31422428620571036,0.9817073170731707
rule_0628,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.5740271177553192}",591,9,2,2,187,3,3,0.31410388716890264,0.9817073170731707
rule_0009,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.0833333333333333}",591,7,2,2,189,3,3,0.3177330581355349,0.9817073170731707
rule_0032,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.3333333333333333}",591,7,2,2,189,3,3,0.3177330581355349,0.9817073170731707
rule_0081,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.0833333333333333}",591,7,2,2,189,3,3,0.3177330581355349,0.9817073170731707
rule_0104,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.3333333333333333}",591,7,2,2,189,3,3,0.3177330581355349,0.9817073170731707
rule_0376,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.3583952070302708}",591,7,2,2,189,3,3,0.3176126590987272,0.9817073170731707
rule_0384,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.3583952070302708}",591,7,2,2,189,3,3,0.3176126590987272,0.9817073170731707
rule_0392,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.3583952070302708}",591,7,2,2,189,3,3,0.3176126590987272,0.9817073170731707
rule_0428,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.5740271177553192}",591,7,2,2,189,3,3,0.3177330581355349,0.9817073170731707
rule_0504,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.3583952070302708}",591,7,2,2,189,3,3,0.3176126590987272,0.9817073170731707
rule_0512,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.3583952070302708}",591,7,2,2,189,3,3,0.3176126590987272,0.9817073170731707
rule_0520,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.3583952070302708}",591,7,2,2,189,3,3,0.3176126590987272,0.9817073170731707
rule_0556,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.5740271177553192}",591,7,2,2,189,3,3,0.3177330581355349,0.9817073170731707
rule_0621,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.5964855305337708}",591,7,2,2,189,3,3,0.3176126590987272,0.9817073170731707
rule_0360,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.3583952070302708}",591,6,2,2,190,3,3,0.31936704506363944,0.9817073170731707
rule_0368,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.3583952070302708}",591,6,2,2,190,3,3,0.31936704506363944,0.9817073170731707
rule_0427,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.5384969832645418}",591,6,2,2,190,3,3,0.31936704506363944,0.9817073170731707
rule_0488,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.3583952070302708}",591,6,2,2,190,3,3,0.31936704506363944,0.9817073170731707
rule_0496,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.3583952070302708}",591,6,2,2,190,3,3,0.31936704506363944,0.9817073170731707
rule_0555,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.5384969832645418}",591,6,2,2,190,3,3,0.31936704506363944,0.9817073170731707
rule_0016,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.1666666666666666}",591,5,2,2,191,3,3,0.321001031991744,0.9817073170731707
rule_0024,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.25}",591,5,2,2,191,3,3,0.321001031991744,0.9817073170731707
rule_0088,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.1666666666666666}",591,5,2,2,191,3,3,0.321001031991744,0.9817073170731707
rule_0096,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.25}",591,5,2,2,191,3,3,0.321001031991744,0.9817073170731707
rule_0426,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.514713758890918}",591,5,2,2,191,3,3,0.321001031991744,0.9817073170731707
rule_0554,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.514713758890918}",591,5,2,2,191,3,3,0.321001031991744,0.9817073170731707
rule_0620,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.5740271177553192}",591,5,2,2,191,3,3,0.3208806329549364,0.9817073170731707
rule_0008,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.0833333333333333}",591,4,2,2,192,3,3,0.32263501891984864,0.9817073170731707
rule_0080,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.0833333333333333}",591,4,2,2,192,3,3,0.32263501891984864,0.9817073170731707
rule_0352,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.3583952070302708}",591,4,2,2,192,3,3,0.32263501891984864,0.9817073170731707
rule_0480,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.3583952070302708}",591,4,2,2,192,3,3,0.32263501891984864,0.9817073170731707
rule_0012,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.0833333333333333}",591,14,3,2,182,4,3,0.30617475060199517,0.9794751742160279
rule_0084,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.0833333333333333}",591,14,3,2,182,4,3,0.30617475060199517,0.9794751742160279
rule_0011,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.0833333333333333}",591,11,3,2,185,4,3,0.3110767113863089,0.9794751742160279
rule_0083,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.0833333333333333}",591,11,3,2,185,4,3,0.3110767113863089,0.9794751742160279
rule_0010,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.0833333333333333}",591,10,3,2,186,4,3,0.3127106983144135,0.9794751742160279
rule_0082,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.0833333333333333}",591,10,3,2,186,4,3,0.3127106983144135,0.9794751742160279
rule_0655,"{""router_risk_mean"": 0.5101635376559355, ""safe_distance_case_score"": 0.6809192268745825}",591,47,3,3,149,4,4,0.25068799449604406,0.975609756097561
rule_0463,"{""base_uncertainty"": 0.31139524891716197, ""safe_distance_case_score"": 0.6809192268745825}",591,46,3,3,150,4,4,0.2520811833505332,0.975609756097561
rule_0591,"{""base_entropy"": 0.6202114444725993, ""safe_distance_case_score"": 0.6809192268745825}",591,46,3,3,150,4,4,0.2520811833505332,0.975609756097561
rule_0275,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.5384969832645418}",591,40,3,3,156,4,4,0.2618851049191606,0.975609756097561
rule_0283,"{""model_disagreement_rate"": 0.6666666666666666, ""safe_distance_case_score"": 0.5384969832645418}",591,40,3,3,156,4,4,0.2618851049191606,0.975609756097561
rule_0267,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.5384969832645418}",591,39,3,3,157,4,4,0.2636394908840729,0.975609756097561
rule_0462,"{""base_uncertainty"": 0.31139524891716197, ""safe_distance_case_score"": 0.6307140560545222}",591,39,3,3,157,4,4,0.2637598899208806,0.975609756097561
rule_0590,"{""base_entropy"": 0.6202114444725993, ""safe_distance_case_score"": 0.6307140560545222}",591,39,3,3,157,4,4,0.2637598899208806,0.975609756097561
rule_0654,"{""router_risk_mean"": 0.5101635376559355, ""safe_distance_case_score"": 0.6307140560545222}",591,39,3,3,157,4,4,0.26400068799449605,0.975609756097561
rule_0231,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.6809192268745825}",591,37,3,3,159,4,4,0.2673890608875129,0.975609756097561
rule_0475,"{""base_uncertainty"": 0.3626409721985777, ""safe_distance_case_score"": 0.5384969832645418}",591,36,3,3,160,4,4,0.26854145166838667,0.975609756097561
rule_0603,"{""base_entropy"": 0.6549198040994479, ""safe_distance_case_score"": 0.5384969832645418}",591,36,3,3,160,4,4,0.26854145166838667,0.975609756097561
rule_0667,"{""router_risk_mean"": 0.575419661991361, ""safe_distance_case_score"": 0.5384969832645418}",591,36,3,3,160,4,4,0.2686618507051943,0.975609756097561
rule_0230,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.6307140560545222}",591,34,3,3,162,4,4,0.27241142070863433,0.975609756097561
rule_0659,"{""router_risk_mean"": 0.5353073452206201, ""safe_distance_case_score"": 0.5384969832645418}",591,34,3,3,162,4,4,0.27192982456140347,0.975609756097561
rule_0259,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.5384969832645418}",591,32,3,3,164,4,4,0.27567939456484347,0.975609756097561
rule_0251,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.5384969832645418}",591,31,3,3,165,4,4,0.27731338149294804,0.975609756097561
rule_0461,"{""base_uncertainty"": 0.31139524891716197, ""safe_distance_case_score"": 0.5964855305337708}",591,31,3,3,165,4,4,0.27731338149294804,0.975609756097561
rule_0589,"{""base_entropy"": 0.6202114444725993, ""safe_distance_case_score"": 0.5964855305337708}",591,31,3,3,165,4,4,0.27731338149294804,0.975609756097561
rule_0653,"{""router_risk_mean"": 0.5101635376559355, ""safe_distance_case_score"": 0.5964855305337708}",591,31,3,3,165,4,4,0.2776745786033712,0.975609756097561
rule_0467,"{""base_uncertainty"": 0.3315778750082984, ""safe_distance_case_score"": 0.5384969832645418}",591,30,3,3,166,4,4,0.27882696938424495,0.975609756097561
rule_0595,"{""base_entropy"": 0.6352904375198885, ""safe_distance_case_score"": 0.5384969832645418}",591,30,3,3,166,4,4,0.27882696938424495,0.975609756097561
rule_0460,"{""base_uncertainty"": 0.31139524891716197, ""safe_distance_case_score"": 0.5740271177553192}",591,28,3,3,168,4,4,0.28233574131406947,0.975609756097561
rule_0588,"{""base_entropy"": 0.6202114444725993, ""safe_distance_case_score"": 0.5740271177553192}",591,28,3,3,168,4,4,0.28233574131406947,0.975609756097561
rule_0459,"{""base_uncertainty"": 0.31139524891716197, ""safe_distance_case_score"": 0.5384969832645418}",591,25,3,3,171,4,4,0.2873581011351909,0.975609756097561
rule_0587,"{""base_entropy"": 0.6202114444725993, ""safe_distance_case_score"": 0.5384969832645418}",591,25,3,3,171,4,4,0.2873581011351909,0.975609756097561
rule_0652,"{""router_risk_mean"": 0.5101635376559355, ""safe_distance_case_score"": 0.5740271177553192}",591,25,3,3,171,4,4,0.2874785001719986,0.975609756097561
rule_0229,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.5964855305337708}",591,24,3,3,172,4,4,0.2893532851737186,0.975609756097561
rule_0243,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.5384969832645418}",591,22,3,3,174,4,4,0.2923804609563123,0.975609756097561
rule_0235,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.5384969832645418}",591,20,3,3,176,4,4,0.2956484348125215,0.975609756097561
rule_0228,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.5740271177553192}",591,19,3,3,177,4,4,0.2975232198142415,0.975609756097561
rule_0177,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.41635997334022856}",591,18,3,3,178,4,4,0.29927760577915374,0.975609756097561
rule_0169,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.41635997334022856}",591,16,3,3,180,4,4,0.3025455796353629,0.975609756097561
rule_0033,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.3333333333333333}",591,15,3,3,181,4,4,0.3046611627106983,0.975609756097561
rule_0105,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.3333333333333333}",591,15,3,3,181,4,4,0.3046611627106983,0.975609756097561
rule_0363,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.4682956323462678}",591,15,3,3,181,4,4,0.3045407636738906,0.975609756097561
rule_0364,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.48295647170231426}",591,15,3,3,181,4,4,0.3045407636738906,0.975609756097561
rule_0491,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.4682956323462678}",591,15,3,3,181,4,4,0.3045407636738906,0.975609756097561
rule_0492,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.48295647170231426}",591,15,3,3,181,4,4,0.3045407636738906,0.975609756097561
rule_0161,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.41635997334022856}",591,14,3,3,182,4,4,0.30593395252837974,0.975609756097561
rule_0025,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.25}",591,13,3,3,183,4,4,0.30792913656690746,0.975609756097561
rule_0097,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.25}",591,13,3,3,183,4,4,0.30792913656690746,0.975609756097561
rule_0153,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.41635997334022856}",591,12,3,3,184,4,4,0.30920192638458893,0.975609756097561
rule_0377,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.41635997334022856}",591,12,3,3,184,4,4,0.3093223254213966,0.975609756097561
rule_0385,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.41635997334022856}",591,12,3,3,184,4,4,0.3093223254213966,0.975609756097561
rule_0393,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.41635997334022856}",591,12,3,3,184,4,4,0.3093223254213966,0.975609756097561
rule_0505,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.41635997334022856}",591,12,3,3,184,4,4,0.3093223254213966,0.975609756097561
rule_0513,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.41635997334022856}",591,12,3,3,184,4,4,0.3093223254213966,0.975609756097561
rule_0521,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.41635997334022856}",591,12,3,3,184,4,4,0.3093223254213966,0.975609756097561
rule_0017,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.1666666666666666}",591,11,3,3,185,4,4,0.3111971104231166,0.975609756097561
rule_0089,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.1666666666666666}",591,11,3,3,185,4,4,0.3111971104231166,0.975609756097561
rule_0048,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.5}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0056,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.5833333333333334}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0064,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.6666666666666666}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0120,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.5}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0128,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.5833333333333334}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0136,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.6666666666666666}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0288,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0289,"{""base_entropy"": 0.5411313747465856, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0290,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0291,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0292,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0293,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0294,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0295,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.17960506961375067}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0296,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.23155887929829194}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0304,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.2489689902481337}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0312,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.2773597104631068}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0320,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.2930204020410354}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0328,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.31139524891716197}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0336,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.3315778750082984}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0344,"{""base_entropy"": 0.47078384864362843, ""base_uncertainty"": 0.3626409721985777}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0358,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.5353073452206201}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0359,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.575419661991361}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0362,"{""base_uncertainty"": 0.23155887929829194, ""router_risk_mean"": 0.4404604666281271}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0369,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.41635997334022856}",591,10,3,3,186,4,4,0.31283109735122117,0.975609756097561
rule_0486,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.5353073452206201}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0487,"{""base_entropy"": 0.47078384864362843, ""router_risk_mean"": 0.575419661991361}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0490,"{""base_entropy"": 0.5411313747465856, ""router_risk_mean"": 0.4404604666281271}",591,10,3,3,186,4,4,0.3127106983144135,0.975609756097561
rule_0497,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.41635997334022856}",591,10,3,3,186,4,4,0.31283109735122117,0.975609756097561
rule_0040,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.4166666666666667}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
rule_0112,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.4166666666666667}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
rule_0355,"{""base_uncertainty"": 0.17960506961375067, ""router_risk_mean"": 0.4682956323462678}",591,9,3,3,187,4,4,0.3143446852425181,0.975609756097561
