split,level,aggregation,auc,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp
test_oof,case,mean,0.7693873074673426,0.6937394247038917,0.6833995418210177,0.6412556053811659,0.7255434782608695,0.5860655737704918,0.6124197002141327,267,101,80,143
test_oof:batch1,case,mean,0.8093567251461988,0.7435897435897436,0.7447368421052631,0.7894736842105263,0.7,0.7142857142857143,0.75,42,18,12,45
test_oof:batch2,case,mean,0.6727607709750567,0.6071428571428571,0.6071428571428572,0.6190476190476191,0.5952380952380952,0.6046511627906976,0.611764705882353,50,34,32,52
test_oof:third_batch_adapt72_highfocus,case,mean,0.711038961038961,0.6111111111111112,0.6038961038961039,0.6363636363636364,0.5714285714285714,0.7,0.6666666666666666,16,12,16,28
test_oof:third_batch_holdout,case,mean,0.7534908700322234,0.7564102564102564,0.6424543501611171,0.47368421052631576,0.8112244897959183,0.32727272727272727,0.3870967741935484,159,37,20,18
test_oof:old,case,mean,0.7297084318360914,0.6631578947368421,0.6634160756501182,0.6879432624113475,0.6388888888888888,0.6510067114093959,0.6689655172413793,92,52,44,97
test_oof:third,case,mean,0.7749891114982578,0.7222222222222222,0.6711128048780488,0.5609756097560976,0.78125,0.4842105263157895,0.519774011299435,175,49,36,46
