feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_plain_c0.003,none,high_sensitivity,0.4649999999999999,0.6835871404399323,0.698217245077013,0.6438095238095238,235,133,54,169,0.757847533632287,0.6385869565217391,0.7454182101774225,0.4649999999999999,0.7017543859649122,0.7029403073286051,0.7301587301587301,85,59,26,115,0.8156028368794326,0.5902777777777778,0.7487687155240347,0.4649999999999999,0.6666666666666666,0.6640897212543554,0.5142857142857142,150,74,28,54,0.6585365853658537,0.6696428571428571,0.717933362369338,0.4440841904319699,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_plain_c0.003,none,balanced_accuracy,0.49999999999999994,0.700507614213198,0.7003192630142328,0.6380368098159509,258,110,67,156,0.6995515695067265,0.7010869565217391,0.7454182101774225,0.49999999999999994,0.7052631578947368,0.7055998817966903,0.7123287671232876,97,47,37,104,0.7375886524822695,0.6736111111111112,0.7487687155240347,0.49999999999999994,0.696078431372549,0.6764481707317074,0.5279187817258884,161,63,30,52,0.6341463414634146,0.71875,0.717933362369338,0.434292232970128,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_bal_c0.003,domain_label,high_sensitivity,0.43499999999999994,0.6548223350253807,0.6839539871319945,0.6370106761565836,208,160,44,179,0.8026905829596412,0.5652173913043478,0.745491323844804,0.43499999999999994,0.6631578947368421,0.6649674940898345,0.7108433734939759,71,73,23,118,0.8368794326241135,0.4930555555555556,0.7455181245074862,0.43499999999999994,0.6470588235294118,0.6777547909407666,0.5304347826086957,137,87,21,61,0.7439024390243902,0.6116071428571429,0.7205466027874565,0.42801792389927307,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_plain_c0.01,none,high_sensitivity,0.32999999999999996,0.6463620981387479,0.6789274224995125,0.6339754816112084,201,167,42,181,0.8116591928251121,0.5461956521739131,0.7375706765451353,0.32999999999999996,0.6701754385964912,0.6722074468085106,0.7218934911242604,69,75,19,122,0.8652482269503546,0.4791666666666667,0.7417257683215129,0.32999999999999996,0.6241830065359477,0.6543989547038327,0.5064377682403434,132,92,23,59,0.7195121951219512,0.5892857142857143,0.7078614982578397,0.42702904807668196,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_plain_c0.003,domain_label,high_sensitivity,0.43499999999999994,0.6531302876480541,0.6825952914798206,0.6358792184724689,207,161,44,179,0.8026905829596412,0.5625,0.7454182101774224,0.43499999999999994,0.6631578947368421,0.6649674940898345,0.7108433734939759,71,73,23,118,0.8368794326241135,0.4930555555555556,0.7455181245074861,0.43499999999999994,0.6437908496732027,0.6755226480836236,0.5281385281385281,136,88,21,61,0.7439024390243902,0.6071428571428571,0.7204377177700348,0.42669468627088836,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_plain_c0.003,domain_label,balanced_accuracy,0.5199999999999999,0.6903553299492385,0.6965843731721584,0.6376237623762376,247,121,62,161,0.7219730941704036,0.6711956521739131,0.7454182101774224,0.5199999999999999,0.7052631578947368,0.7059692671394799,0.7218543046357616,92,52,32,109,0.7730496453900709,0.6388888888888888,0.7455181245074861,0.5199999999999999,0.6764705882352942,0.6630553135888502,0.5123152709359606,155,69,30,52,0.6341463414634146,0.6919642857142857,0.7204377177700348,0.4264636228026566,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_bal_c0.003,none,high_sensitivity,0.43499999999999994,0.6531302876480541,0.6825952914798206,0.6358792184724689,207,161,44,179,0.8026905829596412,0.5625,0.7453085396763502,0.43499999999999994,0.6596491228070176,0.6614952718676123,0.7087087087087087,70,74,23,118,0.8368794326241135,0.4861111111111111,0.7453703703703705,0.43499999999999994,0.6470588235294118,0.6777547909407666,0.5304347826086957,137,87,21,61,0.7439024390243902,0.6116071428571429,0.7210910278745645,0.42276573091681713,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_bal_c0.003,label,high_sensitivity,0.43499999999999994,0.6531302876480541,0.6825952914798206,0.6358792184724689,207,161,44,179,0.8026905829596412,0.5625,0.7453085396763502,0.43499999999999994,0.6596491228070176,0.6614952718676123,0.7087087087087087,70,74,23,118,0.8368794326241135,0.4861111111111111,0.7453703703703705,0.43499999999999994,0.6470588235294118,0.6777547909407666,0.5304347826086957,137,87,21,61,0.7439024390243902,0.6116071428571429,0.7210910278745645,0.42276573091681713,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_plain_c0.003,label,high_sensitivity,0.43499999999999994,0.6531302876480541,0.6825952914798206,0.6358792184724689,207,161,44,179,0.8026905829596412,0.5625,0.7453085396763502,0.43499999999999994,0.6596491228070176,0.6614952718676123,0.7087087087087087,70,74,23,118,0.8368794326241135,0.4861111111111111,0.7453703703703705,0.43499999999999994,0.6470588235294118,0.6777547909407666,0.5304347826086957,137,87,21,61,0.7439024390243902,0.6116071428571429,0.7210910278745645,0.42276573091681713,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_bal_c0.003,domain_label,balanced_accuracy,0.5249999999999999,0.6920473773265652,0.6952926983817509,0.6345381526104418,251,117,65,158,0.7085201793721974,0.6820652173913043,0.745491323844804,0.5249999999999999,0.6947368421052632,0.6953309692671394,0.7090301003344481,92,52,35,106,0.75177304964539,0.6388888888888888,0.7455181245074862,0.5249999999999999,0.6895424836601307,0.6719838850174216,0.5226130653266332,159,65,30,52,0.6341463414634146,0.7098214285714286,0.7205466027874565,0.415933505007125,False,False
convnext_base.dinov3_lvd1689m,avg,whole_plus_crop,352,logreg_bal_c0.003,domain_label_third_up,high_sensitivity,0.42999999999999994,0.6480541455160744,0.6767522908949113,0.6298932384341637,206,162,46,177,0.7937219730941704,0.5597826086956522,0.7430176447650615,0.42999999999999994,0.656140350877193,0.6579491725768322,0.7048192771084337,70,74,24,117,0.8297872340425532,0.4861111111111111,0.7408392434988179,0.42999999999999994,0.6405228758169934,0.6694250871080138,0.5217391304347826,136,88,22,60,0.7317073170731707,0.6071428571428571,0.7225065331010453,0.41368527412148404,False,False
