fold_id,best_epoch,best_val_selection_metric,test_case_mean_primary_metric,test_case_mean_accuracy,test_case_mean_balanced_accuracy
1,4,0.6819858156028369,0.8244444444444444,0.7560975609756098,0.7250000000000001
2,5,0.7522480620155039,0.774468085106383,0.7213114754098361,0.6780141843971631
3,3,0.6680471487734947,0.7755038759689922,0.6949152542372882,0.6905426356589147
4,7,0.7523809523809524,0.7489646384198789,0.6724137931034483,0.6871615164064988
5,1,0.73125,0.7472789115646259,0.6785714285714286,0.6619047619047619
